,vv_list,vh_list,vv/vh_list
20,"[0.06333895772695541, 0.048730120062828064, 0.056442975997924805, 0.11265663057565689, 0.12674997746944427, 0.14189796149730682, 0.10188668966293335, 0.043000638484954834, 0.06054460629820824, 0.0456557534635067, 0.5770672559738159, 0.4001637101173401, 0.074992336332798, 0.1808038055896759, 0.03293192386627197, 0.05249979346990585, 0.04220220446586609, 0.05048837512731552, 0.09533222764730453, 0.09711013734340668, 0.1202918067574501, 0.03475203365087509, 0.09465735405683517, 0.1695331633090973]","[0.012804627418518066, 0.013151530176401138, 0.015027451328933239, 0.09623595327138901, 0.04387696087360382, 0.023031452670693398, 0.004801387898623943, 0.007981382310390472, 0.0020812456496059895, 0.006096104625612497, 0.009781886823475361, 0.015640320256352425, 0.018933158367872238, 0.04036952927708626, 0.026704587042331696, 0.030622590333223343, 0.01748383417725563, 0.028200559318065643, 0.0326019786298275, 0.031539689749479294, 0.04142773896455765, 0.043283700942993164, 0.17357701063156128, 0.03970351815223694]","[4.94656780371091, 3.7052813938159446, 3.7559912697405853, 1.170629341177314, 2.8887592701457243, 6.1610513034580014, 21.22025793669652, 5.387617935426416, 29.090562332067925, 7.489332330630645, 58.99345048533207, 25.585391063511683, 3.960899437679285, 4.478719688522604, 1.2331935264180944, 1.7144138656665924, 2.4137843014300655, 1.790332402909896, 2.9241239843058247, 3.078982010119802, 2.9036536814225467, 0.802889607259908, 0.5453334730931456, 4.269978359576319]"
21,"[0.082276850938797, 0.04221225902438164, 0.15263545513153076, 0.1949607878923416, 0.2323187291622162, 0.10137968510389328, 0.06324950605630875, 0.14751970767974854, 0.02082034945487976, 0.015513499267399311, 0.9605581760406494, 0.1149207130074501, 0.3394116461277008, 0.12035048007965088, 0.1527973711490631, 0.11586747318506241, 0.026693567633628845, 0.05354943126440048, 0.07049722969532013, 0.08293867111206055, 0.015481092967092991, 0.0702051967382431, 0.31316420435905457, 0.2778017520904541]","[0.03117590956389904, 0.040924474596977234, 0.057712048292160034, 0.06666813790798187, 0.03670596703886986, 0.09015525877475739, 0.007473267614841461, 0.005773811601102352, 0.0032383683137595654, 0.006165007594972849, 0.020188571885228157, 0.021368831396102905, 0.03849291056394577, 0.012525556609034538, 0.009868647903203964, 0.0319431833922863, 0.015845423564314842, 0.025491321459412575, 0.040401168167591095, 0.03254314512014389, 0.035366371273994446, 0.03259015083312988, 0.06957287341356277, 0.03787311539053917]","[2.639116294912262, 1.031467341733436, 2.6447762581364787, 2.924347282077003, 6.329181544684596, 1.1245010716144561, 8.463433843945188, 25.549795849172437, 6.429271607684579, 2.5163795872773185, 47.579302860123725, 5.377959649604822, 8.817510579353522, 9.608393769331055, 15.483111024708439, 3.6272988750721162, 1.6846231673948362, 2.1006926357137736, 1.7449304783189763, 2.548575769362941, 0.43773484271700014, 2.1541844681146802, 4.501240052247221, 7.335064708192712]"
22,"[0.06880359351634979, 0.0829194039106369, 0.3699413537979126, 0.10168316215276718, 0.18930518627166748, 0.0643499344587326, 0.17180591821670532, 0.11912935972213745, 0.041479382663965225, 0.03247043490409851, 0.12854430079460144, 0.5090571641921997, 0.12308763712644577, 0.14687345921993256, 0.029882369562983513, 0.07582241296768188, 0.16660137474536896, 0.11628378182649612, 0.04574844613671303, 0.11000246554613113, 0.03880299627780914, 0.31668031215667725, 0.04399268329143524, 0.06270833313465118]","[0.04046636447310448, 0.02841177023947239, 0.01983216032385826, 0.015564767643809319, 0.0044321417808532715, 0.004997550044208765, 0.003590862499549985, 0.009237721562385559, 0.011681130155920982, 0.009447545744478703, 0.03605988249182701, 0.014121565036475658, 0.05501030385494232, 0.03922680392861366, 0.04006551206111908, 0.04751967638731003, 0.022082332521677017, 0.03313453868031502, 0.01996343955397606, 0.015944169834256172, 0.017312342301011086, 0.023409349843859673, 0.0042877416126430035, 0.010052659548819065]","[1.700266243637462, 2.9184877679827643, 18.653608470120624, 6.532905885890967, 42.71189768555252, 12.876296163017368, 47.845306869376486, 12.895967790067637, 3.5509734169805456, 3.4369174579625352, 3.5647454154554183, 36.04821157409377, 2.2375378520180114, 3.744211725411484, 0.7458377049418112, 1.5956003645666663, 7.544555113542716, 3.5094432111583753, 2.2916114236237135, 6.8992281623713, 2.2413487212266445, 13.5279413682539, 10.260105963875409, 6.237984369222754]"
23,"[0.2843131422996521, 0.3468221127986908, 0.2675181031227112, 0.08634383976459503, 0.09986323863267899, 0.058647140860557556, 0.21146973967552185, 0.4212314486503601, 0.10416418313980103, 0.41936737298965454, 0.15123014152050018, 0.21781012415885925, 0.15893611311912537, 0.17104001343250275, 0.246490940451622, 0.0848361924290657, 0.13504379987716675, 0.06716730445623398, 0.14196445047855377, 0.135292649269104, 0.3255462348461151, 0.09999863058328629, 0.14298760890960693, 0.0994713231921196]","[0.06720077991485596, 0.06335626542568207, 0.012499526143074036, 0.025986680760979652, 0.059937287122011185, 0.04860430955886841, 0.036509208381175995, 0.029438825324177742, 0.06455907225608826, 0.02732834592461586, 0.039849091321229935, 0.018418988212943077, 0.03260952979326248, 0.027466746047139168, 0.042526669800281525, 0.0516243539750576, 0.02081223390996456, 0.06113956496119499, 0.02098657563328743, 0.030168654397130013, 0.08621079474687576, 0.01852625422179699, 0.05244551599025726, 0.031254950910806656]","[4.230801229686317, 5.474156509517102, 21.4022595785315, 3.3226190200575667, 1.6661287727186023, 1.2066242971628989, 5.792230208545273, 14.30870437294276, 1.6134708802290416, 15.345508804172141, 3.7950712677839924, 11.825303411932445, 4.873916125952956, 6.227166958144925, 5.79614960704001, 1.6433366404944159, 6.488673943478502, 1.0985898329316666, 6.764536194908318, 4.48454370845173, 3.776165569543282, 5.397671293187443, 2.7264029385499717, 3.1825781290133643]"
24,"[0.25147825479507446, 0.24463483691215515, 0.051319994032382965, 0.03018791787326336, 0.09723514318466187, 0.04581277072429657, 0.05861697718501091, 0.048360675573349, 0.267406702041626, 0.25879010558128357, 0.12495607882738113, 0.19016706943511963, 0.058844193816185, 0.050275884568691254, 0.10392969846725464, 0.1087530106306076, 0.12317945808172226, 0.11595383286476135, 0.09174249321222305, 0.16496549546718597, 0.43923306465148926, 0.028343437239527702, 0.0763971135020256, 0.07331255078315735]","[0.06852507591247559, 0.06408701837062836, 0.003067577723413706, 0.006235153414309025, 0.003905784571543336, 0.01036238856613636, 0.0038994611240923405, 0.00958127062767744, 0.02446933090686798, 0.03565659746527672, 0.018399929627776146, 0.03406220301985741, 0.021556438878178596, 0.025852913036942482, 0.015543704852461815, 0.023657124489545822, 0.02990463189780712, 0.022578680887818336, 0.02316303178668022, 0.051566533744335175, 0.06266500055789948, 0.011172614060342312, 0.008833298459649086, 0.013423610478639603]","[3.6698719621453297, 3.817229185127349, 16.72981050836173, 4.841567779869737, 24.895162906089382, 4.421062811136985, 15.032071181028869, 5.047417764575963, 10.928239233814564, 7.257846344797756, 6.791117213771844, 5.582935117973932, 2.7297734170625225, 1.9446893468774527, 6.686288722909856, 4.597051119998375, 4.119076218783181, 5.135545049813819, 3.960729064188354, 3.1990805564918974, 7.009224618862946, 2.536867118692839, 8.648763975429013, 5.461462912665438]"
25,"[0.04787169396877289, 0.055183179676532745, 0.2291104793548584, 0.07133781909942627, 0.022254690527915955, 0.0120221097022295, 0.1569354236125946, 0.06445173919200897, 0.7916443347930908, 0.1099034994840622, 0.5823305249214172, 0.2710816264152527, 0.0781867504119873, 0.14298401772975922, 0.06946729868650436, 0.039370499551296234, 0.027239006012678146, 0.0590398870408535, 0.11125145107507706, 0.09372692555189133, 0.05833271145820618, 0.0876312106847763, 0.33307620882987976, 0.6929959058761597]","[0.015130876563489437, 0.024703102186322212, 0.05062032490968704, 0.02133655548095703, 0.005138469859957695, 0.006681413389742374, 0.016298187896609306, 0.022716369479894638, 0.03865553438663483, 0.007348944898694754, 0.07244442403316498, 0.03540339693427086, 0.0220737736672163, 0.044197387993335724, 0.015150976367294788, 0.03341955319046974, 0.019869470968842506, 0.024522162973880768, 0.029452349990606308, 0.02299952507019043, 0.029629996046423912, 0.07555583864450455, 0.050720103085041046, 0.04530744254589081]","[3.1638414184335177, 2.2338562687518233, 4.526057068255093, 3.343455280918965, 4.330995633805115, 1.7993363081958704, 9.629010575172202, 2.837237669032134, 20.479456495802637, 14.955003881384682, 8.038307056659418, 7.656938313533491, 3.542065420744497, 3.235123708019102, 4.585004754971298, 1.1780678014128425, 1.3708973960802415, 2.4076133538358144, 3.77733699044593, 4.075167868286564, 1.968704665596688, 1.1598205017230663, 6.566946606386422, 15.295409913597329]"
26,"[0.34531810879707336, 0.2793230712413788, 0.11171793937683105, 0.18272706866264343, 0.03655014932155609, 0.02158423513174057, 0.2629963159561157, 0.3466436266899109, 0.19399242103099823, 0.20912586152553558, 0.12753891944885254, 0.0752832442522049, 0.07569631189107895, 0.14497020840644836, 0.06303104758262634, 0.08398141711950302, 0.1004866361618042, 0.09896299988031387, 0.10744696110486984, 0.1546783447265625, 0.18019144237041473, 0.2746920585632324, 0.0905819907784462, 0.0250095222145319]","[0.04037750884890556, 0.0633397251367569, 0.015169217251241207, 0.009322328492999077, 0.006867207586765289, 0.007481262553483248, 0.011151434853672981, 0.010482799261808395, 0.029336238279938698, 0.02826542779803276, 0.010502835735678673, 0.022683706134557724, 0.031129632145166397, 0.03866837918758392, 0.024738634005188942, 0.03202974051237106, 0.032312750816345215, 0.016122043132781982, 0.019151920452713966, 0.04072514921426773, 0.0658605620265007, 0.007861629128456116, 0.011452000588178635, 0.004084214102476835]","[8.552239071738406, 4.4099192195465315, 7.36477944290038, 19.601011571290222, 5.322418007575124, 2.885105953364921, 23.584078587832295, 33.06784934371729, 6.612723116707778, 7.398644839901928, 12.143284219479533, 3.318824701996728, 2.4316481331383986, 3.7490634842278836, 2.547879061123809, 2.6219824380739616, 3.109813730590019, 6.138365904696413, 5.610244746481485, 3.798103818177594, 2.735953609049222, 34.94085692352891, 7.909708882826094, 6.123460128930336]"
27,"[0.08613800257444382, 0.058400753885507584, 0.06733982264995575, 0.08184638619422913, 0.20163972675800323, 0.22996699810028076, 0.034934356808662415, 0.11927318572998047, 0.028828537091612816, 0.022101834416389465, 0.3018336892127991, 0.1776314377784729, 0.11935199052095413, 0.11183091998100281, 0.10682982951402664, 0.049943678081035614, 0.06599791347980499, 0.0468202605843544, 0.11610210686922073, 0.03627566993236542, 0.02618815004825592, 0.10217450559139252, 0.058338720351457596, 0.05277812108397484]","[0.028744760900735855, 0.02357356622815132, 0.027242785319685936, 0.052720729261636734, 0.03388332575559616, 0.03677789866924286, 0.005783493630588055, 0.008866180665791035, 0.003291348461061716, 0.009128241799771786, 0.020332200452685356, 0.024409804493188858, 0.039656829088926315, 0.03459455817937851, 0.0294243935495615, 0.043036747723817825, 0.017096905037760735, 0.05264909192919731, 0.030642101541161537, 0.018999578431248665, 0.031397100538015366, 0.020278990268707275, 0.028258860111236572, 0.004815968219190836]","[2.996650515615829, 2.47738307052439, 2.4718405941148482, 1.552451708094756, 5.951001628720005, 6.252858548783833, 6.040355369961799, 13.452600417920651, 8.75888330654402, 2.4212586499343205, 14.845106899038795, 7.277052867344265, 3.009620114944634, 3.2326159334407736, 3.6306552702296453, 1.1604891336478775, 3.8602257738485433, 0.8892890431485211, 3.7889733742074045, 1.9092881488729618, 0.8340945373776636, 5.0384414725549265, 2.0644399711034476, 10.958984503606723]"
28,"[0.15482966601848602, 0.2908015847206116, 0.38033992052078247, 0.10041099786758423, 0.1843460202217102, 0.06228093430399895, 0.030254879966378212, 0.08172076940536499, 0.2902851104736328, 0.190596804022789, 0.05405932664871216, 0.0705646201968193, 0.031095948070287704, 0.061736203730106354, 0.022619297727942467, 0.025284431874752045, 0.13492168486118317, 0.10386110097169876, 0.0639650747179985, 0.10713785141706467, 0.18976318836212158, 0.11602982133626938, 0.08389528095722198, 0.16127651929855347]","[0.10319052636623383, 0.06327073276042938, 0.08669602125883102, 0.08021228760480881, 0.01660705916583538, 0.01938132382929325, 0.0046836575493216515, 0.010598910041153431, 0.03515557944774628, 0.05464358255267143, 0.03224186599254608, 0.014428731985390186, 0.022923119366168976, 0.03130554407835007, 0.006266325246542692, 0.017355207353830338, 0.02431393787264824, 0.029922781512141228, 0.005697330925613642, 0.019938290119171143, 0.02686997875571251, 0.0492449514567852, 0.0175024401396513, 0.01147849578410387]","[1.5004251986173571, 4.596146939244616, 4.387051620111579, 1.2518156614893063, 11.100461459242178, 3.213450992953666, 6.4596695312961385, 7.710299369280399, 8.25715619067238, 3.4879997818421047, 1.6766810786078574, 4.890562820646299, 1.356532135682222, 1.9720533709810582, 3.6096590646044375, 1.456878696938859, 5.549149856673862, 3.4709708029501507, 11.2272001667358, 5.37347238788792, 7.0622753403472, 2.3561769867534763, 4.793347686826794, 14.050318293612927]"
29,"[0.058877214789390564, 0.11891326308250427, 0.09636534005403519, 0.10932616144418716, 0.1078367754817009, 0.11763642728328705, 0.06449427455663681, 0.16246528923511505, 0.08909948915243149, 0.2550245523452759, 0.17283108830451965, 0.17231883108615875, 0.1295994520187378, 0.10508047044277191, 0.08359657227993011, 0.11582793295383453, 0.08533685654401779, 0.1784180849790573, 0.1344393789768219, 0.1461457908153534, 0.20978379249572754, 0.19909586012363434, 0.17766553163528442, 0.10657782107591629]","[0.029034236446022987, 0.037356600165367126, 0.017262833192944527, 0.05917073413729668, 0.02363523282110691, 0.030048787593841553, 0.04054257646203041, 0.032469555735588074, 0.04342769831418991, 0.026238899677991867, 0.047479573637247086, 0.03717951104044914, 0.03539927303791046, 0.03807850182056427, 0.008441304787993431, 0.036825813353061676, 0.022039128467440605, 0.02228718437254429, 0.031220590695738792, 0.017737962305545807, 0.05604156106710434, 0.022066036239266396, 0.07261592149734497, 0.05605141073465347]","[2.027854767210707, 3.183192864342815, 5.582243596805451, 1.8476390911512515, 4.562543398574001, 3.914847709442907, 1.590778884441102, 5.003619099630793, 2.0516742220095607, 9.719331049509679, 3.640114581166668, 4.634779378854281, 3.6610766520528455, 2.759574705379382, 9.90327613793006, 3.145291913673501, 3.8720613054227515, 8.005411630140754, 4.30611260007874, 8.23915330847561, 3.7433609717711427, 9.022728774882745, 2.446647070942704, 1.9014297709731889]"
30,"[0.20292899012565613, 0.3037061393260956, 0.18459078669548035, 0.02530195750296116, 0.0655110776424408, 0.0994185134768486, 0.48731449246406555, 0.28185349702835083, 0.08763615041971207, 0.21095634996891022, 0.1478305608034134, 0.4115193784236908, 0.030081309378147125, 0.09570994228124619, 0.033306851983070374, 0.08048088848590851, 0.053522661328315735, 0.09467880427837372, 0.25143197178840637, 0.1033819243311882, 0.6241487860679626, 0.10656170547008514, 0.14971472322940826, 0.16785873472690582]","[0.07243114709854126, 0.11504227668046951, 0.007841874845325947, 0.004932514391839504, 0.029583536088466644, 0.010455547831952572, 0.005772818345576525, 0.0034039581660181284, 0.03674394637346268, 0.04457369074225426, 0.04863304644823074, 0.00939882267266512, 0.016965322196483612, 0.03835800290107727, 0.01498649176210165, 0.02003132924437523, 0.021288305521011353, 0.04063476249575615, 0.029813721776008606, 0.04282792657613754, 0.07263686507940292, 0.022510938346385956, 0.04147294536232948, 0.037219155579805374]","[2.8016812967158304, 2.6399524426106487, 23.539114094061755, 5.129626696035891, 2.2144437854398604, 9.508685252533747, 84.4153519636513, 82.80169240683017, 2.3850500305270668, 4.7327548259074534, 3.039714177905288, 43.78414113722191, 1.7731056934705345, 2.4951753230760145, 2.2224582318390134, 4.017750769510587, 2.514181378855606, 2.329995266694665, 8.433431212561196, 2.413890482122699, 8.592727472278368, 4.733774480226996, 3.609937078773201, 4.510009217349998]"
31,"[0.16243907809257507, 0.1019836813211441, 0.14220520853996277, 0.1141555979847908, 0.053672123700380325, 0.05780927091836929, 0.02360432967543602, 0.027028141543269157, 0.3449636399745941, 0.5532603859901428, 0.09376361221075058, 0.08759885281324387, 0.0519973449409008, 0.04474099352955818, 0.021309712901711464, 0.042725492268800735, 0.13459175825119019, 0.12745337188243866, 0.09891511499881744, 0.12176541239023209, 0.061756864190101624, 0.0887683555483818, 0.024079108610749245, 0.012519245967268944]","[0.12735530734062195, 0.09235561639070511, 0.031148210167884827, 0.05622505396604538, 0.006381214130669832, 0.010738416574895382, 0.004207143094390631, 0.003201950341463089, 0.03985428437590599, 0.02663055993616581, 0.033538371324539185, 0.019312046468257904, 0.023285171017050743, 0.029371406883001328, 0.006811376661062241, 0.03367290645837784, 0.021753231063485146, 0.022181501612067223, 0.035691626369953156, 0.020665688440203667, 0.050121814012527466, 0.011919120326638222, 0.00364006613381207, 0.003320092335343361]","[1.2754794557412419, 1.104249912530582, 4.565437557198153, 2.0303332755132613, 8.41095794645374, 5.383407368784489, 5.610536448571857, 8.441149506059798, 8.655622485173582, 20.775394408391087, 2.795711553892484, 4.5359694508412165, 2.2330669121057927, 1.5232839784549779, 3.128547129617729, 1.2688388607503351, 6.187207677718974, 5.745930735956183, 2.7713815552571375, 5.892153689559449, 1.2321354565233031, 7.447559309388971, 6.61501954238736, 3.7707523474566904]"
32,"[0.15665504336357117, 0.6129196286201477, 0.016900522634387016, 0.34974828362464905, 0.12305399775505066, 0.24215224385261536, 0.4250694513320923, 0.2601178288459778, 0.10948587208986282, 0.16447141766548157, 0.04077708348631859, 0.22222033143043518, 0.02723647840321064, 0.09418322890996933, 0.02629661373794079, 0.02730034478008747, 0.0757410004734993, 0.07061965763568878, 0.03511584922671318, 0.07212038338184357, 0.23052851855754852, 0.05871330574154854, 0.10612337291240692, 0.2996428906917572]","[0.0562010183930397, 0.051710180938243866, 0.002343851840123534, 0.00845986045897007, 0.005136414896696806, 0.0385628305375576, 0.009408664889633656, 0.013383544981479645, 0.028438810259103775, 0.03494518622756004, 0.016878599300980568, 0.03964565321803093, 0.014492585323750973, 0.02618204616010189, 0.02608906663954258, 0.03550785034894943, 0.02011720836162567, 0.026731019839644432, 0.012740503065288067, 0.04133743792772293, 0.033899374306201935, 0.014986548572778702, 0.01351341512054205, 0.006153197959065437]","[2.7874057773830723, 11.852977837229806, 7.210576344917887, 41.34208658888784, 23.95717640219949, 6.27942089512271, 45.178508993388455, 19.435644980902506, 3.8498752617407552, 4.706554333248015, 2.4159044692736815, 5.605162568726926, 1.8793388339466606, 3.5972447811772863, 1.0079553286158438, 0.7688537749200919, 3.7649856337909235, 2.641861704466422, 2.756237257411562, 1.7446747306386898, 6.800376799738544, 3.917733656713617, 7.853186775198401, 48.69709908329809]"
33,"[0.10318136215209961, 0.08853885531425476, 0.15808191895484924, 0.20912127196788788, 0.16191664338111877, 0.07185548543930054, 0.04478078708052635, 0.058650627732276917, 0.36212357878685, 0.25159913301467896, 0.1239599734544754, 0.06278150528669357, 0.039176929742097855, 0.04850083962082863, 0.031233547255396843, 0.06918182969093323, 0.05949638411402702, 0.200992152094841, 0.06088930740952492, 0.0886659026145935, 0.039583973586559296, 0.23127351701259613, 0.014159615151584148, 0.04152866080403328]","[0.029029516503214836, 0.09209209680557251, 0.13129791617393494, 0.06890486180782318, 0.01067494135349989, 0.006386389024555683, 0.009505757130682468, 0.004390240181237459, 0.012520978227257729, 0.012287887744605541, 0.0402267761528492, 0.028620300814509392, 0.020878193899989128, 0.02474198304116726, 0.017514735460281372, 0.01195058785378933, 0.02507694624364376, 0.022822316735982895, 0.056872133165597916, 0.022559409961104393, 0.02917611226439476, 0.020566312596201897, 0.004882977344095707, 0.006158910226076841]","[3.554360340127364, 0.9614164340418977, 1.2039941193387456, 3.0349276739155306, 15.167918775313247, 11.25134800949582, 4.710912183521283, 13.359320973584024, 28.921348812708555, 20.475376911311102, 3.081528904614831, 2.1936004688974395, 1.8764520499121458, 1.9602648478147406, 1.7832725664755817, 5.788989674595534, 2.3725530029043127, 8.80682510982533, 1.0706351954872162, 3.9303289743599694, 1.3567254344186848, 11.245259252516991, 2.8997912858853145, 6.742858603166649]"
34,"[0.14692066609859467, 0.03730569779872894, 0.12980173528194427, 0.40534740686416626, 0.14273355901241302, 0.06687742471694946, 0.19684569537639618, 0.03788645565509796, 0.2525133490562439, 0.06072695553302765, 0.08966068923473358, 0.16694575548171997, 0.06291383504867554, 0.14118793606758118, 0.04824690893292427, 0.07139119505882263, 0.031272415071725845, 0.0884312316775322, 0.11760707944631577, 0.04732143133878708, 0.14586782455444336, 0.28567996621131897, 0.04850229620933533, 0.32966235280036926]","[0.06463558971881866, 0.04051092639565468, 0.03630371764302254, 0.06385765969753265, 0.007328981999307871, 0.00455290824174881, 0.003960204776376486, 0.011366540566086769, 0.005608469247817993, 0.008391832932829857, 0.07612235844135284, 0.025591077283024788, 0.04261808842420578, 0.0317881815135479, 0.012421810999512672, 0.029245903715491295, 0.03803570941090584, 0.027811909094452858, 0.024920227006077766, 0.015550225041806698, 0.03030918724834919, 0.059359289705753326, 0.007500635460019112, 0.016049085184931755]","[2.2730614316004094, 0.9208798987803563, 3.5754392031773574, 6.347670879016385, 19.47522302904993, 14.688946309899997, 49.70593857939497, 3.333156243521979, 45.023577361057235, 7.236435236389957, 1.17784959728765, 6.523592330068079, 1.476223767299295, 4.441522897665847, 3.8840479004886705, 2.441066473901005, 0.8221856659457815, 3.1796174572988947, 4.719342220182533, 3.043134823551663, 4.812660377832736, 4.812725482859506, 6.466424940642528, 20.54088124037651]"
35,"[0.09117262065410614, 0.03175264969468117, 0.3074398338794708, 0.1656515896320343, 0.07556716352701187, 0.058580491691827774, 0.4565039277076721, 0.45983701944351196, 0.13535882532596588, 0.3406522572040558, 0.10561536252498627, 0.30744096636772156, 0.14437556266784668, 0.03028191439807415, 0.02257193997502327, 0.11139939725399017, 0.13213522732257843, 0.1441197395324707, 0.09531837701797485, 0.06720354408025742, 0.04842150956392288, 0.36127036809921265, 0.02264510653913021, 0.01879015564918518]","[0.04345424845814705, 0.029157713055610657, 0.04236029461026192, 0.015137391164898872, 0.012427429668605328, 0.00961537379771471, 0.01298824604600668, 0.017690621316432953, 0.045694805681705475, 0.03302657976746559, 0.017242075875401497, 0.037741608917713165, 0.024628328159451485, 0.04263093322515488, 0.02018195576965809, 0.02074524201452732, 0.02525942772626877, 0.028593551367521286, 0.0363573394715786, 0.03656236082315445, 0.0787682831287384, 0.1654655635356903, 0.005262007471174002, 0.004564423114061356]","[2.0981290412125992, 1.0889965764503324, 7.257735969687816, 10.943205987578175, 6.080675211376386, 6.092377990104828, 35.1474653383262, 25.99326565293475, 2.962236589183234, 10.314487894372627, 6.1254435537929055, 8.14594224210275, 5.862174717386995, 0.7103272695941348, 1.118421833475541, 5.369876966293295, 5.231125136899409, 5.040288199253654, 2.62170935506674, 1.8380526466906457, 0.6147335912448804, 2.18335682893491, 4.303510905901067, 4.116655090826139]"
36,"[0.1977982223033905, 0.07952525466680527, 0.6055952906608582, 0.15878216922283173, 0.03836202248930931, 0.041106145828962326, 0.06171527877449989, 0.05249917879700661, 0.3116970360279083, 0.2885117530822754, 0.1705547422170639, 0.3596559166908264, 0.05986913666129112, 0.09770303219556808, 0.09709454327821732, 0.09783905744552612, 0.032538190484046936, 0.036936137825250626, 0.07370893657207489, 0.07863080501556396, 0.07552313804626465, 0.3052947223186493, 0.2410649061203003, 0.3011152744293213]","[0.07546358555555344, 0.0375751256942749, 0.13546839356422424, 0.1266016662120819, 0.008379296399652958, 0.012079842388629913, 0.005968424025923014, 0.006622738670557737, 0.011148428544402122, 0.014776332303881645, 0.03624921664595604, 0.05815029516816139, 0.027022486552596092, 0.028295030817389488, 0.014347249642014503, 0.0219478327780962, 0.016404589638113976, 0.011712155304849148, 0.03722070902585983, 0.021380355581641197, 0.035596512258052826, 0.05310216173529625, 0.025737395510077477, 0.025331677868962288]","[2.6211081920799923, 2.116433496825855, 4.4703806897492395, 1.2541870417158756, 4.578191373072581, 3.4028710397457886, 10.340297288940636, 7.927110128986165, 27.958831577605476, 19.525261556718323, 4.705060081238775, 6.18493707814825, 2.215530260132164, 3.453010276826488, 6.767467333521927, 4.457800386704645, 1.9834809161241433, 3.1536584739410065, 1.9803205930565195, 3.677712688889158, 2.1216443200605815, 5.749195745372533, 9.366328695765324, 11.886906030739624]"
37,"[0.10235569626092911, 0.08440978825092316, 0.06085262820124626, 0.0785631537437439, 0.03631367161870003, 0.027540596202015877, 0.21204829216003418, 0.11093112081289291, 0.2874481976032257, 0.23319263756275177, 0.03945338353514671, 0.09708373993635178, 0.06171058490872383, 0.09426519274711609, 0.029321249574422836, 0.05526267737150192, 0.13003718852996826, 0.06517285108566284, 0.06360702961683273, 0.0404505729675293, 0.07671550661325455, 0.32801035046577454, 0.03198776766657829, 0.05905839055776596]","[0.056862909346818924, 0.07289299368858337, 0.021096961572766304, 0.018294891342520714, 0.01064671203494072, 0.005254588555544615, 0.0070616197772324085, 0.010251196101307869, 0.023152761161327362, 0.04033878818154335, 0.018652625381946564, 0.03536244109272957, 0.020201673731207848, 0.018711082637310028, 0.026017047464847565, 0.02957977168262005, 0.03089398518204689, 0.0374581441283226, 0.03201761469244957, 0.008730364963412285, 0.018614524975419044, 0.04391267150640488, 0.007554188836365938, 0.004898027516901493]","[1.8000432520369305, 1.1579959057730889, 2.8844261763172496, 4.2942673051656, 3.410787433671979, 5.241246942723076, 30.02827946694408, 10.821285605758735, 12.41528799093551, 5.78085381527269, 2.115165169903252, 2.7453913512863215, 3.0547263424709405, 5.037933644691978, 1.1270014252785479, 1.86825909153221, 4.209142581111078, 1.7398846793476024, 1.9866261190229333, 4.633319813896885, 4.121271249981363, 7.469605906758204, 4.234441097446343, 12.057586519057875]"
38,"[0.07757765054702759, 0.10129182785749435, 0.028173737227916718, 0.018268898129463196, 0.011930231004953384, 0.01857767067849636, 0.015632623806595802, 0.010473779402673244, 0.3205559253692627, 0.24621230363845825, 0.1875777542591095, 0.22519923746585846, 0.17538514733314514, 0.1249818354845047, 0.1699851006269455, 0.18468709290027618, 0.06878235191106796, 0.11432437598705292, 0.07171836495399475, 0.08918458223342896, 0.02354174666106701, 0.13480225205421448, 0.010040180757641792, 0.012929539196193218]","[0.027672380208969116, 0.07601426541805267, 0.00482936343178153, 0.0026728182565420866, 0.005697991233319044, 0.004662077408283949, 0.004624603781849146, 0.008248357102274895, 0.023650215938687325, 0.018251093104481697, 0.031134869903326035, 0.022252928465604782, 0.01501446682959795, 0.010320225730538368, 0.03657643869519234, 0.013006458058953285, 0.030704673379659653, 0.013508801348507404, 0.02274726703763008, 0.04847054183483124, 0.0178394615650177, 0.027840672060847282, 0.004262070637196302, 0.0021673962473869324]","[2.8034325186773517, 1.3325370876166949, 5.833840758910031, 6.835069344781517, 2.093760856491192, 3.9848481806599954, 3.380316356603658, 1.2698018857336546, 13.554037992731104, 13.490277115401867, 6.024684054937104, 10.119982087478395, 11.6810772785757, 12.110378081622141, 4.6473934229493095, 14.199645442530198, 2.240126480441017, 8.462954857181662, 3.1528343530391294, 1.8399749385376243, 1.3196444620969507, 4.841918031274422, 2.3557049172339566, 5.965470878609021]"
