,vv_list,vh_list,vv/vh_list
21,"[0.008102385327219963, 0.056861475110054016, 0.01647610403597355, 0.0133815323933959, 0.020532051101326942, 0.2628609836101532, 0.4845868945121765, 0.09542634338140488, 0.07135187089443207, 0.033531058579683304, 0.03511456400156021, 0.03428990766406059, 0.06146681308746338, 0.07417086511850357, 0.18821361660957336, 0.3731674253940582, 0.13914133608341217, 0.1566355973482132, 0.19084136188030243, 0.1350557506084442, 0.07131282985210419, 0.14774560928344727]","[0.001475940691307187, 0.003946059849113226, 0.0017403531819581985, 0.0017148086335510015, 0.003976111300289631, 0.008463500067591667, 0.021900305524468422, 0.020834656432271004, 0.007855809293687344, 0.02542266808450222, 0.008300689049065113, 0.007637844420969486, 0.017790203914046288, 0.027053795754909515, 0.03687400743365288, 0.07111583650112152, 0.08907981216907501, 0.011569375172257423, 0.05671433359384537, 0.01505892351269722, 0.006096710916608572, 0.0046655042096972466]","[5.489641538403535, 14.409683908578364, 9.467103692961379, 7.8035135417329995, 5.163852203994222, 31.05818887113823, 22.126946766599445, 4.580173601211781, 9.082688775524115, 1.3189433331005882, 4.230319169167658, 4.489474487057974, 3.455093229085033, 2.7416066045018326, 5.10423546852684, 5.247318231125261, 1.5619850636788448, 13.538812167126771, 3.3649581999322393, 8.968486392441623, 11.69693476163267, 31.66766176662281]"
22,"[0.10310637950897217, 0.12875784933567047, 0.01853819191455841, 0.034192197024822235, 0.10441137105226517, 0.5236096978187561, 0.2585298717021942, 0.057250361889600754, 0.02067907154560089, 0.04768045246601105, 0.04665782302618027, 0.0208557341247797, 0.04284040257334709, 0.04299752041697502, 0.14491994678974152, 0.05858791247010231, 0.09550395607948303, 0.009217494167387486, 0.023297753185033798, 0.008586668409407139, 0.015496975742280483, 0.13636553287506104]","[0.0027445934247225523, 0.012168263085186481, 0.0012583871139213443, 0.0021247537806630135, 0.00475621223449707, 0.014524882659316063, 0.008674642071127892, 0.011042527854442596, 0.01579301618039608, 0.02594904974102974, 0.011541820131242275, 0.012602074071764946, 0.028757452964782715, 0.01910337246954441, 0.05824052169919014, 0.010035824961960316, 0.011925742961466312, 0.0029011887963861227, 0.00496308971196413, 0.0011518672108650208, 0.0022085788659751415, 0.0029268052894622087]","[37.56708683341507, 10.581448513586048, 14.731708318905389, 16.09231024130844, 21.952630770965964, 36.04915165926796, 29.80294398113186, 5.184534070843929, 1.3093807610524637, 1.8374642979939402, 4.042501312239595, 1.6549445754732668, 1.4897147750119177, 2.250781660961901, 2.4883009726157157, 5.837877074597586, 8.008218556115894, 3.177143858706918, 4.694203517794921, 7.45456449182088, 7.0167182983697485, 46.59193878254804]"
23,"[0.10104871541261673, 0.020427336916327477, 0.058620698750019073, 0.04420434311032295, 0.03543952852487564, 0.40520766377449036, 0.3590794801712036, 0.24386538565158844, 0.1965303122997284, 0.07756906002759933, 0.016380995512008667, 0.030444113537669182, 0.040776148438453674, 0.05351953208446503, 0.15314961969852448, 0.1374261975288391, 0.20206774771213531, 0.12337363511323929, 0.10060102492570877, 0.16967423260211945, 0.04125868156552315, 0.14152535796165466]","[0.010275719687342644, 0.0030664559453725815, 0.0029854101594537497, 0.004906001966446638, 0.004202432930469513, 0.016785241663455963, 0.018177634105086327, 0.028109345585107803, 0.021986909210681915, 0.02451496757566929, 0.007718244567513466, 0.016334015876054764, 0.00909427646547556, 0.03225606307387352, 0.03762887790799141, 0.07269837707281113, 0.09476414322853088, 0.011394736357033253, 0.019427090883255005, 0.01005500927567482, 0.0033228781539946795, 0.0279036033898592]","[9.833736077589371, 6.661545862790964, 19.63572695845086, 9.010257927462606, 8.433097948553385, 24.140710744527997, 19.753917264223553, 8.675598117829793, 8.938514750597502, 3.1641510350021993, 2.1223732117737257, 1.8638474315614844, 4.483715509777105, 1.6592084397247568, 4.070002301769392, 1.8903612853860516, 2.1323228473119173, 10.82724788424688, 5.178388546708291, 16.87459732260984, 12.416549645650717, 5.071938415419429]"
24,"[0.14284919202327728, 0.10545007139444351, 0.2367115467786789, 0.38791874051094055, 0.025396104902029037, 0.009209779091179371, 0.09322957694530487, 0.13351762294769287, 0.12756280601024628, 0.25080040097236633, 0.06388509273529053, 0.574920117855072, 0.3123670816421509, 0.038911253213882446, 0.0638895183801651, 0.1075245589017868, 0.11328643560409546, 0.060433439910411835, 0.2314806431531906, 0.17288236320018768, 0.4389294683933258, 0.1620473712682724]","[0.047894153743982315, 0.06308603286743164, 0.08272659778594971, 0.0692635253071785, 0.014256540685892105, 0.0025304618757218122, 0.006668358109891415, 0.0020436851773411036, 0.003005785634741187, 0.012531465850770473, 0.0189741812646389, 0.03808699920773506, 0.04753453657031059, 0.012354057282209396, 0.06490564346313477, 0.04950675740838051, 0.09271559864282608, 0.019292425364255905, 0.027486344799399376, 0.02803633362054825, 0.2036830335855484, 0.0075343879871070385]","[2.9826018596523514, 1.6715280166060724, 2.8613717125313958, 5.600620799916699, 1.7813651615472434, 3.639564452458818, 13.980889359708216, 65.33179592827666, 42.43908964626816, 20.013652349932098, 3.3669485836708817, 15.094917683573032, 6.571371137280656, 3.1496740159944903, 0.9843445803977461, 2.1719168156140447, 1.2218702921880025, 3.1324957214752303, 8.42165973113489, 6.16636845387942, 2.1549633303599247, 21.50770195874839]"
25,"[0.0847935676574707, 0.09966683387756348, 0.24396313726902008, 0.07300751656293869, 0.11480500549077988, 0.03343189135193825, 0.047021541744470596, 0.020000673830509186, 0.27124983072280884, 0.26671451330184937, 0.18461091816425323, 0.06562001258134842, 0.11313419789075851, 0.024394193664193153, 0.041898053139448166, 0.10171306133270264, 0.04806409031152725, 0.08470380306243896, 0.03765290975570679, 0.12039917707443237, 0.13461065292358398, 0.07825961709022522]","[0.07970939576625824, 0.03142179176211357, 0.01901707611978054, 0.018203770741820335, 0.018432622775435448, 0.0047304159961640835, 0.0059403181076049805, 0.004201757255941629, 0.008396174758672714, 0.01828363910317421, 0.010803584940731525, 0.021698977798223495, 0.03436555713415146, 0.02281019277870655, 0.03957091271877289, 0.04710748419165611, 0.038381919264793396, 0.03579526022076607, 0.034705739468336105, 0.03751853108406067, 0.05137573182582855, 0.014077422209084034]","[1.063783846839354, 3.171901673593786, 12.828635471215406, 4.010571084331185, 6.2283597342303745, 7.0674315702991715, 7.9156605576849755, 4.760073610208346, 32.30635837380886, 14.587605443138791, 17.087931383612833, 3.0241061671910074, 3.2920810056744036, 1.0694426785803088, 1.0588093693267595, 2.1591698872918905, 1.25225864761836, 2.36634131278921, 1.0849188155192468, 3.2090589262323927, 2.6201213713107645, 5.559229234435051]"
26,"[0.3137926161289215, 0.2880159318447113, 0.23193734884262085, 0.12134949862957001, 0.015587828122079372, 0.05224454402923584, 0.07372157275676727, 0.15903547406196594, 0.13188539445400238, 0.11839502304792404, 0.03815197944641113, 0.04199948534369469, 0.0452231839299202, 0.04427189379930496, 0.05305304005742073, 0.04733620211482048, 0.05381965637207031, 0.08884157240390778, 0.3418023884296417, 0.13864099979400635, 0.10870199650526047, 0.10198461264371872]","[0.06296011060476303, 0.04149733856320381, 0.025870444253087044, 0.031151270493865013, 0.003532679518684745, 0.00635333638638258, 0.011006713844835758, 0.006429867818951607, 0.018905218690633774, 0.009634837508201599, 0.01132932398468256, 0.028356943279504776, 0.020737819373607635, 0.010710177011787891, 0.023664934560656548, 0.03529870882630348, 0.01559775322675705, 0.017318207770586014, 0.015588562935590744, 0.041924696415662766, 0.04104020446538925, 0.013298550620675087]","[4.983990865244487, 6.940588042918455, 8.96534077937005, 3.8954911535139085, 4.41246595951701, 8.223166672114852, 6.697873115994263, 24.73386367185022, 6.976136939338472, 12.288222084403703, 3.3675424498401902, 1.4811005872431313, 2.180710667558148, 4.133628580608724, 2.2418418238782087, 1.3410179490629708, 3.4504749235130725, 5.12995187381919, 21.926484810813562, 3.306905276533167, 2.6486709294280675, 7.668851708182736]"
27,"[0.03755773976445198, 0.13379333913326263, 0.4080636501312256, 0.0920422375202179, 0.008686096407473087, 0.025154555216431618, 0.012353023514151573, 0.048719022423028946, 0.08743713796138763, 0.15057648718357086, 0.06193891540169716, 0.0681200847029686, 0.17738400399684906, 0.014551159925758839, 0.06007165461778641, 0.11154454201459885, 0.09986650198698044, 0.02031789720058441, 0.20038734376430511, 0.2556011974811554, 0.1957572102546692, 0.013627985492348671]","[0.030755605548620224, 0.03262918442487717, 0.0488898791372776, 0.012988616712391376, 0.0025917012244462967, 0.0012302076211199164, 0.005545620806515217, 0.003655957756564021, 0.009536058641970158, 0.005406128242611885, 0.020564893260598183, 0.03954705595970154, 0.05579829588532448, 0.009019747376441956, 0.055874597281217575, 0.037394121289253235, 0.02158266119658947, 0.01488783210515976, 0.049212656915187836, 0.02502424828708172, 0.033366553485393524, 0.0037539119366556406]","[1.2211672992449638, 4.100419348246284, 8.346587419155323, 7.086377214627323, 3.351503763451293, 20.447406425211568, 2.227527619565829, 13.325925972628454, 9.169106571614272, 27.85292549975141, 3.011876337834953, 1.7225071007152337, 3.1790218891524047, 1.6132558173152378, 1.0751156615133168, 2.9829432586949394, 4.627163493756809, 1.3647317525526583, 4.071865985810295, 10.214140882429804, 5.866869358873504, 3.630342352806987]"
28,"[0.12071246653795242, 0.17199654877185822, 0.09807570278644562, 0.15615837275981903, 0.010144305415451527, 0.16376449167728424, 0.0571088083088398, 0.3347209393978119, 0.03438448905944824, 0.11560498923063278, 0.039095621556043625, 0.04950813204050064, 0.04425865411758423, 0.12198503315448761, 0.030535656958818436, 0.099458247423172, 0.2875666320323944, 0.04951200261712074, 0.05799511820077896, 0.2259891927242279, 0.07016434520483017, 0.16730041801929474]","[0.020670520141720772, 0.032851774245500565, 0.005459049716591835, 0.008944542147219181, 0.002449295949190855, 0.006191666703671217, 0.007547827437520027, 0.008377744816243649, 0.01609082892537117, 0.03615151718258858, 0.01771959289908409, 0.030147254467010498, 0.04350418597459793, 0.046942297369241714, 0.02700222097337246, 0.05822236090898514, 0.14595338702201843, 0.009270338341593742, 0.02017264999449253, 0.007138832937926054, 0.01018931157886982, 0.012303792871534824]","[5.839836913165524, 5.235533018293986, 17.96570976233492, 17.458509355715652, 4.141723019957135, 26.44917750178374, 7.566257811480109, 39.953584972989376, 2.136899796705476, 3.1977908049267394, 2.2063498737639984, 1.642210307896407, 1.0173424263914932, 2.598616599331941, 1.1308572353707638, 1.7082482721483585, 1.9702635060398583, 5.340905670613173, 2.874938008472491, 31.656321795069406, 6.886073181855989, 13.597467038505584]"
29,"[0.03879072889685631, 0.10688024759292603, 0.23900943994522095, 0.10139717906713486, 0.00878321286290884, 0.09938166290521622, 0.051853179931640625, 0.7367107272148132, 0.15713569521903992, 0.10558665543794632, 0.04840885475277901, 0.04072579741477966, 0.028223825618624687, 0.0554853230714798, 0.054475679993629456, 0.29130956530570984, 0.25736454129219055, 0.231244757771492, 0.2661544680595398, 0.159125417470932, 0.050262462347745895, 0.18566198647022247]","[0.01858258992433548, 0.02587144263088703, 0.004360800143331289, 0.019473480060696602, 0.0009701097151264548, 0.0037974040023982525, 0.0041766841895878315, 0.02380681410431862, 0.03935042768716812, 0.03820907697081566, 0.021099556237459183, 0.035490285605192184, 0.02679637260735035, 0.022541578859090805, 0.04144137725234032, 0.03695806488394737, 0.02512742578983307, 0.01746893674135208, 0.0539737306535244, 0.009853951632976532, 0.007150175981223583, 0.0035191092174500227]","[2.087476990817978, 4.13120555810542, 54.808620457125, 5.206936754554989, 9.053834557015996, 26.17094805884538, 12.414915176231618, 30.94537236215794, 3.9932398312987254, 2.7633919426683375, 2.294306771572577, 1.1475195738864814, 1.0532703822338543, 2.4614656949419094, 1.3145238794049263, 7.882164994851754, 10.242375937941247, 13.237483265028633, 4.9311853162064185, 16.14838629189271, 7.029541997250908, 52.75823368868181]"
30,"[0.16333965957164764, 0.13814571499824524, 0.08642067760229111, 0.05093167722225189, 0.008893943391740322, 0.1639893352985382, 0.16866692900657654, 0.2109333872795105, 0.11702526360750198, 0.15177613496780396, 0.044747475534677505, 0.041386038064956665, 0.06570929288864136, 0.05597856640815735, 0.09229445457458496, 0.14697356522083282, 0.3433150053024292, 0.13739144802093506, 0.2634531259536743, 0.11688848584890366, 0.058834366500377655, 0.7695608735084534]","[0.030375821515917778, 0.015002062544226646, 0.0036453569773584604, 0.009965380653738976, 0.00119905942119658, 0.0021168875973671675, 0.006410666741430759, 0.021537374705076218, 0.025004735216498375, 0.019582709297537804, 0.019724493846297264, 0.037215642631053925, 0.04580836370587349, 0.05624769628047943, 0.03791377693414688, 0.05422060936689377, 0.03235580772161484, 0.06223606318235397, 0.1104891449213028, 0.016296980902552605, 0.0033545985352247953, 0.021421555429697037]","[5.377291919036761, 9.208448144445903, 23.70705479300253, 5.110861189546483, 7.417433393638466, 77.46719074857651, 26.310356755330687, 9.793830035830453, 4.680124088268191, 7.750517697103702, 2.2686247811158724, 1.1120602826947512, 1.4344387699710872, 0.9952152729779356, 2.434324987850534, 2.7106586764141483, 10.610614584443908, 2.2075857789779056, 2.3844254215318794, 7.17240122865919, 17.53842252138082, 35.92460295584321]"
31,"[0.34510767459869385, 0.06964433938264847, 0.14503619074821472, 0.09706216305494308, 0.0045773000456392765, 0.06222151219844818, 0.04263376072049141, 0.36524417996406555, 0.2755447328090668, 0.15761317312717438, 0.08163949847221375, 0.11772894859313965, 0.06760463118553162, 0.1270592361688614, 0.06532991677522659, 0.09858275204896927, 0.09806660562753677, 0.3942123055458069, 0.22441644966602325, 0.18130941689014435, 0.20485959947109222, 0.3130676746368408]","[0.03241521120071411, 0.023868774995207787, 0.022965386509895325, 0.007242800667881966, 0.003670757170766592, 0.004699045792222023, 0.003923105541616678, 0.019780846312642097, 0.012026054784655571, 0.004262279253453016, 0.01425336953252554, 0.020891187712550163, 0.0313904732465744, 0.06211261451244354, 0.04241590201854706, 0.0529327467083931, 0.03745026886463165, 0.052545178681612015, 0.02435818500816822, 0.010846150107681751, 0.02600335143506527, 0.002272001700475812]","[10.646473116025573, 2.917801160580348, 6.315425637871217, 13.401192094842957, 1.2469634554124875, 13.241307905838834, 10.867349926793558, 18.464537572926545, 22.9123131187331, 36.978612557937545, 5.727733241316457, 5.635340135420602, 2.1536671541869543, 2.045626917595081, 1.5402222672680639, 1.862415200028489, 2.6185821517599757, 7.502349700520858, 9.213184380969597, 16.71647682265918, 7.878199853686591, 137.7937677473027]"
32,"[0.02526181936264038, 0.11019967496395111, 0.05337394401431084, 0.07816232740879059, 0.007597750052809715, 0.10252239555120468, 0.07218330353498459, 0.16993577778339386, 0.04787777364253998, 0.05040252208709717, 0.04650352895259857, 0.032989565283060074, 0.029189644381403923, 0.22613072395324707, 0.07621189206838608, 0.3966372311115265, 0.18416953086853027, 0.2983225882053375, 0.20360225439071655, 0.02488674223423004, 0.21529562771320343, 0.11500490456819534]","[0.009924272075295448, 0.019817473366856575, 0.005597283132374287, 0.004299355670809746, 0.002506713382899761, 0.004612741991877556, 0.01249846164137125, 0.026241637766361237, 0.027791082859039307, 0.014173708856105804, 0.013203137554228306, 0.011029074899852276, 0.011821995489299297, 0.02613925188779831, 0.0315793976187706, 0.09583282470703125, 0.018426431342959404, 0.03924712538719177, 0.04857172816991806, 0.003905212040990591, 0.017525652423501015, 0.011379926465451717]","[2.5454581626721806, 5.5607328403555645, 9.535687717063972, 18.180009609223468, 3.0309608209059196, 22.225911557969948, 5.775375050642241, 6.475806856888788, 1.722774671479463, 3.556057387575347, 3.522157423687964, 2.9911452757929804, 2.46909622050059, 8.651002137471421, 2.4133421729072566, 4.1388452476912665, 9.994856162905359, 7.601132191523371, 4.191785264021418, 6.372699349743197, 12.284599883112076, 10.105944437983705]"
33,"[0.11493708193302155, 0.18586990237236023, 0.0832059308886528, 0.08626793324947357, 0.0061960541643202305, 0.19437208771705627, 0.22089746594429016, 0.2326197624206543, 0.1515180617570877, 0.15608464181423187, 0.034690313041210175, 0.043111126869916916, 0.12332525849342346, 0.16320134699344635, 0.04391320049762726, 0.36521628499031067, 0.16596780717372894, 0.028399666771292686, 0.07007275521755219, 0.019253047183156013, 0.16041827201843262, 0.16343726217746735]","[0.017229553312063217, 0.03428882732987404, 0.003970185294747353, 0.011334371753036976, 0.002157118171453476, 0.0063934619538486, 0.012230552732944489, 0.016396185383200645, 0.013873829506337643, 0.047268714755773544, 0.023332495242357254, 0.040273554623126984, 0.01939874328672886, 0.017559751868247986, 0.03782124072313309, 0.07251837104558945, 0.04175376147031784, 0.008000931702554226, 0.004787505604326725, 0.0024789830204099417, 0.0036072430666536093, 0.013000567443668842]","[6.67092639323091, 5.420713300697269, 20.957694593936505, 7.611179086865454, 2.87237586068143, 30.401696157752575, 18.061118803672368, 14.187431831491367, 10.92114197366152, 3.302070780233499, 1.486781104244445, 1.070457457091718, 6.357383912482269, 9.2940576961427, 1.16107244654108, 5.036189860921084, 3.974918697845058, 3.5495449563988086, 14.636589700119345, 7.766510308720145, 44.471156795998915, 12.571548348611492]"
34,"[0.4090622663497925, 0.187972754240036, 0.13772201538085938, 0.03660591319203377, 0.006528580095618963, 0.468886137008667, 0.27647534012794495, 0.3070177435874939, 0.14104199409484863, 0.24590648710727692, 0.02428475208580494, 0.04346117377281189, 0.05535708740353584, 0.18959000706672668, 0.09128443151712418, 0.21934205293655396, 0.4645722806453705, 0.020176082849502563, 0.022642778232693672, 0.014016504399478436, 0.15282543003559113, 0.20826490223407745]","[0.046412061899900436, 0.02213459275662899, 0.0037514546420425177, 0.009497967548668385, 0.0028936234302818775, 0.002822858514264226, 0.00627313693985343, 0.02930855192244053, 0.019382068887352943, 0.02787531167268753, 0.014365758746862411, 0.03574330359697342, 0.009763999842107296, 0.019122112542390823, 0.031506024301052094, 0.0643540546298027, 0.04487083852291107, 0.0037606738042086363, 0.0036577126011252403, 0.0022633392363786697, 0.008131132461130619, 0.011169623583555222]","[8.81370595497439, 8.49226169673896, 36.71163016004779, 3.8540785704375162, 2.256195477026184, 166.10330791973166, 44.072900492812245, 10.475363791427075, 7.276931833983956, 8.821658749316091, 1.6904608043142106, 1.21592492576685, 5.669509248126791, 9.91469988718215, 2.8973643467314876, 3.4083641535614366, 10.35354577579734, 5.365018052595563, 6.190420271326938, 6.19284293498343, 18.79509782507479, 18.645650918863645]"
35,"[0.019976003095507622, 0.12072711437940598, 0.21791033446788788, 0.09882258623838425, 0.005341066513210535, 0.1982862651348114, 0.20336487889289856, 0.24705453217029572, 0.08562726527452469, 0.28660866618156433, 0.047031302005052567, 0.15080255270004272, 0.0622137077152729, 0.06076178327202797, 0.12291403859853745, 0.14741718769073486, 0.4290839731693268, 0.3674914836883545, 0.34334778785705566, 0.177052304148674, 0.08193279057741165, 0.11198638379573822]","[0.00261689443141222, 0.01742139458656311, 0.009351878426969051, 0.017405252903699875, 0.004280180670320988, 0.004651015158742666, 0.00743336183950305, 0.028531890362501144, 0.012718544341623783, 0.024032941088080406, 0.019305787980556488, 0.020712321624159813, 0.04064060002565384, 0.0855073556303978, 0.06595984846353531, 0.04618934914469719, 0.11558728665113449, 0.06797023117542267, 0.01748015359044075, 0.02365591749548912, 0.007624777965247631, 0.0031035663560032845]","[7.633476863156254, 6.929819181784746, 23.301236876591084, 5.677744919028283, 1.247860061199236, 42.63290020934165, 27.35839896991942, 8.658891122580306, 6.732473699391342, 11.925659249575299, 2.4361244437377736, 7.280813587026364, 1.5308265054157992, 0.7106029981171258, 1.8634675709797637, 3.1915839997857867, 3.712207333531307, 5.4066534324402244, 19.642149371320162, 7.484482653544747, 10.74559691453923, 36.083128552776365]"
36,"[0.24957986176013947, 0.3399878144264221, 0.039022296667099, 0.11357320845127106, 0.017020536586642265, 0.05793685466051102, 0.08274730294942856, 0.29258009791374207, 0.08204519003629684, 0.04782945662736893, 0.07229242473840714, 0.05092191696166992, 0.05730554834008217, 0.07186130434274673, 0.023503711447119713, 0.054174695163965225, 0.4891805648803711, 0.06706919521093369, 0.12041545659303665, 0.0719543918967247, 0.058029837906360626, 0.5808488726615906]","[0.050272174179553986, 0.03438197448849678, 0.005204617977142334, 0.004616735968738794, 0.005619130562990904, 0.0026989118196070194, 0.003250471781939268, 0.013888613320887089, 0.006568290758877993, 0.04690565913915634, 0.01983979344367981, 0.0407651886343956, 0.026714831590652466, 0.06249865144491196, 0.033121272921562195, 0.06779402494430542, 0.07958755642175674, 0.021398482844233513, 0.00677175959572196, 0.01650003157556057, 0.0061783804558217525, 0.025339584797620773]","[4.964572665362168, 9.888548272298099, 7.497629381921461, 24.600325689038076, 3.029033832875155, 21.466746056544757, 25.457013166273537, 21.066185021778292, 12.491102030676844, 1.0196947981366582, 3.643809344266974, 1.249152001193111, 2.145083645600574, 1.1498056787047202, 0.7096258499116628, 0.7991072252823338, 6.146445334846899, 3.1342967489401974, 17.7820040553579, 4.360863890909259, 9.39240280220691, 22.92258840468959]"
37,"[0.1492571085691452, 0.022097932174801826, 0.09088394045829773, 0.018291207030415535, 0.020314229652285576, 0.09232477843761444, 0.2263060212135315, 0.4448586702346802, 0.035305414348840714, 0.14293038845062256, 0.04942287132143974, 0.05958162248134613, 0.04410983994603157, 0.16827645897865295, 0.02406720444560051, 0.18173788487911224, 0.18102945387363434, 0.49017852544784546, 0.15133322775363922, 0.04559464752674103, 0.27833372354507446, 0.23931726813316345]","[0.03256157413125038, 0.008706089109182358, 0.007621115539222956, 0.008647799491882324, 0.003316547954455018, 0.007660747040063143, 0.009164716117084026, 0.019826605916023254, 0.016897505149245262, 0.04351039230823517, 0.010901862755417824, 0.05065644904971123, 0.0244972575455904, 0.055139873176813126, 0.0570153146982193, 0.047670651227235794, 0.10293833911418915, 0.030944326892495155, 0.02234862744808197, 0.01177168171852827, 0.0033510541543364525, 0.018791871145367622]","[4.583841922614496, 2.5382157128962786, 11.92528049083536, 2.115128484140441, 6.125112596366378, 12.05166780142808, 24.69318398108071, 22.437459649871744, 2.089386216308841, 3.284971264751623, 4.53343363700652, 1.1761902699274531, 1.80060318441529, 3.051810772923847, 0.4221182426684418, 3.812364215726918, 1.7586203102890459, 15.84065884356745, 6.771477492530626, 3.873248412329772, 83.0585573154331, 12.73514842039333]"
38,"[0.006886372342705727, 0.01415444165468216, 0.034981634467840195, 0.028254110366106033, 0.010429510846734047, 0.12516812980175018, 0.07366867363452911, 0.14950014650821686, 0.08603460341691971, 0.1542767733335495, 0.05523482337594032, 0.14101512730121613, 0.11636136472225189, 0.08050259202718735, 0.09046138823032379, 0.04541969299316406, 0.034329116344451904, 0.36853164434432983, 0.1513323187828064, 0.09081626683473587, 0.07860604673624039, 0.03319084644317627]","[0.002850628225132823, 0.005991014651954174, 0.0022428908850997686, 0.00520127872005105, 0.0007995287305675447, 0.007337805349379778, 0.0028234384953975677, 0.005229094065725803, 0.02748897112905979, 0.029112815856933594, 0.011894517578184605, 0.021157123148441315, 0.0271522905677557, 0.013985363766551018, 0.02505919709801674, 0.017940480262041092, 0.025233149528503418, 0.12882840633392334, 0.06024233624339104, 0.006252829451113939, 0.006537840701639652, 0.002668070839717984]","[2.4157384965150484, 2.3626117572697316, 15.596672446365636, 5.432146955937159, 13.0445729440275, 17.057979033517142, 26.091828723953075, 28.590066391828447, 3.1297862336494933, 5.299273491499329, 4.643721194480803, 6.665137141370044, 4.285508231133734, 5.75620293979957, 3.6099076868461673, 2.5316876878298604, 1.3604768721270273, 2.8606396277936987, 2.5120592629640672, 14.52402748943632, 12.02324289065753, 12.440016939986702]"
39,"[0.09374448657035828, 0.10835892707109451, 0.08911054581403732, 0.020502684637904167, 0.04012174531817436, 0.3086114525794983, 0.11414562910795212, 0.11247192323207855, 0.10789577662944794, 0.177760049700737, 0.02759397402405739, 0.07955168187618256, 0.028076348826289177, 0.042423803359270096, 0.03894857317209244, 0.3121161162853241, 0.26674142479896545, 0.08585488796234131, 0.06517143547534943, 0.022304551675915718, 0.05612480267882347, 0.1424485146999359]","[0.01625288464128971, 0.007589241955429316, 0.004454982932657003, 0.0047963703982532024, 0.004686334636062384, 0.006912043318152428, 0.005785178858786821, 0.03982628136873245, 0.02033565752208233, 0.022882623597979546, 0.016031406819820404, 0.017316697165369987, 0.01776890829205513, 0.010828407481312752, 0.02469988353550434, 0.059886954724788666, 0.02793004922568798, 0.015035110525786877, 0.0096988994628191, 0.005789657589048147, 0.004309907555580139, 0.009246106259524822]","[5.767867590237163, 14.277964480177753, 20.00244381652227, 4.274624963362102, 8.56143413435068, 44.64836783777411, 19.73070010352091, 2.824062889295511, 5.305743200694876, 7.768342163196382, 1.7212447001183715, 4.593929264713966, 1.5800829384010457, 3.9178247985664982, 1.5768727458211134, 5.21175467544907, 9.550338513318357, 5.710293104602768, 6.719467061720277, 3.8524820048265953, 13.022275293621405, 15.406324641055624]"
40,"[0.25334441661834717, 0.39243412017822266, 0.06559884548187256, 0.00771019933745265, 0.16040906310081482, 0.029724301770329475, 0.008952293545007706, 0.17560076713562012, 0.09676749259233475, 0.15869593620300293, 0.09427139163017273, 0.051768943667411804, 0.0303653571754694, 0.2119111716747284, 0.0604083389043808, 0.1573765128850937, 0.02339334785938263, 0.3683697283267975, 0.14394225180149078, 0.020538149401545525, 0.05216551944613457, 0.04419327154755592]","[0.06205248460173607, 0.035698726773262024, 0.012264120392501354, 0.004312335047870874, 0.005039978306740522, 0.003937078174203634, 0.004190274979919195, 0.00674367556348443, 0.024845652282238007, 0.01647479087114334, 0.020111573860049248, 0.0319308377802372, 0.02084631472826004, 0.024434546008706093, 0.02154890075325966, 0.029304493218660355, 0.014778461307287216, 0.25369125604629517, 0.06128684803843498, 0.0022818997967988253, 0.0034580817446112633, 0.002602535765618086]","[4.082744119665101, 10.992944445070567, 5.348842263647512, 1.7879406984527793, 31.82733205146577, 7.549837837888984, 2.1364453616789465, 26.03932610377358, 3.8947455069035635, 9.632652544377306, 4.687419904885648, 1.621283601254362, 1.4566295084428036, 8.67260523683247, 2.8033141734732316, 5.3703884831176785, 1.5829352848694362, 1.452039514754009, 2.348664622321903, 9.000460682084977, 15.08510304229338, 16.98085080381606]"
41,"[0.24226295948028564, 0.06894250214099884, 0.110610730946064, 0.05089864879846573, 0.033405255526304245, 0.1289484053850174, 0.10661042481660843, 0.07750709354877472, 0.1225413978099823, 0.22675736248493195, 0.11593832820653915, 0.18421640992164612, 0.03668564185500145, 0.03279459476470947, 0.025269560515880585, 0.083931565284729, 0.05491940304636955, 0.1426536738872528, 0.11602926254272461, 0.3625299036502838, 0.27310648560523987, 0.04277821257710457]","[0.10535416007041931, 0.038356613367795944, 0.04214952141046524, 0.016258783638477325, 0.004557807929813862, 0.00992950052022934, 0.011997670866549015, 0.0026011711452156305, 0.019122930243611336, 0.005279148928821087, 0.027537886053323746, 0.035531867295503616, 0.02126670442521572, 0.02907833456993103, 0.03065243549644947, 0.030206788331270218, 0.04290371760725975, 0.0634596049785614, 0.07425151020288467, 0.018413634970784187, 0.028464682400226593, 0.004732148256152868]","[2.299510141017267, 1.797408480251353, 2.624246426641528, 3.1305323897669206, 7.3292372212070145, 12.986393940189762, 8.885926777159009, 29.79699882160179, 6.408086849081166, 42.953393727342764, 4.210139005660738, 5.184540637552077, 1.725027118517886, 1.1278016863669114, 0.8243899744543172, 2.7785663396013085, 1.2800616382268148, 2.2479445615119347, 1.5626518871560524, 19.688122645283688, 9.594573435432597, 9.039913853392731]"
