,vv_list,vh_list,vv/vh_list
20,"[0.055478863418102264, 0.0696745440363884, 0.056388970464468, 0.16620919108390808, 0.05408157780766487, 0.20424482226371765, 0.09878452122211456, 0.16061700880527496, 0.00907267164438963, 0.02453932911157608, 0.020710738375782967, 0.36504411697387695, 0.5070967674255371, 0.3103623688220978, 0.09996705502271652, 0.09360112249851227, 0.03523167595267296, 0.04277496412396431, 0.2035779058933258, 0.07066469639539719, 0.06367906928062439, 0.04309481382369995, 0.10556866228580475, 0.067695252597332, 0.13025183975696564, 0.07635686546564102]","[0.02594117633998394, 0.02023492567241192, 0.03063700906932354, 0.054414354264736176, 0.031691260635852814, 0.06531235575675964, 0.09233260899782181, 0.0966549813747406, 0.003455663565546274, 0.003179031889885664, 0.003078947076573968, 0.016558969393372536, 0.014909018762409687, 0.010440025478601456, 0.025859910994768143, 0.013169417157769203, 0.02539753168821335, 0.03033926896750927, 0.022391220554709435, 0.036971818655729294, 0.03035346418619156, 0.014346964657306671, 0.05014193430542946, 0.0483710952103138, 0.013083885423839092, 0.020268892869353294]","[2.1386410042088557, 3.443281441422932, 1.840550764497752, 3.054510033791245, 1.7065139323136154, 3.127200357377691, 1.0698768538474306, 1.6617561404574428, 2.6254499236691213, 7.719120147756257, 6.726565238278924, 22.04509884050997, 34.01275265036805, 29.7281236964638, 3.8657153554372785, 7.1074612776840285, 1.3872086620537027, 1.4098877652514499, 9.09186283060877, 1.911312425645221, 2.0979176837941735, 3.0037582759188353, 2.1053966853922024, 1.3994980329264461, 9.95513454433377, 3.7671946838839494]"
21,"[0.0557708814740181, 0.061614204198122025, 0.08963790535926819, 0.11505445092916489, 0.17087125778198242, 0.07262157648801804, 0.07468774914741516, 0.00612971605733037, 0.011621616780757904, 0.05197474732995033, 0.535065233707428, 0.29488101601600647, 0.12243366986513138, 0.08304857462644577, 0.053560517728328705, 0.0260316152125597, 0.034035664051771164, 0.12406353652477264, 0.04270052909851074, 0.02469850890338421, 0.08659211546182632, 0.1571527123451233, 0.08690885454416275, 0.06414958089590073, 0.14029650390148163]","[0.018776830285787582, 0.062424905598163605, 0.027292242273688316, 0.023912789300084114, 0.038830485194921494, 0.008883512578904629, 0.011914126574993134, 0.005916805472224951, 0.006263532675802708, 0.004890184849500656, 0.011619356460869312, 0.010689442045986652, 0.03358294814825058, 0.04155922681093216, 0.01358228549361229, 0.011778333224356174, 0.024756334722042084, 0.04373959079384804, 0.031119367107748985, 0.017330342903733253, 0.061614058911800385, 0.044034410268068314, 0.03613857179880142, 0.019959313794970512, 0.011875512078404427]","[2.970196813049526, 0.9870131737922014, 3.2843730632453596, 4.811419089815682, 4.400440966015282, 8.17487180245233, 6.268839656629064, 1.0359840434343968, 1.8554412313764337, 10.62838091596017, 46.049472318830695, 27.58619343717004, 3.6457094036131923, 1.9983185684436227, 3.9434098004726867, 2.210127249476136, 1.374826460940808, 2.836412830415006, 1.3721528767170188, 1.425159850591515, 1.4053954079828057, 3.568861519625779, 2.4048779522339947, 3.2140173532451595, 11.813932988760147]"
22,"[0.11109353601932526, 0.12440478801727295, 0.1731230616569519, 0.1418934166431427, 0.3370221257209778, 0.012668302282691002, 0.0864434540271759, 0.1251836121082306, 0.08158545196056366, 0.5249345302581787, 0.144035205245018, 0.04533145949244499, 0.09366292506456375, 0.028695639222860336, 0.04193643108010292, 0.04154004529118538, 0.11032672226428986, 0.09384652227163315, 0.053183235228061676, 0.02565685473382473, 0.08640380203723907, 0.08581170439720154, 0.4467340111732483, 0.4884863495826721, 0.16545641422271729, 0.014968670904636383]","[0.04754514992237091, 0.035487301647663116, 0.08821569383144379, 0.022911744192242622, 0.03131379187107086, 0.004081152379512787, 0.006276456639170647, 0.007424095645546913, 0.0033671767450869083, 0.009830595925450325, 0.02146025188267231, 0.018904754891991615, 0.035227611660957336, 0.014996255747973919, 0.03880070894956589, 0.016040779650211334, 0.03171256184577942, 0.02368839643895626, 0.03961283713579178, 0.01738358475267887, 0.014837224036455154, 0.04070752486586571, 0.044804975390434265, 0.02755029685795307, 0.023576727136969566, 0.008498890325427055]","[2.336590297868713, 3.5056141842631523, 1.962497307879741, 6.193042984967704, 10.76273761761617, 3.1040993093728493, 13.772652150210392, 16.8617994817076, 24.22963156882277, 53.3980375390246, 6.711720162115927, 2.397886656105136, 2.658792936802188, 1.9135202616651348, 1.080816104020494, 2.58965251047745, 3.478959624921412, 3.961708531578769, 1.342575767692451, 1.475924275622778, 5.823447959331502, 2.108005944354451, 9.970634003933071, 17.73071092849798, 7.017785516263316, 1.761250037531721]"
23,"[0.10038316994905472, 0.08761458098888397, 0.059226203709840775, 0.127171590924263, 0.08602890372276306, 0.22135597467422485, 0.414378821849823, 0.1782240867614746, 0.05866570398211479, 0.0504794716835022, 0.26563769578933716, 0.3673092722892761, 0.06408504396677017, 0.1310567855834961, 0.11152970790863037, 0.06378832459449768, 0.04813990369439125, 0.09188220649957657, 0.04128608852624893, 0.06118277460336685, 0.1352543979883194, 0.11011133342981339, 0.16899262368679047, 0.14573317766189575, 0.16253170371055603]","[0.04139900580048561, 0.026704763993620872, 0.06595493853092194, 0.03750889375805855, 0.03711529076099396, 0.07613982260227203, 0.05684223026037216, 0.014611630700528622, 0.004273768048733473, 0.0082146767526865, 0.020482849329710007, 0.01189801562577486, 0.03223467990756035, 0.056047264486551285, 0.037079740315675735, 0.008800534531474113, 0.039076000452041626, 0.03625113517045975, 0.03521635755896568, 0.06516445428133011, 0.0294840969145298, 0.17148274183273315, 0.11461558938026428, 0.07657114416360855, 0.04695965349674225]","[2.4247724796298664, 3.2808595878178513, 0.8979798181765191, 3.390438324962356, 2.3178830600237275, 2.9072299764935297, 7.28998176094982, 12.197412486959912, 13.726927459130666, 6.145034455189434, 12.968786300841185, 30.871473348342914, 1.9880775658560088, 2.3383261749544184, 3.0078341153182335, 7.248232975663691, 1.2319557564104813, 2.534602187421964, 1.172355444685618, 0.9388979817006766, 4.587367840378582, 0.6421132077373572, 1.474429653073785, 1.9032388669876683, 3.461092482759299]"
24,"[0.027072809636592865, 0.11445730924606323, 0.13524365425109863, 0.186017245054245, 0.11984612047672272, 0.2764323353767395, 0.20963291823863983, 0.01226646825671196, 0.015408453531563282, 0.023858653381466866, 0.18825531005859375, 0.20507459342479706, 0.21929922699928284, 0.34214240312576294, 0.13085922598838806, 0.024184057489037514, 0.08445404469966888, 0.0857909545302391, 0.09091238677501678, 0.0272835623472929, 0.047875504940748215, 0.09294810146093369, 0.06387767940759659, 0.23296160995960236, 0.2657407522201538]","[0.01707282103598118, 0.024466445669531822, 0.02787683717906475, 0.025069713592529297, 0.056320685893297195, 0.08599025756120682, 0.13925229012966156, 0.0033984906040132046, 0.002406159183010459, 0.00424468657001853, 0.0035741697065532207, 0.004801768343895674, 0.013134831562638283, 0.009174146689474583, 0.007730511482805014, 0.008009334094822407, 0.02810538373887539, 0.06218487396836281, 0.03171802684664726, 0.0188311655074358, 0.06977809965610504, 0.04086470976471901, 0.059989023953676224, 0.03296458348631859, 0.026991115882992744]","[1.585725614972276, 4.678133914179347, 4.851470537434762, 7.419998811222063, 2.127923667403095, 3.2146936550338663, 1.5054181015152064, 3.6093871326955416, 6.403754847293619, 5.620828060660015, 52.67106083783002, 42.7081397388738, 16.69600603201295, 37.2941936407339, 16.92762843434854, 3.0194841671882777, 3.0049063013806845, 1.379611295407403, 2.8662686747371433, 1.4488514976154574, 0.6861107593456721, 2.2745322797124436, 1.0648227825297374, 7.067027255366028, 9.845489655638824]"
25,"[0.037982601672410965, 0.12680207192897797, 0.020832164213061333, 0.08824761211872101, 0.33221662044525146, 0.10697188228368759, 0.28888288140296936, 0.19344839453697205, 0.08569065481424332, 0.11477960646152496, 0.22808542847633362, 0.287963330745697, 0.3152921199798584, 0.1273493468761444, 1.0323773622512817, 0.12443766742944717, 0.035778649151325226, 0.031504422426223755, 0.1356348991394043, 0.06567303091287613, 0.049036405980587006, 0.0871329978108406, 0.13107508420944214, 0.09445911645889282, 0.22014936804771423, 0.1543436497449875]","[0.03480697423219681, 0.028715679422020912, 0.022869447246193886, 0.024853507056832314, 0.038789052516222, 0.07200391590595245, 0.04265724495053291, 0.0422435887157917, 0.011315782554447651, 0.006717529147863388, 0.014551619999110699, 0.07426867634057999, 0.017534200102090836, 0.04429001733660698, 0.016900110989809036, 0.005392104387283325, 0.016176369041204453, 0.029252205044031143, 0.024020299315452576, 0.04731518775224686, 0.022854039445519447, 0.020669804885983467, 0.049322035163640976, 0.05798495560884476, 0.03961433470249176, 0.03656812757253647]","[1.0912353776869426, 4.415778225736094, 0.9109168222912946, 3.5507106468687057, 8.564700576440089, 1.4856397869167055, 6.7721879773991445, 4.579355126252715, 7.572667148907235, 17.08658108287217, 15.674229294763933, 3.877318742361313, 17.981551376401935, 2.875351027936638, 61.08701669911028, 23.077755638952297, 2.211784922821051, 1.076993080651613, 5.646678143271453, 1.387990495921841, 2.145634083527437, 4.2154726806312, 2.6575360034224125, 1.6290280033341005, 5.557315797452146, 4.220715141589673]"
26,"[0.3301534354686737, 0.03414228558540344, 0.3691905736923218, 0.2927892208099365, 0.11463813483715057, 0.2522517144680023, 0.23325082659721375, 0.20823678374290466, 0.3264014422893524, 0.18008115887641907, 0.04327775537967682, 0.40961068868637085, 0.20379261672496796, 0.13228841125965118, 0.38372963666915894, 0.20220154523849487, 0.2028944045305252, 0.03166618198156357, 0.07299753278493881, 0.057826586067676544, 0.11654572188854218, 0.15474338829517365, 0.4182973802089691, 0.11575508862733841, 0.43529224395751953, 0.14407558739185333]","[0.020709818229079247, 0.021860787644982338, 0.08220424503087997, 0.03081616945564747, 0.048653744161129, 0.17820778489112854, 0.05972670763731003, 0.026283182203769684, 0.08248066902160645, 0.041870348155498505, 0.005649560131132603, 0.039938151836395264, 0.009329799562692642, 0.056496523320674896, 0.03303474932909012, 0.03533664718270302, 0.04980846494436264, 0.01179120410233736, 0.08584379404783249, 0.019469864666461945, 0.06999442726373672, 0.02309919148683548, 0.0531800203025341, 0.03875498101115227, 0.06908656656742096, 0.08169601857662201]","[15.941879924619322, 1.5618049148032436, 4.491137575117143, 9.50115559402465, 2.3562037580807313, 1.4154921156901703, 3.905301929810489, 7.922814753878552, 3.9573083749338775, 4.300923369627401, 7.66037609568741, 10.256125280015999, 21.843193452931164, 2.3415318940739183, 11.615939108436034, 5.722148572643043, 4.073492422566397, 2.6855766134424224, 0.8503530580703866, 2.9700558816562523, 1.6650714413220595, 6.699082449849548, 7.865686734027754, 2.9868441580200575, 6.300678490553178, 1.7635570239781766]"
27,"[0.006345023866742849, 0.015077664516866207, 0.012390021234750748, 0.09239567816257477, 0.07250713557004929, 0.010064521804451942, 0.2460741400718689, 0.16683754324913025, 0.3760238587856293, 0.08047042042016983, 0.22566823661327362, 0.1946018934249878, 0.07508975267410278, 0.024176286533474922, 0.10441183298826218, 0.08554957807064056, 0.057901766151189804, 0.07948222756385803, 0.23199118673801422, 0.3451709449291229, 0.20557335019111633, 0.14368149638175964, 0.008664966560900211, 0.009755725041031837, 0.18708986043930054, 0.028557462617754936]","[0.0018725439440459013, 0.0024550319649279118, 0.0032305216882377863, 0.00482634361833334, 0.014008003287017345, 0.0024757813662290573, 0.022102992981672287, 0.021848486736416817, 0.013336116448044777, 0.024259531870484352, 0.018263576552271843, 0.031362682580947876, 0.02204480580985546, 0.022471917793154716, 0.018347740173339844, 0.012271612882614136, 0.040653567761182785, 0.024959292262792587, 0.07058166712522507, 0.04260481521487236, 0.013715249486267567, 0.022506002336740494, 0.002192825311794877, 0.003552498761564493, 0.024546649307012558, 0.006495685316622257]","[3.388451249391515, 6.14153490963159, 3.8353004345590285, 19.144032308764906, 5.176122112795983, 4.065190061504317, 11.133068733085722, 7.636114357112306, 28.195903976285283, 3.3170640245566783, 12.356190802354224, 6.204886744707357, 3.406233346838228, 1.0758443830209892, 5.690718966032538, 6.971339373966345, 1.424272686011979, 3.18447441245536, 3.28684765020382, 8.101688581168442, 14.988670122038046, 6.384141182959141, 3.9515079082189817, 2.746158604355288, 7.6218085042609935, 4.396374089224624]"
28,"[0.008817020803689957, 0.008633803576231003, 0.03511064872145653, 0.07752186805009842, 0.07850141823291779, 0.014415700919926167, 0.357992023229599, 0.35280802845954895, 0.08929108083248138, 0.06852827966213226, 0.08615650981664658, 0.04211243614554405, 0.11672983318567276, 0.0894651785492897, 0.03625291958451271, 0.10153858363628387, 0.058766525238752365, 0.07026728987693787, 0.5602318048477173, 0.24827730655670166, 0.11180565506219864, 0.09081190079450607, 0.014089593663811684, 0.016586143523454666, 0.021039804443717003, 0.009428681805729866]","[0.0059525370597839355, 0.004618494771420956, 0.005841388832777739, 0.00474720261991024, 0.010070356540381908, 0.0035389296244829893, 0.03726625815033913, 0.012976989150047302, 0.03165805712342262, 0.025562787428498268, 0.024521028622984886, 0.009441873989999294, 0.02582823857665062, 0.02484969049692154, 0.011488108895719051, 0.04744994640350342, 0.0174848772585392, 0.021898053586483, 0.19736209511756897, 0.034372083842754364, 0.020394640043377876, 0.030732396990060806, 0.003340574214234948, 0.006052314769476652, 0.0034155964385718107, 0.0035590773914009333]","[1.481220648462455, 1.8693977158221773, 6.0106679638308655, 16.330010378104358, 7.795296811798949, 4.073463575030032, 9.606331330218117, 27.187202237759667, 2.820485176470865, 2.6807827532037685, 3.5135764955588944, 4.460177734859518, 4.519465500492917, 3.6002532329476273, 3.1556908028633033, 2.139909343054324, 3.3609915797408405, 3.2088372420602584, 2.838598792306021, 7.223225327056757, 5.4821097516012225, 2.9549241090395792, 4.217716105145251, 2.740462807239102, 6.159921062722075, 2.6491926892375117]"
29,"[0.043464601039886475, 0.04820825904607773, 0.0810360312461853, 0.05364168807864189, 0.053848426789045334, 0.08012448251247406, 0.13294872641563416, 0.0581299252808094, 0.03522976487874985, 0.00859133992344141, 0.007903920486569405, 0.3560733497142792, 0.302916020154953, 0.15326842665672302, 0.1563531756401062, 0.07415345311164856, 0.021302994340658188, 0.057656656950712204, 0.10852275043725967, 0.07668918371200562, 0.11586694419384003, 0.04356536269187927, 0.04883701354265213, 0.026142003014683723, 0.08944743871688843, 0.17386135458946228]","[0.03682444989681244, 0.04650126397609711, 0.053243838250637054, 0.02206566371023655, 0.03317921981215477, 0.0515953004360199, 0.06277970224618912, 0.02520168386399746, 0.00881075020879507, 0.005399069748818874, 0.004888189025223255, 0.0071358089335262775, 0.005357039161026478, 0.0318649597465992, 0.024448227137327194, 0.025299571454524994, 0.021503299474716187, 0.04886513203382492, 0.0376545786857605, 0.02405078336596489, 0.01830819807946682, 0.042174674570560455, 0.014448335394263268, 0.0248646792024374, 0.06316465139389038, 0.11558156460523605]","[1.180319085870413, 1.0367085735746466, 1.521979517417975, 2.431002700986366, 1.622956389387995, 1.5529414856655679, 2.117702404740291, 2.306588940426019, 3.998497749213543, 1.5912629995789351, 1.6169424802897048, 49.89950726417778, 56.54541828977602, 4.809936302307134, 6.39527662933843, 2.9310161733346565, 0.990684911666997, 1.1799140726930135, 2.882059877576024, 3.1886355860047026, 6.328691862023724, 1.0329744837507193, 3.380113501659363, 1.0513710151595728, 1.4160996181091923, 1.5042308449732307]"
30,"[0.08270885050296783, 0.03255533054471016, 0.10188737511634827, 0.06153106689453125, 0.08392206579446793, 0.08822312206029892, 0.15864092111587524, 0.23691602051258087, 0.008691439405083656, 0.010245313867926598, 0.00888090394437313, 0.36276742815971375, 0.3282279372215271, 0.1443716138601303, 0.2474920004606247, 0.03057338297367096, 0.20305511355400085, 0.1763448715209961, 0.11506874859333038, 0.09632799029350281, 0.10381882637739182, 0.09059574455022812, 0.0791349932551384, 0.05521642416715622, 0.22130465507507324, 0.15891507267951965]","[0.02437228336930275, 0.04548126086592674, 0.05377295985817909, 0.04117236286401749, 0.04407401755452156, 0.05259713530540466, 0.04322474077343941, 0.0801730528473854, 0.0012508407235145569, 0.003531934227794409, 0.007929299958050251, 0.0030125731136649847, 0.007789222523570061, 0.016846811398863792, 0.03381692245602608, 0.03600160777568817, 0.02951679565012455, 0.025206556543707848, 0.05648905038833618, 0.02071387693285942, 0.01129820104688406, 0.013116254471242428, 0.05437080189585686, 0.03533114120364189, 0.028613943606615067, 0.07952729612588882]","[3.3935618279878055, 0.715796570387073, 1.8947697018179068, 1.4944749976520346, 1.9041165396517918, 1.6773370174636388, 3.6701416428934697, 2.955057991412225, 6.948478124906931, 2.9007657581224273, 1.1200110969893073, 120.41780048895953, 42.138729023123254, 8.569669977421794, 7.318584379830884, 0.8492227115011546, 6.879307495329156, 6.9959921425687925, 2.037009788663215, 4.650408545234383, 9.1889696374295, 6.907135321967148, 1.455468569448644, 1.5628259457824865, 7.734154303145803, 1.9982456391823362]"
31,"[0.20342350006103516, 0.22020277380943298, 0.1389903724193573, 0.18586093187332153, 0.1486596018075943, 0.15664631128311157, 0.22000496089458466, 0.1569361686706543, 0.15573681890964508, 0.06433647871017456, 0.11745581775903702, 0.10112868249416351, 0.05436176061630249, 0.21810874342918396, 0.14084960520267487, 0.07597620785236359, 0.08534613251686096, 0.18353408575057983, 0.1601400226354599, 0.21409036219120026, 0.20694778859615326, 0.15980099141597748, 0.3561674654483795, 0.07149688154459, 0.2938014268875122, 0.2324821650981903]","[0.049349524080753326, 0.07788446545600891, 0.021410714834928513, 0.10356640070676804, 0.03703578934073448, 0.05399049073457718, 0.025553612038493156, 0.04797162115573883, 0.03088998794555664, 0.014300734736025333, 0.02314247563481331, 0.04775119572877884, 0.024770190939307213, 0.03559059649705887, 0.020936692133545876, 0.04404141381382942, 0.018243921920657158, 0.07434457540512085, 0.046397849917411804, 0.032218921929597855, 0.042032189667224884, 0.07131517678499222, 0.05039181187748909, 0.023738618940114975, 0.029390579089522362, 0.059968240559101105]","[4.122096491308856, 2.8273003161819092, 6.491626902274857, 1.7946064612166788, 4.013944469764233, 2.90136854012313, 8.609544535746105, 3.2714376727266403, 5.041660073941434, 4.498823305078371, 5.075335051119069, 2.117825134025177, 2.1946443912968445, 6.128268837731, 6.72740489778699, 1.7251082849775894, 4.678058417923044, 2.4686950561014034, 3.4514535246893816, 6.644864240306146, 4.923554785857929, 2.240771160082246, 7.067963071347426, 3.011838292908025, 9.99644906596112, 3.8767548110581935]"
32,"[0.1128053143620491, 0.17745009064674377, 0.41108444333076477, 0.2738538384437561, 0.8576792478561401, 0.048210032284259796, 0.11321363598108292, 0.03768864646553993, 0.039750367403030396, 0.37769076228141785, 0.351388543844223, 0.1417694240808487, 0.05405478924512863, 0.09724348038434982, 0.10135027766227722, 0.024273652583360672, 0.050999946892261505, 0.01704333908855915, 0.06014188006520271, 0.050347693264484406, 0.03034028597176075, 0.29076680541038513, 0.3575085997581482, 0.16413018107414246, 0.06411603838205338, 0.022591138258576393]","[0.021649843081831932, 0.059727199375629425, 0.028185224160552025, 0.021838096901774406, 0.04298651963472366, 0.0076845865696668625, 0.009897951036691666, 0.0030366694554686546, 0.003950900863856077, 0.0212255846709013, 0.016785982996225357, 0.017141852527856827, 0.03229755908250809, 0.024167586117982864, 0.023821264505386353, 0.04405423626303673, 0.03907708078622818, 0.015707114711403847, 0.020007623359560966, 0.014491048641502857, 0.03317376971244812, 0.045941129326820374, 0.05547194927930832, 0.022480277344584465, 0.003653338411822915, 0.0030477303080260754]","[5.210444894943041, 2.97100973261353, 14.585104627484837, 12.540187896203754, 19.952283998431074, 6.273601298807383, 11.43808810140608, 12.4111784368455, 10.061089552177236, 17.794127612381104, 20.933450482062284, 8.270367735952838, 1.673649364864974, 4.023715066520107, 4.254613672559674, 0.5509947428989307, 1.3051114839221887, 1.0850712814992791, 3.005948232050407, 3.474399576597024, 0.9145866217421732, 6.3291174960436996, 6.444853739645004, 7.301074562306576, 17.549986109844458, 7.412446632526355]"
33,"[0.11194676160812378, 0.12171152234077454, 0.23353756964206696, 0.40343570709228516, 0.26734045147895813, 0.17912699282169342, 0.1083487942814827, 0.32851341366767883, 0.0625147819519043, 0.12301883846521378, 0.16151045262813568, 0.10747476667165756, 0.13093027472496033, 0.23065365850925446, 0.291197270154953, 0.2832019329071045, 0.126641646027565, 0.2772848904132843, 0.19688358902931213, 0.22343608736991882, 0.2109251767396927, 0.25283774733543396, 0.10671454668045044, 0.26462775468826294, 0.07188714295625687, 0.23879481852054596]","[0.042626168578863144, 0.026230504736304283, 0.05474749207496643, 0.039380475878715515, 0.05064801499247551, 0.07755635678768158, 0.03236132487654686, 0.03288951516151428, 0.021371372044086456, 0.011674327775835991, 0.016368921846151352, 0.010854323394596577, 0.02044021151959896, 0.05060679093003273, 0.04451475664973259, 0.05804433301091194, 0.03215709701180458, 0.07601869851350784, 0.03778942674398422, 0.06144822761416435, 0.025714492425322533, 0.02519766055047512, 0.026521746069192886, 0.06411828100681305, 0.03646083548665047, 0.034241143614053726]","[2.6262449884748578, 4.640075498521381, 4.265721785434135, 10.244561501358985, 5.278399390749576, 2.309636504871829, 3.3480951319148877, 9.988393323963903, 2.9251646465628953, 10.537552210915585, 9.866896191828902, 9.90156297767578, 6.405524453571271, 4.557761009350475, 6.541589622656115, 4.879062575391545, 3.9382176189932814, 3.6475879728987106, 5.210017880481726, 3.6361681377188306, 8.202579823507719, 10.034175467558098, 4.023662182800545, 4.1271810555891895, 1.9716263216891219, 6.973914808807276]"
34,"[0.05361947789788246, 0.10344315320253372, 0.1532532125711441, 0.18859529495239258, 0.20062069594860077, 0.4350805878639221, 0.27460533380508423, 0.24149174988269806, 0.05204949527978897, 0.138184055685997, 0.09125634282827377, 0.2778409421443939, 0.13844330608844757, 0.13496258854866028, 0.22811126708984375, 0.14519889652729034, 0.11406619846820831, 0.16468481719493866, 0.10876195877790451, 0.09933904558420181, 0.12159804254770279, 0.11210252344608307, 0.08572059124708176, 0.05119187384843826, 0.27924835681915283, 0.18657517433166504]","[0.031732697039842606, 0.025514492765069008, 0.04345221072435379, 0.09524362534284592, 0.015856074169278145, 0.1526680737733841, 0.03819683566689491, 0.014556814916431904, 0.008509580045938492, 0.00758533738553524, 0.004033672157675028, 0.027482222765684128, 0.02099849469959736, 0.03213827684521675, 0.012188665568828583, 0.025408349931240082, 0.04544062167406082, 0.014997097663581371, 0.07667329162359238, 0.043554697185754776, 0.05227867141366005, 0.03837907686829567, 0.07816693931818008, 0.07055763155221939, 0.07701977342367172, 0.02975057065486908]","[1.6897233106457823, 4.054290012935476, 3.52693706525845, 1.9801356182475327, 12.652608319486319, 2.8498465796440366, 7.189216829369033, 16.58960090301755, 6.116576258617075, 18.217258990945517, 22.62363902198564, 10.10984244299635, 6.593010978596585, 4.199434499822825, 18.715032076457806, 5.714613381830253, 2.5102253064755384, 10.981112538518417, 1.4185116678157383, 2.2807883420824737, 2.3259589285570494, 2.9209280835696476, 1.0966348688433916, 0.725532769769226, 3.625670972609314, 6.271314136998899]"
35,"[0.05115026980638504, 0.1434347778558731, 0.1839650273323059, 0.1421528458595276, 0.44963929057121277, 0.23422254621982574, 0.06195961683988571, 0.02969321608543396, 0.18697717785835266, 0.48565953969955444, 0.3494798541069031, 0.08015836775302887, 0.17626892030239105, 0.18895398080348969, 0.18128293752670288, 0.02630520425736904, 0.053720977157354355, 0.04967433214187622, 0.13197502493858337, 0.014900388196110725, 0.082276850938797, 0.04221225902438164, 0.15263545513153076, 0.1949607878923416, 0.2323187291622162, 0.10137968510389328]","[0.04702945798635483, 0.03277220204472542, 0.10833029448986053, 0.012210313230752945, 0.034228526055812836, 0.1534433215856552, 0.010248837992548943, 0.006868220400065184, 0.010459338314831257, 0.007363271899521351, 0.0061960369348526, 0.048396769911050797, 0.01732870563864708, 0.023099364712834358, 0.03347163274884224, 0.007383096497505903, 0.027339354157447815, 0.022769887000322342, 0.013455700129270554, 0.046522777527570724, 0.03117590956389904, 0.040924474596977234, 0.057712048292160034, 0.06666813790798187, 0.03670596703886986, 0.09015525877475739]","[1.0876219288180151, 4.376720784893321, 1.6981863494290104, 11.642031057933949, 13.136390677122163, 1.5264434046357496, 6.045526027919582, 4.323276533926045, 17.876578061656208, 65.95702920207587, 56.40377192412863, 1.65627515845279, 10.17207655194223, 8.180050973371747, 5.4160171655496345, 3.562895902316223, 1.9649687716825466, 2.1815800904577616, 9.808112819896639, 0.32028156932978324, 2.639116294912262, 1.031467341733436, 2.6447762581364787, 2.924347282077003, 6.329181544684596, 1.1245010716144561]"
36,"[0.09356468170881271, 0.04976099357008934, 0.04388517513871193, 0.064117930829525, 0.453095942735672, 0.2160000205039978, 0.010424187406897545, 0.011460699141025543, 0.051557209342718124, 0.11165818572044373, 0.15315280854701996, 0.10573361068964005, 0.32158970832824707, 0.1814439296722412, 0.6790538430213928, 0.024194903671741486, 0.08708171546459198, 0.07171894609928131, 0.09810378402471542, 0.08445288240909576, 0.14710961282253265, 0.0742368996143341, 0.15847955644130707, 0.19426436722278595, 0.15316364169120789, 0.1655856817960739]","[0.036319609731435776, 0.035416290163993835, 0.029092563316226006, 0.027751756832003593, 0.04547150805592537, 0.042454369366168976, 0.004470024257898331, 0.003075830638408661, 0.005493997596204281, 0.0032543055713176727, 0.008127846755087376, 0.022730613127350807, 0.0670786201953888, 0.01775955595076084, 0.010260412469506264, 0.02887680195271969, 0.025721345096826553, 0.04965464398264885, 0.0388868972659111, 0.015200373716652393, 0.04717964306473732, 0.04383702576160431, 0.02963757887482643, 0.11039509624242783, 0.020096566528081894, 0.014506013132631779]","[2.5761477725304274, 1.4050312254522672, 1.5084671179261655, 2.3104097955911596, 9.964392255880533, 5.087816018205274, 2.3320203214733066, 3.7260501270495676, 9.384279559630352, 34.310910046235506, 18.842974426302842, 4.651595190030979, 4.794220683006151, 10.21669292719382, 66.18192446351713, 0.8378664545802569, 3.385581707985246, 1.444355257573542, 2.522797932524044, 5.555974082175065, 3.1180738824301173, 1.6934748269203117, 5.347250431981691, 1.7597191708242281, 7.6213835570959345, 11.414968419102227]"
37,"[0.004935652483254671, 0.008322024717926979, 0.0038589618634432554, 0.020597413182258606, 0.036610186100006104, 0.012659032829105854, 0.19241905212402344, 0.11498664319515228, 0.1734258085489273, 0.040107015520334244, 0.03776933252811432, 0.06070989370346069, 0.06769320368766785, 0.023595154285430908, 0.017389217391610146, 0.15263226628303528, 0.08751369267702103, 0.027946023270487785, 0.1414378583431244, 0.22733992338180542, 0.507608950138092, 0.14917874336242676, 0.007556317839771509, 0.01078685000538826, 0.17003510892391205, 0.08575773239135742]","[0.005921544041484594, 0.003789585782214999, 0.002461638767272234, 0.003345823846757412, 0.004446201492100954, 0.004074146505445242, 0.0071004279889166355, 0.007528236601501703, 0.018548153340816498, 0.021844737231731415, 0.02451774850487709, 0.0175948366522789, 0.01774590089917183, 0.011718406341969967, 0.015490971505641937, 0.03192010894417763, 0.05692528188228607, 0.020506301894783974, 0.12362661957740784, 0.09566912800073624, 0.04985149949789047, 0.04326019808650017, 0.003380092792212963, 0.005142704118043184, 0.0071564181707799435, 0.005205226596444845]","[0.8335076879741066, 2.1960248945896104, 1.5676393769665111, 6.156155890340875, 8.234036663666084, 3.107161907944794, 27.099641377164676, 15.274047467133963, 9.350030990270701, 1.836003568954597, 1.5404894344438362, 3.450438040616733, 3.8145825378088847, 2.0135122129127634, 1.1225388533751322, 4.781696282740166, 1.5373431590200595, 1.3628017091466011, 1.1440728447206645, 2.3763143673689164, 10.18242089507402, 3.448406386492707, 2.235535621146173, 2.0975054675112617, 23.759806213976557, 16.47531203539337]"
