,vv_list,vh_list,vv/vh_list
24,"[0.12045500427484512, 0.0328400582075119, 0.11684956401586533, 0.06592961400747299, 0.17202484607696533, 0.09258786588907242, 0.05873052775859833, 0.0652320459485054, 0.03418467566370964, 0.07560961693525314, 0.08460000157356262, 0.09838482737541199, 0.051694005727767944, 0.601864755153656, 0.13492436707019806, 0.034021712839603424, 0.2031400501728058, 0.3921430706977844, 0.10754718631505966]","[0.006565204355865717, 0.00993723701685667, 0.005086645483970642, 0.009593665599822998, 0.030312465503811836, 0.025633908808231354, 0.029651932418346405, 0.011828294023871422, 0.02088235877454281, 0.02811751514673233, 0.03693283349275589, 0.019255904480814934, 0.026483114808797836, 0.1477384716272354, 0.021319134160876274, 0.009531339630484581, 0.016352733597159386, 0.010632901452481747, 0.01992890238761902]","[18.34748741175497, 3.3047474012952356, 22.971831707967272, 6.872202634276661, 5.675052926834109, 3.6119292840482196, 1.9806644278691345, 5.514915829523389, 1.637012180127054, 2.6890575693008953, 2.2906447616632586, 5.109332956726851, 1.9519609419430872, 4.0738525891363215, 6.328792063131907, 3.5694576165127936, 12.422390970038979, 36.88015660168253, 5.3965433832359055]"
25,"[0.01124882884323597, 0.00826280377805233, 0.006847735960036516, 0.011906824074685574, 0.5593631267547607, 0.16659927368164062, 0.07452115416526794, 0.10865437239408493, 0.010687015019357204, 0.04488946124911308, 0.10773906856775284, 0.07771967351436615, 0.0823381319642067, 0.22081947326660156, 0.1571682244539261, 0.05099932849407196, 0.01001705415546894, 0.21195992827415466, 0.48376768827438354]","[0.014966953545808792, 0.0021438191179186106, 0.005884881131350994, 0.003930188715457916, 0.0069916220381855965, 0.05027293786406517, 0.028569651767611504, 0.032353632152080536, 0.029429588466882706, 0.019844090566039085, 0.01763608679175377, 0.040651142597198486, 0.030947105959057808, 0.0350954569876194, 0.0424300841987133, 0.009003281593322754, 0.0015279165236279368, 0.013464262709021568, 0.019413309171795845]","[0.7515777214653003, 3.8542448422955173, 1.1636150004043462, 3.0295807496099534, 80.00477195416612, 3.3138957212350406, 2.6084026074742073, 3.3583361485766843, 0.3631384459005727, 2.262107255544193, 6.109012154449657, 1.9118693485314795, 2.6606084611962695, 6.291967457340701, 3.704169516088121, 5.664526646805694, 6.55602187721886, 15.742408838482737, 24.919383088856055]"
26,"[0.047766637057065964, 0.012322571128606796, 0.19937792420387268, 0.018348511308431625, 0.5272350311279297, 0.3278868794441223, 0.150427907705307, 0.16372205317020416, 0.03884930536150932, 0.03083392232656479, 0.12356986105442047, 0.042236387729644775, 0.043050531297922134, 0.04114043712615967, 0.4038534164428711, 0.027365628629922867, 0.04875187575817108, 0.19258518517017365, 0.06610501557588577]","[0.009172428399324417, 0.003788682399317622, 0.006627656519412994, 0.004397075157612562, 0.018752463161945343, 0.014106739312410355, 0.024709323421120644, 0.015588635578751564, 0.029606472700834274, 0.02381405048072338, 0.01869947463274002, 0.025260332971811295, 0.017742257565259933, 0.03150663897395134, 0.06532368808984756, 0.007525447756052017, 0.008556350134313107, 0.0092257559299469, 0.005891675129532814]","[5.207632589487877, 3.2524687555827345, 30.08271832130664, 4.17289008050391, 28.11550816416777, 23.243279129406254, 6.087900714299876, 10.502654471785148, 1.3121895929336627, 1.294778574166698, 6.608199614232364, 1.6720439820321265, 2.426440442518253, 1.3057704174721156, 6.18234255064415, 3.6364120138785414, 5.6977420270196575, 20.874732285626607, 11.220071392688556]"
27,"[0.11447617411613464, 0.19345898926258087, 0.06347773224115372, 0.02783951163291931, 0.13577543199062347, 0.13490982353687286, 0.04911573603749275, 0.11390413343906403, 0.038587018847465515, 0.05474966764450073, 0.07866764813661575, 0.10245347023010254, 0.019173474982380867, 0.6191207766532898, 0.01565462537109852, 0.16927944123744965, 0.037275902926921844, 0.48489490151405334, 0.30638137459754944]","[0.023373357951641083, 0.025587772950530052, 0.0074867866933345795, 0.0031669524032622576, 0.008191220462322235, 0.021073125302791595, 0.029583819210529327, 0.02447412721812725, 0.013451232574880123, 0.009891888126730919, 0.038123857229948044, 0.02525477483868599, 0.02152426168322563, 0.0889347717165947, 0.005439649801701307, 0.01579119637608528, 0.004098299890756607, 0.014078348875045776, 0.031833235174417496]","[4.897720488129395, 7.560602856551975, 8.47863507286342, 8.790631524566649, 16.575726732684075, 6.401984594046006, 1.6602229647215976, 4.654063142840029, 2.8686604467404653, 5.534804573512141, 2.063475572844678, 4.056796027068963, 0.8907843281483244, 6.961515329754487, 2.877873749556887, 10.719861700523978, 9.095455169348321, 34.44259733991545, 9.624575476506083]"
28,"[0.10686285048723221, 0.11515102535486221, 0.029967283830046654, 0.06068579852581024, 0.3432149589061737, 0.18104414641857147, 0.04658310487866402, 0.06030861288309097, 0.02620828151702881, 0.024941161274909973, 0.20266711711883545, 0.06148678436875343, 0.062191255390644073, 0.3312293589115143, 0.05046826973557472, 0.08835550397634506, 0.010525072924792767, 0.22057631611824036, 0.11134800314903259]","[0.018464557826519012, 0.034706518054008484, 0.0021392684429883957, 0.005239476915448904, 0.01120744924992323, 0.06430219113826752, 0.011615429073572159, 0.016032911837100983, 0.019117597490549088, 0.012542394921183586, 0.06886885315179825, 0.026230555027723312, 0.021645136177539825, 0.043860819190740585, 0.016046468168497086, 0.012190411798655987, 0.006116408854722977, 0.006048575975000858, 0.012067125178873539]","[5.787457868812571, 3.3178501276235823, 14.008192346438127, 11.58241547870449, 30.62382449856061, 2.81552064111278, 4.01045063282695, 3.761550833425887, 1.37089827997399, 1.9885485532579894, 2.942797909994579, 2.3440901004102845, 2.8732207956805147, 7.551827918924045, 3.1451325740735623, 7.247950720260853, 1.7207928990334749, 36.46747879664503, 9.22738444314596]"
29,"[0.2727403938770294, 0.19721631705760956, 0.12910638749599457, 0.12745456397533417, 0.19559024274349213, 0.2391567975282669, 0.08564823120832443, 0.1369083821773529, 0.0283978171646595, 0.13792967796325684, 0.025127222761511803, 0.11374592781066895, 0.06408107280731201, 0.08130326122045517, 0.9174041152000427, 0.17720066010951996, 0.01531205140054226, 0.07758641242980957, 0.038856666535139084]","[0.027007585391402245, 0.04118821397423744, 0.021053068339824677, 0.025046467781066895, 0.0054259835742414, 0.029199492186307907, 0.03927331790328026, 0.051032163202762604, 0.033498615026474, 0.053701866418123245, 0.02678372524678707, 0.024926315993070602, 0.03809025511145592, 0.01586972363293171, 0.06415687501430511, 0.03819295018911362, 0.004815967753529549, 0.0021419546101242304, 0.006061000283807516]","[10.098658948010037, 4.788173558119445, 6.132426181877379, 5.088724090335784, 36.04696550723292, 8.190443724237479, 2.1808249412299023, 2.68278618002894, 0.8477310820825479, 2.5684335976208916, 0.9381526479228658, 4.563286762564102, 1.682348217931446, 5.123168058940894, 14.299389036568385, 4.63961697727212, 3.1794339547477852, 36.22224862426457, 6.410932967442356]"
30,"[0.06273023039102554, 0.020937848836183548, 0.03791632130742073, 0.02950664609670639, 0.3456217050552368, 0.0758247897028923, 0.037653155624866486, 0.07773643732070923, 0.022248096764087677, 0.005812292918562889, 0.09288962185382843, 0.07707343250513077, 0.02493584156036377, 0.16511458158493042, 0.02733389288187027, 0.014416814781725407, 0.044380802661180496, 0.24580015242099762, 0.10034149140119553]","[0.009844757616519928, 0.005047704558819532, 0.005929790437221527, 0.002774059772491455, 0.01117471419274807, 0.024154754355549812, 0.04135938361287117, 0.02086585946381092, 0.01627058908343315, 0.016273265704512596, 0.04758897051215172, 0.035394713282585144, 0.01312941126525402, 0.038276784121990204, 0.005605448503047228, 0.0023637432605028152, 0.004379421006888151, 0.05700760334730148, 0.02992117404937744]","[6.371942594682221, 4.147994121327917, 6.39420932473743, 10.636629530951204, 30.92890780862486, 3.1391248524732256, 0.9103896706320523, 3.725532487915622, 1.3673811470502242, 0.3571681937787775, 1.951914925961874, 2.1775408064416313, 1.8992353165411582, 4.313700468114072, 4.876307911313617, 6.099145800910147, 10.133942955330479, 4.3117082281732655, 3.3535278808113245]"
31,"[0.024995770305395126, 0.010996190831065178, 0.07095596939325333, 0.1442730575799942, 0.5950870513916016, 0.16758783161640167, 0.12942920625209808, 0.040708113461732864, 0.031223250553011894, 0.020709088072180748, 0.041538190096616745, 0.040640804916620255, 0.021797187626361847, 0.2260587364435196, 0.130498468875885, 0.04575631767511368, 0.023174837231636047, 0.21228358149528503, 0.100242480635643]","[0.0019883252680301666, 0.006522925104945898, 0.004269053228199482, 0.007106797304004431, 0.008022716268897057, 0.02136380970478058, 0.019679522141814232, 0.02358289435505867, 0.0076648467220366, 0.007952439598739147, 0.024805260822176933, 0.020390551537275314, 0.028603704646229744, 0.012263668701052666, 0.048347339034080505, 0.008254555985331535, 0.005231719929724932, 0.00596888642758131, 0.004764276091009378]","[12.571268246346047, 1.6857760366936456, 16.62100835954668, 20.300713726378746, 74.17525828486175, 7.844473150259364, 6.576847004688812, 1.7261712175291466, 4.073564897683391, 2.604117618883161, 1.6745717932334692, 1.9931194525231992, 0.7620407180101034, 18.43320640454969, 2.6991861699750506, 5.5431591664558715, 4.429678488705819, 35.56502273428342, 21.04044323224879]"
32,"[0.33802008628845215, 0.25394877791404724, 0.13481001555919647, 0.021176403388381004, 0.2604556679725647, 0.2501830458641052, 0.12235965579748154, 0.19286979734897614, 0.035233866423368454, 0.04390234500169754, 0.022144537419080734, 0.09540034085512161, 0.06638873368501663, 0.04332796484231949, 0.20395958423614502, 0.37418174743652344, 0.011457698419690132, 0.10334112495183945, 0.047975391149520874]","[0.04295781999826431, 0.04204260930418968, 0.0094147939234972, 0.003712831297889352, 0.021832341328263283, 0.0185381006449461, 0.014681593514978886, 0.015256482176482677, 0.006323692388832569, 0.03754154220223427, 0.011633499525487423, 0.05021023377776146, 0.013237545266747475, 0.011156362481415272, 0.055085305124521255, 0.06438543647527695, 0.00473565049469471, 0.009853776544332504, 0.007537018042057753]","[7.868650837079481, 6.0402715748839215, 14.318955534729348, 5.7035727425642095, 11.929809270405146, 13.495613744675117, 8.33422173639695, 12.641826281964137, 5.571723647657229, 1.1694337106663857, 1.903514705146551, 1.900017858458473, 5.015184639389615, 3.883699988638501, 3.702613315385854, 5.8115898240466795, 2.419456087928374, 10.487463815208708, 6.365301354170921]"
33,"[0.1805756390094757, 0.35448983311653137, 0.2779116630554199, 0.08857666701078415, 0.7065860629081726, 0.3969127833843231, 0.097972571849823, 0.08817734569311142, 0.05499344691634178, 0.027630947530269623, 0.02417573146522045, 0.08320513367652893, 0.06310748308897018, 0.04973815754055977, 0.15307040512561798, 0.2583779990673065, 0.016415229067206383, 0.09417876601219177, 0.04055807366967201]","[0.11011002212762833, 0.0206115934997797, 0.057549744844436646, 0.017033202573657036, 0.02503764070570469, 0.0161887239664793, 0.059998929500579834, 0.02927037514746189, 0.012878426350653172, 0.008086160756647587, 0.01680055819451809, 0.03253437206149101, 0.0164289940148592, 0.02221427485346794, 0.048315901309251785, 0.035927146673202515, 0.004679370671510696, 0.0054465727880597115, 0.007221590261906385]","[1.6399564319419608, 17.198565124056042, 4.829068552895343, 5.200235635533025, 28.22095225398697, 24.517854786219022, 1.632905331233888, 3.0125116350193926, 4.2701992789322905, 3.417066313893695, 1.4389838233534902, 2.557453191943233, 3.8412262510956325, 2.239017832841615, 3.1681165201880908, 7.191720550967844, 3.5079993057927297, 17.291381144975396, 5.616224709343358]"
34,"[0.020335279405117035, 0.23335561156272888, 0.019069643691182137, 0.02409668080508709, 0.2643986940383911, 0.1154683455824852, 0.0345948189496994, 0.13801147043704987, 0.03672810271382332, 0.05658135563135147, 0.10382983833551407, 0.07799673825502396, 0.14925391972064972, 0.38183218240737915, 0.18932349979877472, 0.19883818924427032, 0.0441417433321476, 0.07681286334991455, 0.21047714352607727]","[0.009009506553411484, 0.015187946148216724, 0.0017550669144839048, 0.003932652994990349, 0.015130545943975449, 0.037097882479429245, 0.03606288507580757, 0.025573285296559334, 0.006591310724616051, 0.019960643723607063, 0.07657303661108017, 0.01682412251830101, 0.031166184693574905, 0.07859446853399277, 0.039294254034757614, 0.007119056768715382, 0.00795325729995966, 0.008812963031232357, 0.010116440244019032]","[2.2570913606158602, 15.364527190539722, 10.86547956309105, 6.127334609939625, 17.474497947224908, 3.1125319793255675, 0.959291495313751, 5.39670475797719, 5.572200165993959, 2.8346458368190706, 1.3559582188554584, 4.636006315941907, 4.788969878350856, 4.858257706039879, 4.818096295486591, 27.930412090273336, 5.550146520768477, 8.715895332556894, 20.805455125434467]"
35,"[0.05758938938379288, 0.06575240939855576, 0.03892829269170761, 0.010251451283693314, 0.21337203681468964, 0.329033225774765, 0.1374499797821045, 0.5323640704154968, 0.056207310408353806, 0.049368686974048615, 0.03620525076985359, 0.052837908267974854, 0.030484603717923164, 0.06300779432058334, 0.4763036072254181, 0.061624638736248016, 0.05094390735030174, 0.20590141415596008, 0.17882351577281952]","[0.019094102084636688, 0.007626330945640802, 0.008537745103240013, 0.0040315892547369, 0.013010120019316673, 0.026046888902783394, 0.03647564351558685, 0.033340934664011, 0.015973253175616264, 0.008729991503059864, 0.028842821717262268, 0.037822507321834564, 0.044080011546611786, 0.02059270069003105, 0.060366686433553696, 0.02962595596909523, 0.0069539109244942665, 0.004849911201745272, 0.00798282865434885]","[3.016082616952692, 8.621761875694592, 4.559551991887718, 2.5427816763943425, 16.400466444420744, 12.63234265723014, 3.768267439157559, 15.967280934992601, 3.518839261507246, 5.655067013151717, 1.2552603599177312, 1.3969964449573138, 0.69157431335261, 3.0597149576930183, 7.890173129672952, 2.0800894594096038, 7.325936139167142, 42.45467712519461, 22.401021431845567]"
36,"[0.04447721317410469, 0.07372885942459106, 0.00806712917983532, 0.022494668141007423, 0.3791479170322418, 0.23916830122470856, 0.09449385106563568, 0.0622672401368618, 0.03259965032339096, 0.06903214752674103, 0.07061919569969177, 0.06802917271852493, 0.06496012955904007, 0.3856014311313629, 0.5762836933135986, 0.08273299038410187, 0.023158585652709007, 0.08528196066617966, 0.04313162341713905]","[0.005260361824184656, 0.013839135877788067, 0.0022541582584381104, 0.01391360629349947, 0.007234274875372648, 0.032181963324546814, 0.02454851195216179, 0.01843605563044548, 0.013128004968166351, 0.04743753373622894, 0.047137174755334854, 0.030097004026174545, 0.04493998363614082, 0.14889827370643616, 0.08783208578824997, 0.024280745536088943, 0.005327714141458273, 0.0029121863190084696, 0.006658490747213364]","[8.455162336860461, 5.327562361962681, 3.578776756084985, 1.6167388717558497, 52.409940673247, 7.431749853567286, 3.849270018882524, 3.3774708313438304, 2.4832143499671684, 1.4552221013551527, 1.4981635209628106, 2.260330385687619, 1.4454862753176216, 2.589697123632235, 6.561197860004515, 3.4073496738860105, 4.346814607130961, 29.284513875202926, 6.477687670466466]"
37,"[0.22253531217575073, 0.20252659916877747, 0.23582977056503296, 0.10491222143173218, 0.0916295126080513, 0.02578137256205082, 0.11208020150661469, 0.5156802535057068, 0.14287540316581726, 0.13027134537696838, 0.10954105108976364, 0.0711483508348465, 0.07661044597625732, 0.062164194881916046, 0.23296768963336945, 1.0238621234893799, 0.3374800682067871, 0.0038052417803555727, 0.024349261075258255]","[0.056239865720272064, 0.05063176527619362, 0.018826039507985115, 0.019843237474560738, 0.009611574932932854, 0.0031121675856411457, 0.01708761416375637, 0.05695393681526184, 0.028399500995874405, 0.04298602417111397, 0.044236138463020325, 0.035260844975709915, 0.029412562027573586, 0.06293627619743347, 0.06755036860704422, 0.08846598118543625, 0.018750837072730064, 0.010472351685166359, 0.011117091402411461]","[3.9568962216696097, 3.9999908765575425, 12.526786128596253, 5.287051650025903, 9.53324644997505, 8.284056643029245, 6.559148657765344, 9.05433903855301, 5.0309124511227425, 3.0305511591022873, 2.4762796866036503, 2.017772145955616, 2.6046845529619906, 0.9877323324135769, 3.4487996799631873, 11.573512323830233, 17.99813346453717, 0.36336077079473333, 2.190254644301705]"
38,"[0.2720109820365906, 0.16055220365524292, 0.14273427426815033, 0.04086407646536827, 0.20950151979923248, 0.5929539799690247, 0.06505948305130005, 0.12126229703426361, 0.04041057452559471, 0.07244573533535004, 0.06163179501891136, 0.12534905970096588, 0.11731737107038498, 0.6509657502174377, 0.4487053453922272, 0.38915762305259705, 0.13556168973445892, 0.02495500259101391, 0.034701257944107056]","[0.16761358082294464, 0.07700786739587784, 0.012184656225144863, 0.008188971318304539, 0.018073081970214844, 0.0196828730404377, 0.013625649735331535, 0.035362791270017624, 0.01657283864915371, 0.014715118333697319, 0.018307389691472054, 0.046540819108486176, 0.03747236728668213, 0.0385751910507679, 0.11566826701164246, 0.048351578414440155, 0.010442516766488552, 0.00601565558463335, 0.005259697325527668]","[1.6228457187125196, 2.0848805334380307, 11.714263548412369, 4.990135497730483, 11.591908903224104, 30.12537746653264, 4.77478023544079, 3.429092916007339, 2.438361670024361, 4.923217992032778, 3.366498231455721, 2.6933144302591345, 3.1307702065591188, 16.875243711968064, 3.879243261655016, 8.04849884562146, 12.981706686791703, 4.148342976077294, 6.597576970006677]"
39,"[0.061042457818984985, 0.08718717843294144, 0.026078874245285988, 0.016455350443720818, 0.15376614034175873, 0.2009076625108719, 0.09627258777618408, 0.22249996662139893, 0.024776222184300423, 0.042613472789525986, 0.10477407276630402, 0.06482942402362823, 0.04361741617321968, 0.03943653404712677, 0.6786907315254211, 0.043728042393922806, 0.07483457028865814, 0.007707195356488228, 0.020795129239559174]","[0.009701638482511044, 0.008400004357099533, 0.008162012323737144, 0.008337524719536304, 0.013290741480886936, 0.03719790279865265, 0.027820074930787086, 0.013611418195068836, 0.021314576268196106, 0.04960107058286667, 0.025949938222765923, 0.008548158220946789, 0.041973527520895004, 0.026996850967407227, 0.11443189531564713, 0.015729432925581932, 0.00834838580340147, 0.006324227433651686, 0.007229573559015989]","[6.291974075206476, 10.379420620091988, 3.1951525201012245, 1.9736493740357977, 11.5694177456454, 5.401048107425804, 3.460543798523131, 16.346567523875397, 1.1624074470234487, 0.8591240529442452, 4.037546134671934, 7.584022469865768, 1.0391648915261251, 1.4607827444296273, 5.930957707668228, 2.780013914093793, 8.963956871538867, 1.2186777653627172, 2.876397766729353]"
40,"[0.12764936685562134, 0.10444831103086472, 0.1585640162229538, 0.12227001786231995, 0.08491788059473038, 0.37362486124038696, 0.09319861233234406, 0.16127339005470276, 0.055113036185503006, 0.06759816408157349, 0.09379305690526962, 0.057855356484651566, 0.09636127948760986, 0.06821248680353165, 0.23921902477741241, 0.024041742086410522, 0.13091939687728882, 0.012663345783948898, 0.031755827367305756]","[0.07021132111549377, 0.0337320938706398, 0.02734229899942875, 0.03314158320426941, 0.01568998582661152, 0.011749100871384144, 0.041919734328985214, 0.014065450988709927, 0.013014186173677444, 0.01822724938392639, 0.03928300365805626, 0.04552074894309044, 0.019080912694334984, 0.029350226745009422, 0.09561661630868912, 0.006551405414938927, 0.006703464780002832, 0.007468380965292454, 0.003836891846731305]","[1.818073849452927, 3.096407576458687, 5.799220329873015, 3.689323382914571, 5.412234372493989, 31.80029393997115, 2.2232634300810035, 11.46592385726941, 4.234843074319538, 3.708632205426705, 2.387624371132687, 1.2709667092029115, 5.050139950392362, 2.3240872173203972, 2.50185620462783, 3.669707576268907, 19.530108857711266, 1.695594512759703, 8.276445788890019]"
41,"[0.24774841964244843, 0.11474677920341492, 0.038122307509183884, 0.03868230804800987, 0.042180877178907394, 0.2502853274345398, 0.27847540378570557, 0.18425901234149933, 0.11119884997606277, 0.23229070007801056, 0.05088087543845177, 0.1288623809814453, 0.12202567607164383, 0.1476144641637802, 0.116106778383255, 0.07080761343240738, 0.038248974829912186, 0.015536810271441936, 0.010730504058301449]","[0.04111959785223007, 0.013289528898894787, 0.007016615476459265, 0.0017995430389419198, 0.010710150003433228, 0.0033452208153903484, 0.04983671009540558, 0.023167375475168228, 0.03580116108059883, 0.029868384823203087, 0.026732556521892548, 0.04497489333152771, 0.017803382128477097, 0.03330434486269951, 0.04780225455760956, 0.01002314779907465, 0.004512356128543615, 0.006825113669037819, 0.003984343260526657]","[6.0250691296343035, 8.634375234547083, 5.433147596171427, 21.495628173891284, 3.93840209197686, 74.81877617257814, 5.587756560427091, 7.9533830898970805, 3.106012392327774, 7.777143004316619, 1.9033299488877178, 2.8652070396598783, 6.854072736913271, 4.432288482849177, 2.428897537527802, 7.064408791711565, 8.476497364195682, 2.276417804134867, 2.6931675703270286]"
42,"[0.035833634436130524, 0.09573047608137131, 0.06656660884618759, 0.021736692637205124, 0.556223452091217, 0.2898339331150055, 0.15574689209461212, 0.06430087238550186, 0.019865376874804497, 0.027185486629605293, 0.12032006680965424, 0.16678045690059662, 0.12855400145053864, 0.1682080775499344, 0.127861887216568, 0.06855816394090652, 0.005403183866292238, 0.1591072678565979, 0.21370655298233032]","[0.009598769247531891, 0.004528617952018976, 0.004912269301712513, 0.0033711055293679237, 0.013277571648359299, 0.03213958069682121, 0.032464656978845596, 0.008441357873380184, 0.04517333209514618, 0.035042982548475266, 0.04297630116343498, 0.051848992705345154, 0.03930670768022537, 0.03171234950423241, 0.050834305584430695, 0.005434643477201462, 0.00317434873431921, 0.005256162956357002, 0.0037069804966449738]","[3.7331488560728077, 21.139004679935997, 13.551091106300131, 6.447941913370097, 41.89195636236308, 9.017974934056054, 4.797429161075039, 7.6173612527760035, 0.4397589452326234, 0.7757754806400788, 2.799684094545222, 3.2166576089221324, 3.2705359730551096, 5.304182130292331, 2.515267706454693, 12.615025112228734, 1.7021393421195852, 30.27061169482342, 57.64976459297447]"
43,"[0.023296929895877838, 0.02883673459291458, 0.011606899090111256, 0.007238368969410658, 0.09585932642221451, 0.015341835096478462, 0.015866342931985855, 0.6790850758552551, 0.11505427211523056, 0.15172815322875977, 0.032222479581832886, 0.03972791135311127, 0.045035820454359055, 0.35998478531837463, 0.05328553915023804, 0.14308106899261475, 0.08440829813480377, 0.13152043521404266, 0.044508568942546844, 0.13140779733657837, 0.010895075276494026, 0.3095513582229614]","[0.008097113110125065, 0.004170785192400217, 0.004680967889726162, 0.004508718382567167, 0.011853012256324291, 0.01013946533203125, 0.004304226022213697, 0.009600503370165825, 0.026092352345585823, 0.01702590472996235, 0.04015590623021126, 0.019875649362802505, 0.012668019160628319, 0.03742438554763794, 0.022550100460648537, 0.0235860925167799, 0.06334232538938522, 0.02754148840904236, 0.019296497106552124, 0.022068634629249573, 0.0035891381558030844, 0.009224094450473785]","[2.877189632777404, 6.913982203029622, 2.4795938283589174, 1.60541607508635, 8.08733884258559, 1.5130812714564523, 3.6862243874046534, 70.73431982384957, 4.409501703463501, 8.911605910829932, 0.8024343765797105, 1.998823315300706, 3.555079912913972, 9.618989865849521, 2.362984557129798, 6.066332051009395, 1.3325734035799819, 4.775356845669321, 2.3065621027887993, 5.954505094864892, 3.0355686528473043, 33.558997025129294]"
44,"[0.2622378468513489, 0.3266563415527344, 0.19170300662517548, 0.05444039776921272, 0.012207193300127983, 0.20858481526374817, 0.21644537150859833, 0.42452526092529297, 0.08068858832120895, 0.1601201742887497, 0.03784910589456558, 0.06710043549537659, 0.08578962832689285, 0.0622209757566452, 0.08373605459928513, 0.1360328495502472, 0.19300271570682526, 0.25653764605522156, 0.30738601088523865, 0.011431196704506874, 0.0051626539789140224, 0.5754548907279968]","[0.056460026651620865, 0.05894050374627113, 0.02012183889746666, 0.01746521145105362, 0.005196080543100834, 0.004198447335511446, 0.008220192044973373, 0.03788343816995621, 0.01769854687154293, 0.024091515690088272, 0.04052457958459854, 0.023395290598273277, 0.015102576464414597, 0.022269394248723984, 0.04928915202617645, 0.2028896063566208, 0.11424659937620163, 0.04668819159269333, 0.02739161252975464, 0.007029945030808449, 0.004809698089957237, 0.013240372762084007]","[4.644663887062131, 5.5421369141827235, 9.527111692028848, 3.1170763618741364, 2.3493079444921707, 49.68141758013473, 26.3309385382248, 11.206091142539604, 4.559051593718476, 6.646330448798882, 0.9339789896043788, 2.868117205619537, 5.680463100387833, 2.7940129426830014, 1.6988739135705688, 0.6704771722566266, 1.6893519523612979, 5.494700850554459, 11.22190271023055, 1.6260719898107479, 1.0733842088121426, 43.4621366836368]"
45,"[0.0680483728647232, 0.11597201973199844, 0.05583609268069267, 0.11363784223794937, 0.04849373549222946, 0.299053817987442, 0.24536210298538208, 0.19046106934547424, 0.053304266184568405, 0.259891152381897, 0.02274782583117485, 0.13080112636089325, 0.05019703134894371, 0.1102672591805458, 0.048994533717632294, 0.21921657025814056, 0.09677982330322266, 0.037322502583265305, 0.02021029032766819, 0.03430177643895149, 0.05439256504178047, 0.3038633167743683]","[0.0070656375028193, 0.014578231610357761, 0.011733324266970158, 0.005642512813210487, 0.006718821357935667, 0.010813232511281967, 0.0018349799793213606, 0.029442282393574715, 0.01220045704394579, 0.027506327256560326, 0.01729743741452694, 0.02569177933037281, 0.03932594507932663, 0.030853742733597755, 0.040620993822813034, 0.0492062084376812, 0.029570993036031723, 0.010792865417897701, 0.00490692351013422, 0.009262480773031712, 0.006324414163827896, 0.042835481464862823]","[9.63088933412885, 7.955150036826201, 4.758761576024437, 20.13958071515508, 7.217595603275421, 27.65628295474316, 133.71377658088974, 6.468964151605284, 4.369038470654629, 9.448413448942453, 1.3150980278772681, 5.091166504231189, 1.2764354740283643, 3.573869793776163, 1.206138233134922, 4.455059172782526, 3.272795850490992, 3.458071711092938, 4.118729441355277, 3.7033033891766065, 8.600411616442745, 7.093729459388052]"
46,"[0.2212895154953003, 0.17993758618831635, 0.17291031777858734, 0.0791451558470726, 0.059443097561597824, 0.23706570267677307, 0.2584916949272156, 0.11987564712762833, 0.1352747678756714, 0.06742685288190842, 0.1132851243019104, 0.048115041106939316, 0.08270741254091263, 0.20110148191452026, 0.11827010661363602, 0.12565186619758606, 0.23973804712295532, 0.1402197927236557, 0.10693851113319397, 0.22330015897750854, 0.014994440600275993, 0.08725597709417343]","[0.02344590239226818, 0.0064979009330272675, 0.004623261280357838, 0.0098268436267972, 0.0026610216591507196, 0.017219634726643562, 0.008031344041228294, 0.013140535913407803, 0.0393548384308815, 0.028670817613601685, 0.04483833536505699, 0.04671285301446915, 0.05019010603427887, 0.06388042867183685, 0.04177575558423996, 0.016021834686398506, 0.046228524297475815, 0.012849840335547924, 0.023476259782910347, 0.02477451227605343, 0.012384935282170773, 0.0162415262311697]","[9.438302343537673, 27.691648124971692, 37.400074815846054, 8.053975299988352, 22.338449353534923, 13.767173720007342, 32.18535946166272, 9.12258433884074, 3.437309699879802, 2.351758983319699, 2.5265238635552634, 1.030017179469553, 1.6478828015311437, 3.148092241954232, 2.8310704368984245, 7.842539175882043, 5.185933376983128, 10.912181712931506, 4.555176681553011, 9.01330191647592, 1.2106999559264422, 5.372400096655777]"
