,vv_list,vh_list,vv/vh_list
21,"[0.16208069026470184, 0.13450519740581512, 0.30944862961769104, 0.18113209307193756, 0.007052559871226549, 0.07071465253829956, 0.10921376943588257, 0.09072055667638779, 0.06260642409324646, 0.0691518634557724, 0.03244802728295326, 0.040974780917167664, 0.02641339786350727, 0.13735412061214447, 0.0799613893032074, 0.055890996009111404, 0.03484867140650749, 0.13402242958545685, 0.2736802399158478, 0.034014880657196045, 0.12589234113693237, 0.1304338425397873]","[0.029445605352520943, 0.030373917892575264, 0.012842985801398754, 0.019725222140550613, 0.001052341889590025, 0.004157843999564648, 0.009661337360739708, 0.034826308488845825, 0.014249401167035103, 0.04033450409770012, 0.016210298985242844, 0.019713977351784706, 0.01352689042687416, 0.06383609026670456, 0.05272403731942177, 0.023084746673703194, 0.022431259974837303, 0.08169694244861603, 0.08931603282690048, 0.005277357529848814, 0.004312489647418261, 0.01418561115860939]","[5.504410193788919, 4.428312405450144, 24.094757590091582, 9.182765688583592, 6.701776239254441, 17.007529033245074, 11.304208243435228, 2.6049432343782226, 4.393617904314577, 1.71445924532181, 2.0016920917061767, 2.078463426532151, 1.9526585216533736, 2.151668750988424, 1.5166021679783672, 2.421122345378786, 1.5535761899063922, 1.6404828083958145, 3.0641781912353356, 6.44543798005107, 29.192497009772485, 9.194798946721846]"
22,"[0.2353760004043579, 0.17206771671772003, 0.09170171618461609, 0.144294872879982, 0.03682534396648407, 0.21894268691539764, 0.16246308386325836, 0.19291366636753082, 0.15410159528255463, 0.43459489941596985, 0.032560765743255615, 0.0370766781270504, 0.020390378311276436, 0.09632189571857452, 0.07573144882917404, 0.14826999604701996, 0.2793704867362976, 0.060548387467861176, 0.0745808333158493, 0.026358934119343758, 0.014512090012431145, 0.21621710062026978]","[0.07311764359474182, 0.05459195002913475, 0.00280200457200408, 0.010098317638039589, 0.0010546082630753517, 0.00745213869959116, 0.004866897128522396, 0.031403787434101105, 0.015403126366436481, 0.016012581065297127, 0.01584681309759617, 0.011782102286815643, 0.01563175767660141, 0.01840541698038578, 0.015861831605434418, 0.06802286207675934, 0.1147969514131546, 0.005131550133228302, 0.009366561658680439, 0.004584715701639652, 0.003407813608646393, 0.0046620755456388]","[3.2191409464580274, 3.151888082874683, 32.727182924982955, 14.289001203174108, 34.91850505617829, 29.379845939717857, 33.38124467664321, 6.1430063737486496, 10.004566061234366, 27.14083992104402, 2.0547201221294658, 3.146864390113111, 1.3044200615902604, 5.233344934332241, 4.774445392751977, 2.1797082851307694, 2.4336054511660534, 11.799239195928827, 7.9624558118113375, 5.7493061368923915, 4.258475280341242, 46.37786292899799]"
23,"[0.1947973370552063, 0.3720497488975525, 0.13068687915802002, 0.09725291281938553, 0.05519690364599228, 0.04636295139789581, 0.06856448203325272, 0.3130982220172882, 0.12133903801441193, 0.4082415997982025, 0.04551715403795242, 0.07642284780740738, 0.00930771604180336, 0.11073435842990875, 0.03314174339175224, 0.11838949471712112, 0.07135263830423355, 0.33802008628845215, 0.25394877791404724, 0.13481001555919647, 0.021176403388381004, 0.2604556679725647]","[0.03489159420132637, 0.10080456733703613, 0.0060161687433719635, 0.010876800864934921, 0.013562986627221107, 0.0013882704079151154, 0.003157716477289796, 0.02264963649213314, 0.025951627641916275, 0.01636243797838688, 0.017841169610619545, 0.04416806995868683, 0.032690756022930145, 0.03881412371993065, 0.05027887970209122, 0.029972532764077187, 0.0343194417655468, 0.04295781999826431, 0.04204260930418968, 0.0094147939234972, 0.003712831297889352, 0.021832341328263283]","[5.582930259110983, 3.690802497605279, 21.72260864557668, 8.9413159280054, 4.0696717591102916, 33.39619654323903, 21.71331166884882, 13.823542913195807, 4.67558488772507, 24.94992496457119, 2.55124271734177, 1.730273654223299, 0.2847201219596967, 2.852939801731188, 0.6591583501486371, 3.9499329485766324, 2.079073394948524, 7.868650837079481, 6.0402715748839215, 14.318955534729348, 5.7035727425642095, 11.929809270405146]"
24,"[0.04612904042005539, 0.025115536525845528, 0.009904520586133003, 0.031450055539608, 0.028148073703050613, 0.28737202286720276, 0.265615850687027, 0.10080660134553909, 0.08446618914604187, 0.1786447912454605, 0.044901296496391296, 0.10068915784358978, 0.3030097484588623, 0.09859267622232437, 0.07897549122571945, 0.19227737188339233, 0.5291425585746765, 0.05758938938379288, 0.06575240939855576, 0.03892829269170761, 0.010251451283693314, 0.21337203681468964]","[0.0074007706716656685, 0.0035409617703408003, 0.004708138294517994, 0.003994081635028124, 0.0034715072251856327, 0.007208093069493771, 0.0036659189499914646, 0.047843173146247864, 0.0322105810046196, 0.049945324659347534, 0.01519495528191328, 0.014789686538279057, 0.04346124827861786, 0.026554685086011887, 0.05668831244111061, 0.04212789610028267, 0.012834690511226654, 0.019094102084636688, 0.007626330945640802, 0.008537745103240013, 0.0040315892547369, 0.013010120019316673]","[6.2330049756390125, 7.092857295499206, 2.1037021358666355, 7.874164429637791, 8.1083148837593, 39.86796786565148, 72.45546186656566, 2.1070216441829994, 2.6223118773898504, 3.576807087828714, 2.955013401706933, 6.8080657141030985, 6.971952266910327, 3.712816623619448, 1.3931529767756163, 4.564134212296972, 41.227527700167705, 3.016082616952692, 8.621761875694592, 4.559551991887718, 2.5427816763943425, 16.400466444420744]"
25,"[0.09576809406280518, 0.09221264719963074, 0.14863181114196777, 0.0793280154466629, 0.009499972686171532, 0.1579408198595047, 0.13748382031917572, 0.07087627053260803, 0.2184295356273651, 0.5660696029663086, 0.35913777351379395, 0.11408400535583496, 0.03123018890619278, 0.07769948989152908, 0.051876746118068695, 0.10993961244821548, 0.05973879247903824, 0.09450893849134445, 0.8622792363166809, 0.07208283245563507, 0.010502452030777931, 0.011621967889368534]","[0.049832653254270554, 0.025035839527845383, 0.010598879307508469, 0.00846942514181137, 0.0020380010828375816, 0.009296932257711887, 0.011691699735820293, 0.0030826798174530268, 0.051830124109983444, 0.04002206400036812, 0.016192397102713585, 0.01215015072375536, 0.02036084607243538, 0.02208557166159153, 0.014363804832100868, 0.053483448922634125, 0.028131822124123573, 0.05827893689274788, 0.11049023270606995, 0.015802524983882904, 0.0028917237650603056, 0.0041306815110147]","[1.9217940006956795, 3.683225685205, 14.023351604416693, 9.366399031622691, 4.661416898240496, 16.988487759334955, 11.759096061795143, 22.991771682330427, 4.214335569867785, 14.143938277673584, 22.179407485850767, 9.389513591200453, 1.5338355191669748, 3.5181108771865905, 3.6116298379474108, 2.0555819540966285, 2.1235308617926703, 1.6216654511950264, 7.804121823243389, 4.561475620456402, 3.631900168914961, 2.813571527695342]"
26,"[0.006968092638999224, 0.04066571220755577, 0.08678644150495529, 0.06704724580049515, 0.004183045122772455, 0.10331914573907852, 0.10617783665657043, 0.1058952659368515, 0.07978561520576477, 0.13783234357833862, 0.0068800607696175575, 0.058919597417116165, 0.08988668769598007, 0.06803499907255173, 0.10583315789699554, 0.1505354791879654, 0.25374966859817505, 0.04447721317410469, 0.07372885942459106, 0.00806712917983532, 0.022494668141007423, 0.3791479170322418]","[0.005997703410685062, 0.006322124972939491, 0.005918323528021574, 0.015426671132445335, 0.0015019935090094805, 0.004920061212033033, 0.009094086475670338, 0.02393258549273014, 0.017814068123698235, 0.06902710348367691, 0.019950371235609055, 0.05818689614534378, 0.012972662225365639, 0.03485557809472084, 0.06325042247772217, 0.018965739756822586, 0.10529950261116028, 0.005260361824184656, 0.013839135877788067, 0.0022541582584381104, 0.01391360629349947, 0.007234274875372648]","[1.161793466910249, 6.432285407456621, 14.664024549189689, 4.3461901290863425, 2.7849954728040385, 20.999565104269447, 11.675481307620172, 4.4247315430678675, 4.478798141544388, 1.996785851095901, 0.3448587842484586, 1.012592204092519, 6.928931481791247, 1.951911366601496, 1.6732403318613676, 7.937232141647042, 2.4097898119727788, 8.455162336860461, 5.327562361962681, 3.578776756084985, 1.6167388717558497, 52.409940673247]"
27,"[0.2157762348651886, 0.02129077911376953, 0.1426699012517929, 0.007900426164269447, 0.005981567781418562, 0.03518420830368996, 0.041800811886787415, 0.4250142276287079, 0.16705623269081116, 0.18268892168998718, 0.08503039181232452, 0.16404539346694946, 0.0613834410905838, 0.13542453944683075, 0.03048529662191868, 0.08997297286987305, 0.0518132820725441, 0.023384202271699905, 0.06259944289922714, 0.020808640867471695, 0.0076439278200268745, 0.20015674829483032]","[0.027756966650485992, 0.018330823630094528, 0.008822198957204819, 0.003488723188638687, 0.0036431499756872654, 0.004712738562375307, 0.006993874907493591, 0.00897418987005949, 0.025186123326420784, 0.03911857306957245, 0.0218266099691391, 0.026240795850753784, 0.02022150345146656, 0.029735155403614044, 0.008715609088540077, 0.030346909537911415, 0.03707605600357056, 0.004708558786660433, 0.012241045013070107, 0.0024253372102975845, 0.0053464206866919994, 0.009530183859169483]","[7.7737685670855035, 1.1614742219665195, 16.171693921647368, 2.2645609115672554, 1.641867016547998, 7.465767056247752, 5.976774311762412, 47.35962062120828, 6.632868049032603, 4.670132557367944, 3.895721412191357, 6.251540326748023, 3.0355527835954246, 4.554357884081248, 3.497781544838098, 2.9648150088387983, 1.397486347187368, 4.966318428039689, 5.113896961606462, 8.5796897763831, 1.4297280868775808, 21.002401554115785]"
28,"[0.013889545574784279, 0.01820681244134903, 0.16461603343486786, 0.04307224974036217, 0.008130383677780628, 0.06853725016117096, 0.069803886115551, 0.15212233364582062, 0.03347931057214737, 0.03907133638858795, 0.04540644586086273, 0.024396751075983047, 0.025250721722841263, 0.11839006096124649, 0.05214151367545128, 0.30782806873321533, 0.07429585605859756, 0.22382324934005737, 0.16990478336811066, 0.10027319192886353, 0.04643389582633972, 0.09407462924718857]","[0.0030089677311480045, 0.007122647482901812, 0.0055909473448991776, 0.012223598547279835, 0.0059311590157449245, 0.004806049633771181, 0.005082832183688879, 0.012040681205689907, 0.03829565271735191, 0.014577608555555344, 0.012475441209971905, 0.014785758219659328, 0.019817672669887543, 0.03409929573535919, 0.04655836150050163, 0.035272348672151566, 0.01905924640595913, 0.03412781283259392, 0.019110657274723053, 0.011452590115368366, 0.0107841482385993, 0.007884678430855274]","[4.616050026393946, 2.55618609303004, 29.44331671895515, 3.5236963627169517, 1.3707917215164214, 14.26062054781394, 13.733265941684236, 12.634030504348388, 0.8742326660221086, 2.6802294930397452, 3.6396665333622287, 1.6500169090784147, 1.274151720207242, 3.4719210003648895, 1.1199172822026715, 8.72717809620241, 3.89815286901207, 6.558382467636308, 8.890577698383892, 8.755503420514957, 4.305754594520558, 11.931320988189498]"
29,"[0.14117956161499023, 0.10356295108795166, 0.15561743080615997, 0.18259143829345703, 0.3624156713485718, 0.01650238409638405, 0.12878333032131195, 0.08611666411161423, 0.2420654147863388, 0.36719247698783875, 0.15975548326969147, 0.26646143198013306, 0.0940757617354393, 0.0406259149312973, 0.0517888143658638, 0.16355611383914948, 0.10330914705991745, 0.22253531217575073, 0.20252659916877747, 0.23582977056503296, 0.10491222143173218, 0.0916295126080513]","[0.038258880376815796, 0.02100834995508194, 0.023487716913223267, 0.08000081777572632, 0.019112901762127876, 0.010232141241431236, 0.00712625915184617, 0.0034947285894304514, 0.009263969957828522, 0.018620500341057777, 0.015610913746058941, 0.038242924958467484, 0.029511725530028343, 0.05377564579248428, 0.04395991936326027, 0.06512587517499924, 0.0485161691904068, 0.056239865720272064, 0.05063176527619362, 0.018826039507985115, 0.019843237474560738, 0.009611574932932854]","[3.6901122098842847, 4.929609003533363, 6.6254813688830465, 2.282369647837007, 18.961834045874536, 1.6127987003896902, 18.071659699317642, 24.64187472871791, 26.129771133571232, 19.719796474973755, 10.23357670591336, 6.967600733194834, 3.1877418228126544, 0.7554705170453797, 1.1780916597664775, 2.51138450576916, 2.129375603718213, 3.9568962216696097, 3.9999908765575425, 12.526786128596253, 5.287051650025903, 9.53324644997505]"
30,"[0.3565120995044708, 0.14357995986938477, 0.03215574845671654, 0.01754915714263916, 0.06576953083276749, 0.02206968516111374, 0.014828648418188095, 0.2973126471042633, 0.10382526367902756, 0.1359642595052719, 0.0315948985517025, 0.06320930272340775, 0.031210292130708694, 0.08404914289712906, 0.03750228136777878, 0.18668152391910553, 0.030923988670110703, 0.12380310148000717, 0.12980498373508453, 0.01996300183236599, 0.021671710535883904, 0.17513293027877808]","[0.04576198756694794, 0.09594885259866714, 0.0060889688320457935, 0.0034932508133351803, 0.00553495530039072, 0.005062265787273645, 0.008040509186685085, 0.02401709370315075, 0.026084164157509804, 0.020612932741642, 0.021002735942602158, 0.011750627309083939, 0.01905115321278572, 0.04431208595633507, 0.016719577834010124, 0.01915784366428852, 0.021608835086226463, 0.049068890511989594, 0.046433065086603165, 0.007892414927482605, 0.006326702889055014, 0.0032178538385778666]","[7.790572885037129, 1.4964218537343852, 5.28098424276426, 5.023732357163357, 11.8825766900276, 4.359645678145967, 1.844242457025486, 12.3792100234534, 3.9803945049600364, 6.596065742289963, 1.5043229909687668, 5.3792279391367614, 1.6382363724712823, 1.8967543748662772, 2.243016046224177, 9.744391236843223, 1.4310807846287719, 2.5230466837182077, 2.7955290802574173, 2.529390815839109, 3.4254351620296957, 54.425383831659126]"
31,"[0.0718512162566185, 0.0388999842107296, 0.050873976200819016, 0.1379183530807495, 0.019263627007603645, 0.03768611699342728, 0.14244945347309113, 0.7576543092727661, 0.10281877964735031, 0.45734456181526184, 0.040092263370752335, 0.07784613221883774, 0.021335693076252937, 0.14919579029083252, 0.0675174668431282, 0.25888094305992126, 0.3466368615627289, 0.061042457818984985, 0.08718717843294144, 0.026078874245285988, 0.016455350443720818, 0.15376614034175873]","[0.016807924956083298, 0.007056663278490305, 0.010454757139086723, 0.006757873110473156, 0.0035762733314186335, 0.008012181147933006, 0.004581899382174015, 0.009731176309287548, 0.017253819853067398, 0.029461340978741646, 0.011046681553125381, 0.023625224828720093, 0.038829315453767776, 0.017503319308161736, 0.03298037871718407, 0.07238753885030746, 0.13467365503311157, 0.009701638482511044, 0.008400004357099533, 0.008162012323737144, 0.008337524719536304, 0.013290741480886936]","[4.274841566960553, 5.512518123020293, 4.86610788983503, 20.408544349110024, 5.386508586568847, 4.7036027141185635, 31.08960751676346, 77.85845052973215, 5.959189357658159, 15.523548712370795, 3.6293490654131544, 3.2950430221601024, 0.549473840239505, 8.523856970446918, 2.0472010774075486, 3.5763191727690806, 2.573902531103822, 6.291974075206476, 10.379420620091988, 3.1951525201012245, 1.9736493740357977, 11.5694177456454]"
32,"[0.025310177356004715, 0.04917828366160393, 0.008293700404465199, 0.035933684557676315, 0.013328869827091694, 0.01863720826804638, 0.010454729199409485, 0.33601993322372437, 0.11408787220716476, 0.08855937421321869, 0.21638157963752747, 0.25846123695373535, 0.018394790589809418, 0.17417508363723755, 0.0636393278837204, 0.11672191321849823, 0.06551547348499298, 0.12764936685562134, 0.10444831103086472, 0.1585640162229538, 0.12227001786231995, 0.08491788059473038]","[0.012465079315006733, 0.006846492178738117, 0.008391753770411015, 0.007407237309962511, 0.006040346343070269, 0.005093795247375965, 0.0028497229795902967, 0.03302783519029617, 0.039877958595752716, 0.01677239127457142, 0.018889259546995163, 0.01627824828028679, 0.02076348103582859, 0.06513413041830063, 0.06005927920341492, 0.03961256891489029, 0.04736398160457611, 0.07021132111549377, 0.0337320938706398, 0.02734229899942875, 0.03314158320426941, 0.01568998582661152]","[2.0304866673037325, 7.182989825699037, 0.9883155096504919, 4.851158813198356, 2.206639995467001, 3.6588059321087187, 3.6686826313596828, 10.173840679768487, 2.8609255895891303, 5.280068462717259, 11.455270604926845, 15.877705788941425, 0.8859203597926638, 2.6740985489275815, 1.059608585513992, 2.9465878234072993, 1.383234079262102, 1.818073849452927, 3.096407576458687, 5.799220329873015, 3.689323382914571, 5.412234372493989]"
33,"[0.1418028026819229, 0.19108378887176514, 0.013695303350687027, 0.03224634751677513, 0.0600578598678112, 0.020011596381664276, 0.026173878461122513, 0.35450106859207153, 0.08793655782938004, 0.10713033378124237, 0.07727579772472382, 0.07943234592676163, 0.025401007384061813, 0.11989334970712662, 0.045917853713035583, 0.06475341320037842, 0.08260468393564224, 0.02503080479800701, 0.04354653134942055, 0.103656105697155, 0.03324569761753082, 0.5846906900405884]","[0.0222347192466259, 0.0859028697013855, 0.004014979116618633, 0.003517904318869114, 0.008658286184072495, 0.012011999264359474, 0.002819107612594962, 0.00916326604783535, 0.027995895594358444, 0.007385758683085442, 0.02166914939880371, 0.02957461215555668, 0.016654590144753456, 0.07221280038356781, 0.03695876896381378, 0.03821505606174469, 0.02861073985695839, 0.022912759333848953, 0.006860955152660608, 0.017838168889284134, 0.009545539505779743, 0.06389836966991425]","[6.377539608620935, 2.2244168272376497, 3.4110522004958885, 9.166351496205909, 6.936460471622169, 1.6659671667680018, 9.284455245406436, 38.68719589079439, 3.141051785001672, 14.504987013262134, 3.5661666409937616, 2.6858288287590386, 1.5251655647655586, 1.6602783588269294, 1.2424075530760674, 1.6944476830219815, 2.8871914654647437, 1.0924395631838666, 6.347007141204479, 5.810916262791076, 3.4828516080626803, 9.150322505268592]"
34,"[0.34133315086364746, 0.5893779993057251, 0.09257718175649643, 0.12175628542900085, 0.011828883551061153, 0.09391293674707413, 0.10362961888313293, 0.10637163370847702, 0.21043357253074646, 0.19466322660446167, 0.1643696278333664, 0.19418111443519592, 0.06525500118732452, 0.10610026121139526, 0.13054537773132324, 0.1947508156299591, 0.08105813711881638, 0.24774841964244843, 0.11474677920341492, 0.038122307509183884, 0.03868230804800987, 0.042180877178907394]","[0.060289569199085236, 0.04131726548075676, 0.03166311979293823, 0.01835588365793228, 0.003914207685738802, 0.004790924489498138, 0.00330173852853477, 0.006817838177084923, 0.04316341131925583, 0.010644779540598392, 0.019829729571938515, 0.013386859558522701, 0.01237770076841116, 0.043770819902420044, 0.02758840285241604, 0.029217993840575218, 0.05486205220222473, 0.04111959785223007, 0.013289528898894787, 0.007016615476459265, 0.0017995430389419198, 0.010710150003433228]","[5.661562280143585, 14.264690376961756, 2.9238174368763166, 6.633093110523464, 3.022037791750048, 19.602257759005454, 31.386379626227157, 15.601959293489411, 4.875276677607475, 18.287201333013115, 8.289050399656961, 14.505352326010707, 5.2719808313560375, 2.4239952883662816, 4.731893267967515, 6.665441052955093, 1.4774900658114527, 6.0250691296343035, 8.634375234547083, 5.433147596171427, 21.495628173891284, 3.93840209197686]"
35,"[0.2759181261062622, 0.24306195974349976, 0.015580515377223492, 0.010178351774811745, 0.01012115553021431, 0.04081039875745773, 0.03207847848534584, 0.29774782061576843, 0.08153936266899109, 0.05294259637594223, 0.014779344201087952, 0.019248373806476593, 0.021574195474386215, 0.08991064876317978, 0.05948528274893761, 0.12143224477767944, 0.14133572578430176, 0.355693519115448, 0.19155584275722504, 0.10052701830863953, 0.21800176799297333, 0.14770562946796417]","[0.035218093544244766, 0.02547605335712433, 0.005381834227591753, 0.005080035887658596, 0.0009461091249249876, 0.003927373327314854, 0.0019949637353420258, 0.03617820888757706, 0.01260224636644125, 0.020645907148718834, 0.024852072820067406, 0.024281896650791168, 0.01359150093048811, 0.012317880988121033, 0.015484241768717766, 0.10397002846002579, 0.09884335100650787, 0.08541236817836761, 0.04975554719567299, 0.012553222477436066, 0.0063492897897958755, 0.007456928491592407]","[7.834556000586009, 9.540801172624642, 2.895019563654493, 2.0035983996764593, 10.697661890764206, 10.391270540445365, 16.07973013095707, 8.230032104160072, 6.47022445824609, 2.5643143696511075, 0.5946926161086254, 0.7927047085034615, 1.5873298750980127, 7.299197715084819, 3.8416658456672703, 1.1679543285338956, 1.4298961371210106, 4.164426378772793, 3.8499394249227303, 8.008064741092017, 34.33482723427275, 19.807837722260633]"
36,"[0.06576845049858093, 0.10795635730028152, 0.05358230695128441, 0.01893782429397106, 0.135722815990448, 0.420356422662735, 0.09249556064605713, 0.06367315351963043, 0.03718922287225723, 0.03965650126338005, 0.07060504704713821, 0.10759834945201874, 0.12009698152542114, 0.19766353070735931, 0.5359010100364685, 0.6041322350502014, 0.12012440711259842, 0.3811095654964447, 0.20614725351333618]","[0.006600883789360523, 0.012682233937084675, 0.009148088283836842, 0.004248353652656078, 0.10566174983978271, 0.013216509483754635, 0.030883679166436195, 0.03922758623957634, 0.02123274840414524, 0.04973611608147621, 0.07337362319231033, 0.02207591012120247, 0.021992988884449005, 0.0720667615532875, 0.014323340728878975, 0.017590876668691635, 0.005446981638669968, 0.01997111551463604, 0.01046847552061081]","[9.963582543990281, 8.512408605285353, 5.8572135826405916, 4.457685457078438, 1.284502823360843, 31.80540392903477, 2.9949657276125174, 1.6231728643908043, 1.7515030162085297, 0.7973381194143901, 0.9622674194796711, 4.874016466876152, 5.460693958261415, 2.7427835863167407, 37.41452641393745, 34.34349784996447, 22.053389396394245, 19.08303846208013, 19.69219425574088]"
37,"[0.12070702761411667, 0.02635664865374565, 0.1349167674779892, 0.04666392505168915, 0.10450839251279831, 0.1732880175113678, 0.10531331598758698, 0.24041025340557098, 0.12378688156604767, 0.07405521720647812, 0.05228913202881813, 0.21187901496887207, 0.2264416664838791, 0.36448031663894653, 0.025150969624519348, 0.22035545110702515, 0.22077752649784088, 0.1039145290851593, 0.15830104053020477]","[0.012041078880429268, 0.008992916904389858, 0.00820663571357727, 0.0036363897379487753, 0.036582496017217636, 0.04284132272005081, 0.056421294808387756, 0.03569645807147026, 0.01509124506264925, 0.021702777594327927, 0.12319735437631607, 0.04208116605877876, 0.03747854381799698, 0.016569197177886963, 0.005940974224358797, 0.009663041681051254, 0.07182639837265015, 0.031183913350105286, 0.04549764469265938]","[10.024602347743564, 2.930823106002431, 16.43996056200952, 12.832487278443224, 2.856786821315068, 4.0448801883109144, 1.8665526260118863, 6.734848956841308, 8.202562548826375, 3.412246053972033, 0.4244338873471003, 5.035008171420928, 6.0419014032008125, 21.997463891936615, 4.233475634584808, 22.803942938498473, 3.073765795027082, 3.3323120135211783, 3.4793238551037606]"
38,"[0.1430262327194214, 0.054368194192647934, 0.04591305926442146, 0.02204746939241886, 0.3503185212612152, 0.10328131914138794, 0.1153174638748169, 0.05923962965607643, 0.03771166130900383, 0.03976493328809738, 0.029431942850351334, 0.0996490940451622, 0.07700680196285248, 0.24747900664806366, 0.03156132251024246, 0.2115052342414856, 0.43365803360939026, 0.20064716041088104, 0.20980219542980194]","[0.008888526819646358, 0.009138797409832478, 0.007285600528120995, 0.004921349696815014, 0.04308946430683136, 0.01353874895721674, 0.02258908562362194, 0.020886681973934174, 0.014225101098418236, 0.03515498712658882, 0.04833114147186279, 0.041183583438396454, 0.02029275707900524, 0.1022263914346695, 0.0033196364529430866, 0.008829922415316105, 0.011378118768334389, 0.01696772500872612, 0.012792089954018593]","[16.091106616598122, 5.949162866238059, 6.301890844441172, 4.4799639835973215, 8.130027302420562, 7.6285718472041335, 5.105008046639422, 2.836239366789103, 2.6510645546974136, 1.1311320679739891, 0.6089643644664566, 2.419631458108061, 3.7947924800481267, 2.420891544491441, 9.507463530309524, 23.953238125242788, 38.11333335843464, 11.825224672588265, 16.400931840218437]"
39,"[0.015533638186752796, 0.013145488686859608, 0.2237316370010376, 0.24687309563159943, 0.06757061183452606, 0.031930867582559586, 0.06559708714485168, 0.01745883747935295, 0.14819316565990448, 0.03739100694656372, 0.052602145820856094, 0.1856004297733307, 0.3891899883747101, 0.057685691863298416, 0.011073301546275616, 0.21942578256130219, 0.18460536003112793, 0.2516601085662842, 0.12306594103574753]","[0.006895904894918203, 0.0020307290833443403, 0.007917877286672592, 0.003954505082219839, 0.019459281116724014, 0.021830540150403976, 0.004275975748896599, 0.012255108915269375, 0.09014644473791122, 0.017620977014303207, 0.037967901676893234, 0.05794773995876312, 0.16599619388580322, 0.002691785106435418, 0.004427924286574125, 0.0070916637778282166, 0.021997468546032906, 0.01405978761613369, 0.021011825650930405]","[2.2525888079169993, 6.473285281959295, 28.25651735947256, 62.428316691660086, 3.4724104877879287, 1.4626696070078093, 15.34084639319547, 1.4246170801142322, 1.6439158093339827, 2.1219599183525912, 1.3854372640474115, 3.202893329496681, 2.3445717595335505, 21.4302738080338, 2.500788367102592, 30.941368547015372, 8.39211837693116, 17.89928236735971, 5.856984684731485]"
40,"[0.020324116572737694, 0.04453563690185547, 0.1798185408115387, 0.3127976655960083, 0.06876682490110397, 0.0652947723865509, 0.037607915699481964, 0.03889622911810875, 0.22302083671092987, 0.08089373260736465, 0.05819631740450859, 0.11906809359788895, 0.5609087944030762, 0.029899584129452705, 0.020179150626063347, 0.4056403338909149, 0.38888031244277954, 0.29144009947776794, 0.19504804909229279]","[0.005853564012795687, 0.004205968696624041, 0.04384608939290047, 0.018980011343955994, 0.015603147447109222, 0.04042508825659752, 0.02452557161450386, 0.014066876843571663, 0.052597321569919586, 0.025063522160053253, 0.08059702813625336, 0.04964396730065346, 0.1744776964187622, 0.005195230711251497, 0.005360793322324753, 0.035274967551231384, 0.0060013760812580585, 0.018993046134710312, 0.006402815692126751]","[3.472092647882535, 10.588675312206295, 4.101130643606607, 16.480372952759893, 4.407240599001346, 1.6152042012151837, 1.5334164801786518, 2.765093456823979, 4.240155773226207, 3.2275484702742503, 0.7220653012928065, 2.3984403356965727, 3.214787940900162, 5.755198525581954, 3.7642097750771875, 11.499382197922241, 64.79852406804328, 15.34456860741012, 30.462855479681295]"
41,"[0.03719594329595566, 0.0711636021733284, 0.5267845392227173, 0.294099897146225, 0.07005539536476135, 0.09336066991090775, 0.037549979984760284, 0.09079520404338837, 0.07728371769189835, 0.09927207231521606, 0.06495416164398193, 0.562833309173584, 0.09267815202474594, 0.07858607172966003, 0.008032660000026226, 0.017941860482096672, 0.32173335552215576, 0.10194586217403412, 0.1512698084115982]","[0.007176656741648912, 0.01010411698371172, 0.016311146318912506, 0.008049752563238144, 0.030955897644162178, 0.03871871903538704, 0.024666884914040565, 0.02867285907268524, 0.029546892270445824, 0.04254046827554703, 0.023757237941026688, 0.02348020300269127, 0.07214553654193878, 0.011293571442365646, 0.006133955903351307, 0.007958466187119484, 0.02316099777817726, 0.015316751785576344, 0.04376251623034477]","[5.182906837398705, 7.043030310124799, 32.29598514556388, 36.535271716217636, 2.2630710364159885, 2.411254097161133, 1.522283016911737, 3.1665905312485223, 2.6156293184580064, 2.333591432802335, 2.7340788438967367, 23.970546979899314, 1.284599941548309, 6.958478292779874, 1.309539899958778, 2.2544369807256306, 13.891169914333274, 6.6558408467541845, 3.4566067365822137]"
42,"[0.039173055440187454, 0.05992766097187996, 0.27311834692955017, 0.30763667821884155, 0.10954040288925171, 0.02210451476275921, 0.035513732582330704, 0.03582605719566345, 0.10974286496639252, 0.162559375166893, 0.044306620955467224, 0.035315558314323425, 0.26175397634506226, 0.6302493810653687, 0.05634471774101257, 0.060654278844594955, 0.049045830965042114, 0.29515326023101807, 0.38319993019104004]","[0.004144736099988222, 0.0063693588599562645, 0.011091175489127636, 0.021071746945381165, 0.02803569659590721, 0.021976076066493988, 0.017114704474806786, 0.008643679320812225, 0.03096158057451248, 0.027679475024342537, 0.06695660948753357, 0.031143182888627052, 0.026188194751739502, 0.024091364815831184, 0.02069021575152874, 0.007832695730030537, 0.006089621689170599, 0.015524661168456078, 0.01183000672608614]","[9.4512785603645, 9.408743060253864, 24.624833246690606, 14.599486175315624, 3.9071760715673802, 1.005844478144169, 2.0750421156618675, 4.144769358738423, 3.5444852274994205, 5.872921181631198, 0.6617213938187316, 1.1339739563748974, 9.995113402296496, 26.160800182279928, 2.723254238508819, 7.743729736883126, 8.054002936218868, 19.01189707320169, 32.39219884347594]"
