,vv_list,vh_list,vv/vh_list
24,"[0.042618587613105774, 0.07494936138391495, 0.10130006074905396, 0.10377670079469681, 0.10641110688447952, 0.20143908262252808, 0.1973140984773636, 0.10616053640842438, 0.027159254997968674, 0.07583833485841751, 0.01781086064875126, 0.023602085188031197, 0.07614204287528992, 0.0810466781258583, 0.1595400869846344, 0.19740734994411469, 0.24191518127918243, 0.008015702478587627, 0.02462393417954445, 0.008219576440751553, 0.08182806521654129, 0.6093626022338867]","[0.023099537938833237, 0.01976615935564041, 0.008605449460446835, 0.006037158891558647, 0.005324586760252714, 0.03657074645161629, 0.024588119238615036, 0.04192411154508591, 0.016180118545889854, 0.01755419746041298, 0.020743029192090034, 0.029648249968886375, 0.06981386989355087, 0.01839497871696949, 0.09212774783372879, 0.06342464685440063, 0.13001930713653564, 0.008330147713422775, 0.007021557539701462, 0.0033796224743127823, 0.004485716111958027, 0.008190272375941277]","[1.8449974075653934, 3.791801939638194, 11.771617649334726, 17.18965868859287, 19.98485735622215, 5.508202652878179, 8.024773939093587, 2.5322071833116255, 1.6785572318855344, 4.320239363231667, 0.8586431848412525, 0.7960700956312707, 1.0906434923517054, 4.405913122970467, 1.7317267678416572, 3.112470620408631, 1.86060967872366, 0.9622521417803352, 3.506904848435009, 2.432099000176916, 18.24191794001496, 74.4007737793769]"
25,"[0.14843438565731049, 0.0399508997797966, 0.015491046011447906, 0.011505638249218464, 0.05245225876569748, 0.19539490342140198, 0.3364295959472656, 0.14291222393512726, 0.050719842314720154, 0.04000536724925041, 0.1331678181886673, 0.05026189610362053, 0.055943433195352554, 0.08601199090480804, 0.14699678122997284, 0.10960902273654938, 0.18347299098968506, 0.03719594329595566, 0.0711636021733284, 0.5267845392227173, 0.294099897146225, 0.07005539536476135]","[0.014459120109677315, 0.005811513401567936, 0.005391554441303015, 0.0036603384651243687, 0.013536945916712284, 0.014813335612416267, 0.013069999404251575, 0.02472071163356304, 0.02309669926762581, 0.035871196538209915, 0.02080327831208706, 0.014765956439077854, 0.02012534998357296, 0.025737442076206207, 0.026297591626644135, 0.013780788518488407, 0.008703156374394894, 0.007176656741648912, 0.01010411698371172, 0.016311146318912506, 0.008049752563238144, 0.030955897644162178]","[10.265796572086371, 6.8744399297122705, 2.873205896387847, 3.1433263231922277, 3.8747483434163374, 13.190472999047259, 25.74059764974645, 5.781072408170357, 2.1959779502265575, 1.1152504268051606, 6.4012900366426635, 3.403903858919919, 2.7797495815484257, 3.3419012911280936, 5.589743095753262, 7.953755519105246, 21.081201244352158, 5.182906837398705, 7.043030310124799, 32.29598514556388, 36.535271716217636, 2.2630710364159885]"
26,"[0.036526769399642944, 0.046493031084537506, 0.02867015078663826, 0.06273911148309708, 0.09409033507108688, 0.061251766979694366, 0.021175837144255638, 0.14423474669456482, 0.20581209659576416, 0.11819624155759811, 0.059373147785663605, 0.13840314745903015, 0.07064982503652573, 0.12594279646873474, 0.05800611525774002, 0.08228283375501633, 0.06956098228693008, 0.19288267195224762, 0.2831260561943054, 0.09346216917037964, 0.08813003450632095, 0.061734460294246674]","[0.017786763608455658, 0.0065918006002902985, 0.028460806235671043, 0.007772298064082861, 0.00975531805306673, 0.02030348591506481, 0.0035512603353708982, 0.016271570697426796, 0.032979246228933334, 0.03222470358014107, 0.02381853386759758, 0.025974314659833908, 0.024614032357931137, 0.06189699470996857, 0.03591233864426613, 0.03228825330734253, 0.04117177426815033, 0.0370967797935009, 0.043391115963459015, 0.00912385806441307, 0.006936223711818457, 0.0103034982457757]","[2.053592784146435, 7.053161025909974, 1.0073555383229038, 8.072144295781117, 9.645029978444237, 3.0168103761062373, 5.962907572092713, 8.86421780519162, 6.240654961216221, 3.6678767661477645, 2.4927289024465966, 5.328461954495903, 2.8703068237318266, 2.0347158542812345, 1.6152140865101094, 2.548382935793704, 1.689530838138814, 5.199445154698827, 6.524977519193895, 10.243711433315898, 12.705765870290257, 5.991601960970586]"
27,"[0.06209217756986618, 0.032236553728580475, 0.013735676184296608, 0.04990377649664879, 0.11701527237892151, 0.01834958605468273, 0.07044266909360886, 0.44321209192276, 0.1962313950061798, 0.171636700630188, 0.07743183523416519, 0.12350910156965256, 0.02928309515118599, 0.09565657377243042, 0.12639328837394714, 0.07286757975816727, 0.035927120596170425, 0.08537891507148743, 0.3892036974430084, 0.10179722309112549, 0.19142015278339386, 0.3110118806362152]","[0.01732766442000866, 0.012613873928785324, 0.005147385410964489, 0.004604540765285492, 0.0075546735897660255, 0.004105863161385059, 0.006791667081415653, 0.00436019292101264, 0.03536181524395943, 0.019573381170630455, 0.023073092103004456, 0.03264370560646057, 0.010694792494177818, 0.04856758192181587, 0.03559049963951111, 0.05027642101049423, 0.04452050104737282, 0.014455382712185383, 0.021319633349776268, 0.0266156904399395, 0.012830035760998726, 0.005686507560312748]","[3.5834129785066064, 2.555642613092515, 2.6684763404423006, 10.837948677288916, 15.48912351917319, 4.469117779486041, 10.37192610432339, 101.64965173601206, 5.5492455252194794, 8.768883573765278, 3.3559366420629173, 3.7835502825147604, 2.7380704363481136, 1.9695560286781095, 3.5513209888638517, 1.4493390399240544, 0.8069792511531159, 5.906375277045829, 18.25564685178288, 3.8247072087361147, 14.919689730349837, 54.69295122490088]"
28,"[0.013775065541267395, 0.067464180290699, 0.08231150358915329, 0.10443589091300964, 0.015072416514158249, 0.1838521510362625, 0.1230076402425766, 0.09811094403266907, 0.017185138538479805, 0.03544829040765762, 0.030589651316404343, 0.02938631922006607, 0.11760053038597107, 0.03269857540726662, 0.07136725634336472, 0.13024693727493286, 0.39642295241355896, 0.08661100268363953, 0.11023997515439987, 0.022143255919218063, 0.1073966696858406, 0.1998094767332077]","[0.003979633562266827, 0.018946072086691856, 0.007250136695802212, 0.012202657759189606, 0.008416242897510529, 0.005245853681117296, 0.0072204843163490295, 0.026863930746912956, 0.014829594641923904, 0.015704941004514694, 0.01430771965533495, 0.021391183137893677, 0.03935721889138222, 0.018749356269836426, 0.05746572092175484, 0.1013098880648613, 0.05581112205982208, 0.0183003731071949, 0.01221266109496355, 0.0028865078929811716, 0.01688746176660061, 0.010505630634725094]","[3.4613904335003705, 3.5608531405349897, 11.353096781859463, 8.558454475571997, 1.7908723283897348, 35.04713669350848, 17.03592651867628, 3.6521440200609288, 1.1588407473995732, 2.2571425386104487, 2.137982295801995, 1.3737584793993611, 2.988029482228513, 1.743983896656303, 1.2419100500024731, 1.2856290709900429, 7.1029382277719915, 4.732745183735511, 9.026695680588595, 7.6712958149401125, 6.35955072290649, 19.019274870826088]"
29,"[0.026976384222507477, 0.02197195589542389, 0.11790265142917633, 0.163163423538208, 0.02351256273686886, 0.07215854525566101, 0.017520016059279442, 0.23782312870025635, 0.1728552281856537, 0.2004980891942978, 0.0714503675699234, 0.1264096200466156, 0.05122784897685051, 0.05647963657975197, 0.044686149805784225, 0.04709285870194435, 0.1386687308549881, 0.37025773525238037, 0.11408103257417679, 0.04338877648115158, 0.14389416575431824, 0.18227194249629974]","[0.006390313617885113, 0.0065408675000071526, 0.01489558070898056, 0.021443339064717293, 0.005983717739582062, 0.004879486281424761, 0.006039428524672985, 0.028568649664521217, 0.02474929578602314, 0.006377879064530134, 0.02085310034453869, 0.021888334304094315, 0.014763172715902328, 0.04282025992870331, 0.0326845683157444, 0.015128904953598976, 0.04054219275712967, 0.026114264503121376, 0.041702751070261, 0.012087474577128887, 0.007626894861459732, 0.00825747475028038]","[4.221449186313232, 3.359180704302581, 7.915277271338116, 7.6090492737987745, 3.929423773005562, 14.78814389341647, 2.9009393832056474, 8.324619171469056, 6.984248347109397, 31.436483377263396, 3.426366650014028, 5.775205106537965, 3.4699755914709187, 1.318993314701775, 1.3671941258058034, 3.112773782793946, 3.420355965590985, 14.178371181318331, 2.7355757029547645, 3.589565066242119, 18.866677510063113, 22.0735694638498]"
30,"[0.016625741496682167, 0.009920315816998482, 0.04000482335686684, 0.12124989181756973, 0.19569669663906097, 0.011990957893431187, 0.012454161420464516, 1.5131580829620361, 0.24666306376457214, 0.1140822246670723, 0.07756759226322174, 0.09263778477907181, 0.05839953571557999, 0.1544734239578247, 0.05738689750432968, 0.08349071443080902, 0.06206456944346428, 0.2017659991979599, 0.08952511847019196, 0.17225632071495056, 0.014422857202589512, 0.4426882863044739]","[0.008048724383115768, 0.006388823501765728, 0.009134117513895035, 0.011470739729702473, 0.010430565103888512, 0.002494582673534751, 0.004654579795897007, 0.022673048079013824, 0.018470201641321182, 0.02150879241526127, 0.0532987043261528, 0.020026981830596924, 0.021678147837519646, 0.021604636684060097, 0.029957573860883713, 0.04880779981613159, 0.05040557309985161, 0.14674575626850128, 0.03012547269463539, 0.0189330093562603, 0.0026057797949761152, 0.005284049082547426]","[2.0656368270677596, 1.5527609761416523, 4.379714109875481, 10.57036378426439, 18.761849879648928, 4.806799157488073, 2.6756790014520337, 66.73818525364551, 13.354649210366077, 5.303980923918668, 1.4553372965421336, 4.625648815316803, 2.6939356698409664, 7.150012574467184, 1.9156056418594385, 1.7106018862832306, 1.2313037155736057, 1.374935836841427, 2.9717415350675704, 9.098200791729557, 5.534948590205687, 83.77823131254016]"
31,"[0.33204537630081177, 0.265877902507782, 0.12697626650333405, 0.18300816416740417, 0.03682399541139603, 0.05718986317515373, 0.037403229624032974, 0.45202457904815674, 0.17449863255023956, 0.29355543851852417, 0.1416129171848297, 0.07314395904541016, 0.09235012531280518, 0.10734273493289948, 0.10329107940196991, 0.17315475642681122, 0.1169908344745636, 0.24393528699874878, 0.217161163687706, 0.03778969496488571, 0.18300148844718933, 0.13982973992824554]","[0.09615247696638107, 0.06202893704175949, 0.02149263396859169, 0.03983871638774872, 0.0030597804579883814, 0.007087028119713068, 0.0032518275547772646, 0.006056147161871195, 0.03208902105689049, 0.03483675420284271, 0.055435556918382645, 0.019507737830281258, 0.029374917969107628, 0.022207990288734436, 0.04284006729722023, 0.04979431629180908, 0.05576185882091522, 0.07944057136774063, 0.04479441046714783, 0.019956067204475403, 0.005768349394202232, 0.01107645221054554]","[3.4533210872654765, 4.2863527119413005, 5.907896942221744, 4.593726423968901, 12.034848877885034, 8.069653768703994, 11.50221805860641, 74.63896879753045, 5.437954378255157, 8.426601307608898, 2.5545502752561022, 3.7494844190427377, 3.1438428325119387, 4.8335186361888764, 2.4110858343276265, 3.4774000191522725, 2.0980440205605655, 3.070663803128265, 4.847952265092801, 1.8936444028616466, 31.725104694789138, 12.624054821011919]"
32,"[0.07950790971517563, 0.05887079983949661, 0.2557571232318878, 0.16427740454673767, 0.057249654084444046, 0.01061619445681572, 0.24454201757907867, 0.0721254050731659, 0.3140925168991089, 0.20331229269504547, 0.11567483842372894, 0.1606481969356537, 0.12546406686306, 0.04408178851008415, 0.06589443236589432, 0.10401987284421921, 0.05415390059351921, 0.10899075120687485, 0.4952654242515564, 0.047398000955581665, 0.10133470594882965, 0.041445713490247726]","[0.06347891688346863, 0.014522731304168701, 0.05530186742544174, 0.04996398836374283, 0.018997086212038994, 0.008044380694627762, 0.006177093368023634, 0.006991973612457514, 0.03076854720711708, 0.00487011531367898, 0.0349474735558033, 0.03483736887574196, 0.014201954007148743, 0.024442356079816818, 0.02133413404226303, 0.039188697934150696, 0.01904512569308281, 0.026376746594905853, 0.07702679932117462, 0.011718914844095707, 0.008594529703259468, 0.003996726591140032]","[1.2525089213656908, 4.053700272110519, 4.624746597873949, 3.287916155747651, 3.0136018463801735, 1.3197031393486238, 39.58852538071965, 10.315457275848544, 10.208233582977101, 41.74691554509813, 3.3099628286154106, 4.611375718661596, 8.834282014989345, 1.803499972184945, 3.0886855888013596, 2.6543334769377953, 2.843451992190732, 4.132077123868045, 6.429780655775064, 4.044572521103523, 11.790605122977066, 10.369914615156523]"
33,"[0.03888384625315666, 0.09834404289722443, 0.19138875603675842, 0.12326222658157349, 0.23373302817344666, 0.043890148401260376, 0.13128311932086945, 0.12749680876731873, 0.3092397153377533, 0.24278701841831207, 0.16990011930465698, 0.1902064085006714, 0.06189528852701187, 0.09328735619783401, 0.07032661139965057, 0.177705317735672, 0.11450952291488647, 0.24430467188358307, 0.17013780772686005, 0.5792474150657654, 0.0712694525718689, 0.21307316422462463]","[0.010436637327075005, 0.04002408683300018, 0.027083655819296837, 0.023695431649684906, 0.043402884155511856, 0.020680155605077744, 0.008400121703743935, 0.007924472913146019, 0.01604701578617096, 0.011147616431117058, 0.035067807883024216, 0.03129049018025398, 0.015656940639019012, 0.026564907282590866, 0.02360731177031994, 0.026804296299815178, 0.0410488061606884, 0.07272255420684814, 0.052519239485263824, 0.05791035667061806, 0.014238984324038029, 0.014975911006331444]","[3.725706377885063, 2.4571214655705518, 7.066577618387686, 5.201940542965909, 5.385195770308371, 2.122331632286351, 15.628716338997393, 16.088995465655827, 19.270855058561775, 21.779276307050274, 4.8449027629954315, 6.078728949433399, 3.9532172953866374, 3.511676333196512, 2.9790181992711267, 6.629732627485442, 2.7895944760642, 3.3594071955819365, 3.239532967239527, 10.002483983312398, 5.005234288484533, 14.227726389035203]"
34,"[0.021061614155769348, 0.01841798610985279, 0.1416635662317276, 0.09327266365289688, 0.1067347377538681, 0.017332369461655617, 0.017789218574762344, 0.5985798835754395, 0.28872546553611755, 0.4187440574169159, 0.08363628387451172, 0.13826331496238708, 0.1233178898692131, 0.06658240407705307, 0.130305677652359, 0.058233145624399185, 0.10592369735240936, 0.23656776547431946, 0.3311614692211151, 0.18288755416870117, 0.06178847700357437, 0.2257247269153595]","[0.022535204887390137, 0.009044072590768337, 0.010512796230614185, 0.0093153091147542, 0.011040029115974903, 0.00831008329987526, 0.0062200454995036125, 0.027781454846262932, 0.02008896693587303, 0.03533725067973137, 0.029250897467136383, 0.028564509004354477, 0.04036683216691017, 0.062025729566812515, 0.058677393943071365, 0.04816054552793503, 0.033099643886089325, 0.05131092667579651, 0.060052406042814255, 0.006132709793746471, 0.005772407166659832, 0.014710644260048866]","[0.9346093927708039, 2.036470398153681, 13.475345961637768, 10.01283612855804, 9.667976110626658, 2.0857034564161094, 2.8599820654337664, 21.546023665350212, 14.372340123699349, 11.849933126152845, 2.8592724024443266, 4.840388292384431, 3.054931072106774, 1.0734642630093085, 2.22071344509235, 1.2091463040139703, 3.200146131992845, 4.610475405541819, 5.514541232286582, 29.821654752878043, 10.704109259729835, 15.34431279317808]"
35,"[0.13973361253738403, 0.10369747132062912, 0.08193603157997131, 0.015305057168006897, 0.07007893174886703, 0.035382211208343506, 0.05613961070775986, 0.4458545446395874, 0.20568697154521942, 0.23071502149105072, 0.07439997047185898, 0.27406585216522217, 0.060196034610271454, 0.09304355829954147, 0.07084139436483383, 0.12478472292423248, 0.03748946264386177, 0.24428118765354156, 0.1521994173526764, 0.10720276087522507, 0.1349179446697235, 0.3035658597946167]","[0.02191474474966526, 0.02518061175942421, 0.006514886859804392, 0.004837899934500456, 0.006978610996156931, 0.004599038045853376, 0.015593184158205986, 0.007202429231256247, 0.044456612318754196, 0.03420417755842209, 0.01916581206023693, 0.041108209639787674, 0.030667565762996674, 0.013315812684595585, 0.023088011890649796, 0.033727336674928665, 0.034643515944480896, 0.07562592625617981, 0.07050570100545883, 0.010927033610641956, 0.005769862327724695, 0.006525983568280935]","[6.3762372837821175, 4.118147418790127, 12.576738989206548, 3.1635745623554823, 10.041959895380181, 7.693393891412817, 3.600265996872494, 61.903356537641606, 4.626690177615031, 6.745229324604585, 3.8819106770965193, 6.666937202245856, 1.9628566243397014, 6.987448720060401, 3.0683193815195167, 3.699809567738316, 1.0821494765121917, 3.230124902220024, 2.158682421168928, 9.810783483892568, 23.383217312037228, 46.516491593708004]"
36,"[0.14159323275089264, 0.03892282024025917, 0.06888249516487122, 0.02007441408932209, 0.012848936952650547, 0.03135984018445015, 0.03766621649265289, 0.28410065174102783, 0.1726353019475937, 0.15625564754009247, 0.060072604566812515, 0.08058446645736694, 0.059021323919296265, 0.11971064656972885, 0.06029647961258888, 0.470630019903183, 0.07492200285196304, 0.14403146505355835, 0.2905603051185608, 0.09796777367591858, 0.04927729442715645, 0.021360840648412704]","[0.05793670192360878, 0.04826408997178078, 0.012137352488934994, 0.007067354861646891, 0.007564479019492865, 0.007648388389497995, 0.00323707377538085, 0.010662359185516834, 0.04777538776397705, 0.024902239441871643, 0.018725499510765076, 0.035401664674282074, 0.01604042574763298, 0.02806025743484497, 0.01629537343978882, 0.11516672372817993, 0.02566980943083763, 0.06240469589829445, 0.04177588224411011, 0.011837060563266277, 0.008067740127444267, 0.007706000003963709]","[2.4439298070088182, 0.8064550738036645, 5.675248801389585, 2.8404423553516303, 1.6985884843543344, 4.100189293147084, 11.635884476627774, 26.645196133228623, 3.6134777764747272, 6.274762874432804, 3.2080641978216637, 2.276290315689827, 3.679535995358839, 4.2661991554315986, 3.7002207918329426, 4.086510449094467, 2.9186816931316137, 2.308022865591671, 6.9552164911975325, 8.276359925025652, 6.107942701268778, 2.771975167067921]"
37,"[0.022547580301761627, 0.011261368170380592, 0.05759500339627266, 0.10284421592950821, 0.006920214276760817, 0.11594293266534805, 0.08564946800470352, 1.0438987016677856, 0.14873814582824707, 0.09225470572710037, 0.10933751612901688, 0.09554307162761688, 0.07126684486865997, 0.18003138899803162, 0.04584716260433197, 0.26808762550354004, 0.22346808016300201, 0.15836724638938904, 0.18031053245067596, 0.18666373193264008, 0.20172423124313354, 0.3083745539188385]","[0.0067186797969043255, 0.0038309649098664522, 0.013081043027341366, 0.005834178067743778, 0.005578396376222372, 0.022090813145041466, 0.003602145705372095, 0.03166423365473747, 0.056189823895692825, 0.015502285212278366, 0.036789022386074066, 0.02040070854127407, 0.03244706988334656, 0.059849005192518234, 0.029738934710621834, 0.12169024348258972, 0.11924176663160324, 0.1030246838927269, 0.051256585866212845, 0.01296985149383545, 0.023780109360814095, 0.009649936109781265]","[3.355953994436611, 2.939564427065756, 4.40293662178852, 17.62788429412485, 1.2405382855649831, 5.248468306897647, 23.777346895482143, 32.96775513503078, 2.647065527458406, 5.951039118673377, 2.972014721717774, 4.683321240255806, 2.196403099721422, 3.008093257672685, 1.5416545027739939, 2.2030330273921708, 1.874075556540565, 1.5371776976698794, 3.517802237576118, 14.39212561696339, 8.48289754190717, 31.956123896640847]"
38,"[0.20370054244995117, 0.2018117904663086, 0.0326065719127655, 0.053229644894599915, 0.020622652024030685, 0.054732177406549454, 0.007315503899008036, 0.22402670979499817, 0.6996009945869446, 0.24550357460975647, 0.14893214404582977, 0.3223535418510437, 0.07084033638238907, 0.080604188144207, 0.06810387223958969, 0.12930041551589966, 0.0884256437420845, 0.2935442626476288, 0.10263291001319885, 0.030254557728767395, 0.03725045546889305, 0.17123045027256012]","[0.03174566477537155, 0.01420222595334053, 0.00728198466822505, 0.006270137615501881, 0.005753634497523308, 0.008255387656390667, 0.003114244667813182, 0.005871305242180824, 0.026137828826904297, 0.018322402611374855, 0.04186336696147919, 0.010441719554364681, 0.043018922209739685, 0.031889330595731735, 0.028476335108280182, 0.04178979992866516, 0.030728716403245926, 0.03410589322447777, 0.047905296087265015, 0.00970377679914236, 0.0029701997991651297, 0.012615811079740524]","[6.416641260824473, 14.209870419561948, 4.477704004932106, 8.489390210989692, 3.5842826013553433, 6.6298736879036975, 2.349045974009798, 38.156202165327414, 26.765841922831342, 13.399092892836212, 3.5575768232610274, 30.871691216443235, 1.64672503966988, 2.527622456740925, 2.391595406523603, 3.0940663926751117, 2.8776224356948394, 8.606848696663143, 2.142412601442671, 3.117812616160066, 12.541397208148586, 13.572686622387334]"
39,"[0.12252507358789444, 0.13486243784427643, 0.042645614594221115, 0.029716836288571358, 0.0202767513692379, 0.010848184116184711, 0.009570247493684292, 0.3545636534690857, 0.20987269282341003, 0.16864918172359467, 0.18733929097652435, 0.11549672484397888, 0.034861210733652115, 0.060273971408605576, 0.11854399740695953, 0.0668453574180603, 0.026094531640410423, 0.13550026714801788, 0.3467348515987396, 0.04084477573633194, 0.12609940767288208, 0.08617951720952988]","[0.0740557536482811, 0.025011291727423668, 0.006258134730160236, 0.008951989933848381, 0.004519109148532152, 0.0032646122854202986, 0.0041385251097381115, 0.010422206483781338, 0.02287682332098484, 0.06693112850189209, 0.0197043064981699, 0.01788483001291752, 0.02691470831632614, 0.034316059201955795, 0.03423267975449562, 0.024858418852090836, 0.03559459000825882, 0.09075919538736343, 0.037326693534851074, 0.00806341227144003, 0.010032804682850838, 0.006699323654174805]","[1.6544976933164781, 5.3920620859580115, 6.814428968538553, 3.319578831987845, 4.486891266130178, 3.3229624738694126, 2.3124778127273227, 34.020018123882394, 9.174031283919321, 2.5197420915863846, 9.50753029516284, 6.457803890814734, 1.2952475770471463, 1.756436281155802, 3.4628897958650664, 2.689043008559571, 0.7331038687158877, 1.4929646144360138, 9.289192766967192, 5.065445541089461, 12.568709514341979, 12.86391308409552]"
40,"[0.008344003930687904, 0.012609831057488918, 0.0152530986815691, 0.012759385630488396, 0.054845210164785385, 0.008048877120018005, 0.006999067962169647, 0.338928759098053, 0.06492530554533005, 0.15015636384487152, 0.039287764579057693, 0.04011395201086998, 0.036350905895233154, 0.06013651192188263, 0.023850999772548676, 0.09078896045684814, 0.0660535991191864, 0.274103045463562, 0.2460068166255951, 0.01298690028488636, 0.05867711082100868, 0.032688405364751816]","[0.0072530293837189674, 0.004514377098530531, 0.004667706787586212, 0.004574553109705448, 0.01020362414419651, 0.005409319419413805, 0.006122193299233913, 0.014757402241230011, 0.02671736478805542, 0.043482109904289246, 0.024538090452551842, 0.04107055068016052, 0.0410233698785305, 0.03946495056152344, 0.015863539651036263, 0.015923654660582542, 0.018820390105247498, 0.08008743077516556, 0.03905705735087395, 0.004443440120667219, 0.02399045042693615, 0.010408368892967701]","[1.1504163969634358, 2.793260461469541, 3.267792810408483, 2.7892092024066506, 5.375071581402727, 1.487964842884106, 1.1432288430104713, 22.966695191863504, 2.4300789415562543, 3.453290656212143, 1.6010929886751624, 0.9767084041132024, 0.8861023851250535, 1.5237954454835436, 1.503510584473538, 5.701515286034643, 3.5096827828648114, 3.42254761840305, 6.298652108262078, 2.9227130178894525, 2.4458528196338833, 3.1405886648423245]"
41,"[0.11601407080888748, 0.06043073162436485, 0.009691166691482067, 0.023641787469387054, 0.039763011038303375, 0.03237459063529968, 0.03848341852426529, 0.3898420035839081, 0.08769555389881134, 0.16560852527618408, 0.05178825557231903, 0.06302817910909653, 0.07479440420866013, 0.1482405662536621, 0.035527173429727554, 0.15397581458091736, 0.4268319010734558, 0.10138263553380966, 0.23426085710525513, 0.042828455567359924, 0.057253286242485046, 0.11904742568731308]","[0.01260507944971323, 0.016280852258205414, 0.0029555947985500097, 0.002957697957754135, 0.018547816202044487, 0.009994427673518658, 0.007308016996830702, 0.030500980094075203, 0.03900741785764694, 0.02807513065636158, 0.023335576057434082, 0.03383653610944748, 0.036307040601968765, 0.07096665352582932, 0.02859833650290966, 0.07216600328683853, 0.0510188564658165, 0.07919174432754517, 0.04128860682249069, 0.0039360704831779, 0.008195697329938412, 0.014100234024226665]","[9.203755618654736, 3.7117670909339693, 3.278922637242586, 7.993306891735132, 2.1438109265887797, 3.2392640872353047, 5.265918037814438, 12.781294318461415, 2.248176339660475, 5.898762406601967, 2.2192833570877584, 1.862725513782673, 2.0600523471087966, 2.08887637909695, 1.2422811175088082, 2.133633671923177, 8.366159703313626, 1.2802172296455638, 5.67374089691127, 10.88101845492897, 6.985773624575188, 8.44293970460127]"
42,"[0.03177407756447792, 0.016809087246656418, 0.017485588788986206, 0.08823735266923904, 0.061696089804172516, 0.1533229649066925, 0.0612824521958828, 0.0865570530295372, 0.06115918979048729, 0.09893804788589478, 0.02932072803378105, 0.04728350788354874, 0.05908491462469101, 0.06222328171133995, 0.03782227262854576, 0.10881781578063965, 0.07677678018808365, 0.08412612974643707, 0.3061249256134033, 0.16349934041500092, 0.08961363881826401, 0.23917719721794128]","[0.010672571137547493, 0.0048501449637115, 0.016861213371157646, 0.008985219523310661, 0.01753765530884266, 0.03984428942203522, 0.006328256335109472, 0.026408899575471878, 0.03655854985117912, 0.02550061233341694, 0.02003750018775463, 0.021382031962275505, 0.014919418841600418, 0.011637112125754356, 0.016077935695648193, 0.029119696468114853, 0.02722777985036373, 0.05458887293934822, 0.11898475885391235, 0.08903639018535614, 0.011013058014214039, 0.022570792585611343]","[2.977171775664496, 3.465687597467915, 1.0370302779571368, 9.820277895305939, 3.5179212225173986, 3.8480536892671955, 9.68393961159329, 3.277571364992802, 1.6729107155358003, 3.879830279849505, 1.4632927141130914, 2.2113664392126724, 3.960269180186976, 5.346969337317993, 2.3524333810330575, 3.7369144935899903, 2.8197958338883073, 1.541085668500734, 2.572807883648853, 1.8363204087073572, 8.137035027201698, 10.596756685027286]"
43,"[0.01114613562822342, 0.011403792537748814, 0.04930294677615166, 0.0068738581612706184, 0.008577883243560791, 0.227482870221138, 0.199895977973938, 0.11292050033807755, 0.05992743745446205, 0.1835353821516037, 0.02467641793191433, 0.01801438443362713, 0.06805358082056046, 0.028750207275152206, 0.05728098005056381, 0.12415830045938492, 0.3018704950809479, 0.010861214250326157, 0.00877341441810131, 0.02592308819293976, 0.07660999149084091, 0.12257882207632065]","[0.006008085794746876, 0.006394439376890659, 0.006107378285378218, 0.004808336962014437, 0.004419556353241205, 0.008694828487932682, 0.007421934977173805, 0.023156899958848953, 0.01925996132194996, 0.012403532862663269, 0.008526640944182873, 0.020309479907155037, 0.018722862005233765, 0.007678793743252754, 0.0460318922996521, 0.025745555758476257, 0.02224169857800007, 0.0063657453283667564, 0.008245828561484814, 0.007094152737408876, 0.004889971110969782, 0.015494761988520622]","[1.855189158245536, 1.7833920795248803, 8.072685933699033, 1.4295708091121049, 1.9408923787723535, 26.163008337295594, 26.933135171450434, 4.876321983458205, 3.111503520319362, 14.79702470125074, 2.8940374167800877, 0.8869938824617885, 3.6347851520529737, 3.744104638884799, 1.2443759573837188, 4.82251389809319, 13.572277046301537, 1.706196790802624, 1.0639821520278485, 3.6541485858123925, 15.666757482264057, 7.910984509935282]"
44,"[0.006335441954433918, 0.0395454540848732, 0.12261348217725754, 0.09515153616666794, 0.16905353963375092, 0.3900136351585388, 0.34550705552101135, 0.12755991518497467, 0.0644683688879013, 0.040405772626399994, 0.0289127416908741, 0.03561219200491905, 0.132734015583992, 0.05151794105768204, 0.093897745013237, 0.11547567695379257, 0.5920161604881287, 0.1934976875782013, 0.13654783368110657, 0.0692027285695076, 0.05729328468441963, 0.38552990555763245]","[0.005438532214611769, 0.004628914874047041, 0.00860188715159893, 0.009100332856178284, 0.002058367943391204, 0.014953707344830036, 0.01038407813757658, 0.019802337512373924, 0.017502278089523315, 0.025524334982037544, 0.02927481010556221, 0.007721820380538702, 0.020095720887184143, 0.016000550240278244, 0.011977817863225937, 0.02110893279314041, 0.1417597383260727, 0.014377472922205925, 0.01325115654617548, 0.0060149673372507095, 0.0027482984587550163, 0.01774325780570507]","[1.1649176109341435, 8.543137033388296, 14.254253748779531, 10.455830316367917, 82.12989333444034, 26.081400830234834, 33.2727711544017, 6.441659481122674, 3.683427297757965, 1.5830293974293588, 0.9876320832352959, 4.61189075242833, 6.605088532486628, 3.219760588482497, 7.839303125615228, 5.470464948910999, 4.176193942502813, 13.458393462132362, 10.304597429310176, 11.505088006203277, 20.84682051249033, 21.728247978996915]"
