,vv_list,vh_list,vv/vh_list
24,"[0.1477068066596985, 0.06878549605607986, 0.0825367197394371, 0.01056667696684599, 0.2352132350206375, 0.20780228078365326, 0.07385518401861191, 0.08837203681468964, 0.06150984764099121, 0.07094783335924149, 0.1320093274116516, 0.054737839847803116, 0.06010313704609871, 0.3061155676841736, 0.06489932537078857, 0.11004716902971268, 0.012513256631791592, 0.06882921606302261, 0.040790852159261703]","[0.05539301037788391, 0.009578420780599117, 0.039023809134960175, 0.004570349585264921, 0.007981421425938606, 0.031194886192679405, 0.042525049299001694, 0.028122209012508392, 0.020377827808260918, 0.044152408838272095, 0.03829772025346756, 0.03409760817885399, 0.053131103515625, 0.10440932214260101, 0.029794346541166306, 0.007757804822176695, 0.008738530799746513, 0.004157764837145805, 0.00468915281817317]","[2.6665242717819786, 7.18129821519257, 2.115034938132042, 2.3120062852333185, 29.470093416722033, 6.66142134643911, 1.7367454062033436, 3.1424287037829393, 3.018469300052476, 1.6068847708653813, 3.446923904033144, 1.6053278447181347, 1.131223202025596, 2.9318796578918938, 2.1782429522701015, 14.185349019754728, 1.431963440828586, 16.554379278043065, 8.698981189346963]"
25,"[0.057411424815654755, 0.2161618024110794, 0.04626794531941414, 0.08239003270864487, 0.18786083161830902, 0.23517407476902008, 0.08721274882555008, 0.1389944851398468, 0.0877629742026329, 0.028159676119685173, 0.049553196877241135, 0.05362671613693237, 0.032147858291864395, 0.13445399701595306, 0.0615033283829689, 0.266522079706192, 0.10884175449609756, 0.04698750004172325, 0.023654097691178322]","[0.059327177703380585, 0.04049639403820038, 0.006977318786084652, 0.01704341731965542, 0.01398895401507616, 0.027359118685126305, 0.029818611219525337, 0.00660165399312973, 0.025186652317643166, 0.02361488714814186, 0.014037759974598885, 0.025641031563282013, 0.034542713314294815, 0.031794678419828415, 0.044140901416540146, 0.022614575922489166, 0.01022658683359623, 0.010206040926277637, 0.007719098124653101]","[0.9677086798683723, 5.337803711786617, 6.631192688470748, 4.8341263470459115, 13.429226475106562, 8.595820555318973, 2.924775677293879, 21.05449411382312, 3.484503343112226, 1.1924544014558596, 3.529993173191941, 2.0914414462843176, 0.930669747896169, 4.22882078694346, 1.393341015005254, 11.785411347959347, 10.64301865980664, 4.603891007407571, 3.0643602800736964]"
26,"[0.3252364695072174, 0.13037024438381195, 0.010014768689870834, 0.022363195195794106, 0.190434530377388, 0.21655713021755219, 0.2854164242744446, 0.21923580765724182, 0.23931963741779327, 0.14340904355049133, 0.08978267759084702, 0.11603102087974548, 0.17464111745357513, 0.04093264043331146, 0.10799748450517654, 0.07973240315914154, 0.06081778183579445, 0.021578600630164146, 0.01402909867465496]","[0.017884882166981697, 0.0246605034917593, 0.002772882580757141, 0.003556252457201481, 0.002627903362736106, 0.0019584568217396736, 0.017881004139780998, 0.01642128825187683, 0.020804965868592262, 0.008767037652432919, 0.028381993994116783, 0.0634397342801094, 0.03265145421028137, 0.024662252515554428, 0.040785521268844604, 0.010434224270284176, 0.009401436895132065, 0.001597528113052249, 0.002329086186364293]","[18.18499369862526, 5.286601079632346, 3.6116814896418306, 6.2884160966998275, 72.46633688200484, 110.5753917133527, 15.961990839175561, 13.35070697831425, 11.503005529034617, 16.357753808744537, 3.1633675072110083, 1.8289960100940288, 5.348647454684689, 1.6597283807509202, 2.6479368448742635, 7.641430842752054, 6.468987933885411, 13.50749351692842, 6.0234347517016555]"
27,"[0.22595128417015076, 0.4777182936668396, 0.07664428651332855, 0.08269953727722168, 0.277330219745636, 0.1747102439403534, 0.03203178197145462, 0.05850159376859665, 0.06462204456329346, 0.028399670496582985, 0.06801614910364151, 0.04108867049217224, 0.0637231394648552, 0.21211132407188416, 0.3357962965965271, 0.11689158529043198, 0.06566723436117172, 0.0409957692027092, 0.04556751623749733]","[0.06649752706289291, 0.0738973394036293, 0.011299447156488895, 0.011172149330377579, 0.005257083103060722, 0.04294183477759361, 0.02705911546945572, 0.016125282272696495, 0.01436150074005127, 0.019431661814451218, 0.010156862437725067, 0.030941516160964966, 0.019105345010757446, 0.030344482511281967, 0.04231051355600357, 0.02331436425447464, 0.005289735272526741, 0.0021939720027148724, 0.0068353526294231415]","[3.3978900291502203, 6.4646210204880195, 6.783012075888536, 7.402294297334346, 52.75363054165375, 4.06853234951932, 1.1837704749666351, 3.6279423069481513, 4.499672125704515, 1.4615152717130095, 6.696570867299819, 1.327946254424619, 3.3353566464764324, 6.990111760614864, 7.936474137853614, 5.013715322218036, 12.414087090941422, 18.685639174966713, 6.666447030303823]"
28,"[0.23205529153347015, 0.19115006923675537, 0.1068980023264885, 0.16002990305423737, 0.28196483850479126, 0.3118845820426941, 0.1671420931816101, 0.06437565386295319, 0.048254843801259995, 0.06538520753383636, 0.015433003194630146, 0.1051149070262909, 0.03291958197951317, 0.15003976225852966, 0.280800998210907, 0.09142271429300308, 0.2019391506910324, 0.019363034516572952, 0.03594149649143219]","[0.07673442363739014, 0.03305197134613991, 0.014064799062907696, 0.010197604075074196, 0.0033898998517543077, 0.06559356302022934, 0.03609665855765343, 0.06387703120708466, 0.020876307040452957, 0.036679062992334366, 0.027789290994405746, 0.020864330232143402, 0.04236222803592682, 0.02195676416158676, 0.05680700019001961, 0.01909014582633972, 0.005503243766725063, 0.0018459056736901402, 0.0034474467393010855]","[3.0241354601169808, 5.783318254603277, 7.600393140944657, 15.692892357470058, 83.17792584901044, 4.754804704640112, 4.630403473901926, 1.0078059773042995, 2.311464556818139, 1.7826302582348235, 0.5553579325840649, 5.038019713872808, 0.7770975112922419, 6.833418674734568, 4.94307034822516, 4.789000310666153, 36.694567649727205, 10.489720462186138, 10.425540757946198]"
29,"[0.20080634951591492, 0.3073791265487671, 0.017345990985631943, 0.013805738650262356, 0.012615028768777847, 0.29849645495414734, 0.3332987129688263, 0.17763127386569977, 0.039417266845703125, 0.17453131079673767, 0.05911371484398842, 0.05356539040803909, 0.030161015689373016, 0.07062892615795135, 0.12930865585803986, 0.7202454805374146, 0.1282326728105545, 0.015377852134406567, 0.006232943385839462]","[0.05751890316605568, 0.039466045796871185, 0.0035947237629443407, 0.006384307984262705, 0.004945665597915649, 0.050389714539051056, 0.03719770535826683, 0.0513918474316597, 0.03342416509985924, 0.03392144292593002, 0.020799066871404648, 0.019383303821086884, 0.02024896629154682, 0.03695733845233917, 0.03210543096065521, 0.050924427807331085, 0.006641749758273363, 0.0035755371209234, 0.005112713202834129]","[3.4911366257487884, 7.788444987137163, 4.825403043327121, 2.1624487233845, 2.5507241682685646, 5.92375760975622, 8.96019552170451, 3.456409581342874, 1.1793044561603463, 5.145161754405309, 2.842133024980088, 2.763480926804949, 1.4895089090036215, 1.9110934151558465, 4.027625606910742, 14.143418228721423, 19.30706176498447, 4.300850925143006, 1.219106790966557]"
30,"[0.23552320897579193, 0.29902878403663635, 0.0798252746462822, 0.052533410489559174, 0.02906186319887638, 0.08106239140033722, 0.4071342349052429, 0.17743195593357086, 0.059724532067775726, 0.08085677027702332, 0.09164758026599884, 0.03800669685006142, 0.039809320122003555, 0.07928463816642761, 0.11857104301452637, 0.38420090079307556, 0.041979312896728516, 0.020635440945625305, 0.04688551276922226]","[0.05680978298187256, 0.06896743923425674, 0.006788584403693676, 0.007897508330643177, 0.005058563780039549, 0.005589837208390236, 0.020608823746442795, 0.024717986583709717, 0.0146658169105649, 0.030488774180412292, 0.009293763898313046, 0.025063907727599144, 0.01175693143159151, 0.04487154260277748, 0.025446156039834023, 0.07055224478244781, 0.008040711283683777, 0.003893793560564518, 0.007607703097164631]","[4.145821311286211, 4.335796534665391, 11.758751147418772, 6.651896812279883, 5.745081897267127, 14.501744572930345, 19.755335865566646, 7.178252780932676, 4.072363130672361, 2.6520177491743917, 9.861190930687858, 1.5163915085838873, 3.386029794733153, 1.7669247270656572, 4.659683876374586, 5.4456226301201704, 5.22084569581711, 5.299572415604283, 6.162899914784576]"
31,"[0.07374897599220276, 0.16048678755760193, 0.09909690916538239, 0.061054691672325134, 0.06266272068023682, 0.09218341112136841, 0.11581511795520782, 0.20830515027046204, 0.0889907255768776, 0.24511511623859406, 0.022133706137537956, 0.07742676138877869, 0.04193643853068352, 0.31668999791145325, 0.2197926938533783, 0.31600791215896606, 0.07051330804824829, 0.01066930778324604, 0.01450633630156517]","[0.018754975870251656, 0.0769801139831543, 0.013375230133533478, 0.007277132011950016, 0.005197349935770035, 0.002954286988824606, 0.02571139857172966, 0.02158362790942192, 0.012260057963430882, 0.0299842432141304, 0.02248687669634819, 0.01286296360194683, 0.028717447072267532, 0.03823039308190346, 0.0469353049993515, 0.06738162040710449, 0.0016632982296869159, 0.0017050891183316708, 0.009026767686009407]","[3.9322351840068346, 2.0847824100743932, 7.408987223100803, 8.389938724770312, 12.05666761996713, 31.2032688327428, 4.504427000814709, 9.651072152681543, 7.258589302131997, 8.174797492406976, 0.9842943702863107, 6.019356330687278, 1.4603122075980626, 8.2837232992344, 4.682886237905882, 4.689823578740283, 42.39366506241101, 6.257331460589772, 1.6070355199290827]"
32,"[0.18663905560970306, 0.39040708541870117, 0.17742662131786346, 0.24260346591472626, 0.008784642443060875, 0.018257908523082733, 0.26822179555892944, 0.22174963355064392, 0.04999971389770508, 0.10495816171169281, 0.05447506159543991, 0.02912544086575508, 0.11212296783924103, 0.1958744078874588, 0.33796846866607666, 0.30284827947616577, 0.21650445461273193, 0.0031714385841041803, 0.017981581389904022]","[0.037810586392879486, 0.06514399498701096, 0.06259176135063171, 0.030626947060227394, 0.0010871138656511903, 0.005032720975577831, 0.004903852939605713, 0.011214669793844223, 0.03728554770350456, 0.02229693904519081, 0.04176761955022812, 0.01926855556666851, 0.03905875235795975, 0.04123270884156227, 0.035072922706604004, 0.05352379009127617, 0.13393709063529968, 0.0022752524819225073, 0.0052489968948066235]","[4.936158716778088, 5.992986544600839, 2.8346641393256267, 7.921242213193842, 8.080701314391572, 3.6278404091310574, 54.696133603977, 19.773175459197486, 1.3409944865314525, 4.707290157584705, 1.3042414717920496, 1.5115528906659403, 2.8706233832477137, 4.750461790907582, 9.636164955321485, 5.658199446633114, 1.6164637710569418, 1.3938842433101877, 3.4257176657305823]"
33,"[0.05405956134200096, 0.043217264115810394, 0.3281797170639038, 0.2290470004081726, 0.10245320200920105, 0.03525172919034958, 0.22912104427814484, 0.18336965143680573, 0.11567379534244537, 0.0727868527173996, 0.03890295699238777, 0.022709833458065987, 0.018404804170131683, 0.08975609391927719, 0.11125919967889786, 0.04014662280678749, 0.1372128576040268, 0.010869709774851799, 0.03747878968715668]","[0.043727435171604156, 0.05556853115558624, 0.04823404550552368, 0.03352690488100052, 0.013650547713041306, 0.004246807191520929, 0.028940433636307716, 0.050741761922836304, 0.017696300521492958, 0.04094189405441284, 0.020037762820720673, 0.018034473061561584, 0.020490862429142, 0.03335480019450188, 0.03752443939447403, 0.021301018074154854, 0.11819181591272354, 0.002488435711711645, 0.0033663706853985786]","[1.2362847518920184, 0.7777291070517313, 6.80390196642994, 6.831737114450194, 7.50542792589344, 8.300760453813941, 7.916987255875016, 3.6137817152596807, 6.536608891895473, 1.7778086333930712, 1.9414820576755683, 1.2592457445551541, 0.8981956827720665, 2.6909498301858323, 2.9649796632346823, 1.8847278879829015, 1.160933661475757, 4.368089448200042, 11.133292554417306]"
34,"[0.01261969842016697, 0.0047171274200081825, 0.01810348965227604, 0.026428578421473503, 0.40243780612945557, 0.36456742882728577, 0.13170865178108215, 0.21644939482212067, 0.0421990342438221, 0.025380881503224373, 0.02092205174267292, 0.07469609379768372, 0.04803179204463959, 0.08490952104330063, 0.11697422713041306, 0.1293506622314453, 0.008936022408306599, 0.01723327301442623, 0.07794041931629181]","[0.004479506053030491, 0.003029101761057973, 0.0039558932185173035, 0.009167197160422802, 0.013838035985827446, 0.013050723820924759, 0.034835733473300934, 0.04515659809112549, 0.027031686156988144, 0.013898014090955257, 0.022140545770525932, 0.029184559360146523, 0.02483290620148182, 0.013758746907114983, 0.016736449673771858, 0.020763203501701355, 0.006028900854289532, 0.003916934132575989, 0.0050314501859247684]","[2.817207582882815, 1.5572693795406312, 4.576334256833493, 2.882950803717042, 29.082003149986157, 27.934652041502854, 3.7808491066228673, 4.793306049878432, 1.5610951532489934, 1.8262236127492557, 0.944965492699141, 2.5594388072100296, 1.934199390717042, 6.171312083616558, 6.989190025990191, 6.229802747964504, 1.4821976052149979, 4.399684148656514, 15.490647116874227]"
35,"[0.11623931676149368, 0.03385021910071373, 0.03681580349802971, 0.01692732237279415, 0.2577589750289917, 0.13164907693862915, 0.12025585025548935, 0.17474804818630219, 0.021428991109132767, 0.06114700809121132, 0.1386948823928833, 0.046383634209632874, 0.06629850715398788, 1.0556119680404663, 0.07315737009048462, 0.01388671062886715, 0.0157232154160738, 0.12275045365095139, 0.28643858432769775]","[0.007911290042102337, 0.0043063112534582615, 0.0015983894700184464, 0.0029683057218790054, 0.013494587503373623, 0.05646166205406189, 0.02342524565756321, 0.02644501067698002, 0.009909278713166714, 0.041746240109205246, 0.0628863200545311, 0.03457401320338249, 0.02297971397638321, 0.09157052636146545, 0.006530692335218191, 0.0031262498814612627, 0.011448937468230724, 0.011813072487711906, 0.04600973054766655]","[14.69283974457905, 7.860606702204746, 23.033061834175392, 5.702688320823897, 19.10091545699729, 2.331654296902835, 5.133600390511289, 6.607977978183148, 2.1625177502232846, 1.4647309058553541, 2.2054857443179334, 1.341575070755599, 2.8850884402705974, 11.527857379278831, 11.20208491463722, 4.441970781419514, 1.3733340285684699, 10.39106919716592, 6.225608820528615]"
36,"[0.09696594625711441, 0.12353046983480453, 0.11238457262516022, 0.07117525488138199, 0.14909841120243073, 0.10843208432197571, 0.0810185894370079, 0.10360617935657501, 0.02737056277692318, 0.0721229538321495, 0.055468760430812836, 0.2235531061887741, 0.048423029482364655, 0.2971457839012146, 0.1984979510307312, 0.15888750553131104, 0.10096164047718048, 0.059136614203453064, 0.07699179649353027]","[0.029258443042635918, 0.05563844367861748, 0.010524117387831211, 0.011092811822891235, 0.004868840798735619, 0.05070781707763672, 0.03280220553278923, 0.03127468004822731, 0.016683325171470642, 0.026902761310338974, 0.026368102058768272, 0.032440513372421265, 0.017163390293717384, 0.029838161543011665, 0.05609094351530075, 0.014687040820717812, 0.0113124530762434, 0.0067896791733801365, 0.00488576153293252]","[3.31411846200476, 2.2202358956758306, 10.678764639693952, 6.416340240668649, 30.6229793426702, 2.138370187696301, 2.4699128647316524, 3.312781432034108, 1.6405939760574992, 2.6808755056839466, 2.103631133829279, 6.891170420836308, 2.8212974624302394, 9.95858218251414, 3.5388591917086223, 10.818210929677637, 8.924822918311495, 8.70978034357002, 15.758402446489942]"
37,"[0.12319919466972351, 0.23294541239738464, 0.1290430873632431, 0.1392822265625, 0.07834558933973312, 0.41566282510757446, 0.19334663450717926, 0.32701894640922546, 0.06900298595428467, 0.04775005951523781, 0.07776252180337906, 0.10452672094106674, 0.2090447098016739, 0.23282833397388458, 0.330854594707489, 0.1447625309228897, 0.11232290416955948, 0.007298105396330357, 0.014675251208245754]","[0.07997732609510422, 0.050327837467193604, 0.007456569001078606, 0.008710935711860657, 0.00959054846316576, 0.008745407685637474, 0.02339399792253971, 0.042163509875535965, 0.038716431707143784, 0.02582685649394989, 0.0354488231241703, 0.048443712294101715, 0.012769642286002636, 0.06327526271343231, 0.0401935875415802, 0.02446753904223442, 0.007327292580157518, 0.0048385425470769405, 0.0022032803390175104]","[1.5404265269286754, 4.62855994059413, 17.30596033438124, 15.989353058002227, 8.16904159763475, 47.52926793684128, 8.26479660070813, 7.7559706811545075, 1.7822661570733684, 1.8488529382746821, 2.193655951030931, 2.1576942804565666, 16.370443675686747, 3.679610703922987, 8.231526841569455, 5.916513739817036, 15.329387074529079, 1.5083272132719565, 6.660637299922424]"
38,"[0.20205871760845184, 0.4305666387081146, 0.056609198451042175, 0.12225662171840668, 0.0717521607875824, 0.5214129686355591, 0.08199688792228699, 0.09738348424434662, 0.06298484653234482, 0.08392324298620224, 0.07675348967313766, 0.08503313362598419, 0.07546443492174149, 0.14479655027389526, 0.22232423722743988, 0.3525058627128601, 0.12094686925411224, 0.02037607505917549, 0.018461884930729866]","[0.03655165806412697, 0.04884883388876915, 0.007778688333928585, 0.008348275907337666, 0.008438220247626305, 0.010912621393799782, 0.019025109708309174, 0.0227302648127079, 0.028747430071234703, 0.03152758628129959, 0.012015811167657375, 0.02554203011095524, 0.015448121353983879, 0.05118637904524803, 0.016114726662635803, 0.01889077015221119, 0.03621852025389671, 0.0023456013295799494, 0.006335262209177017]","[5.528031512386003, 8.81426647130478, 7.277473530354443, 14.644535359804049, 8.50323393819526, 47.7807256221507, 4.309929833754127, 4.284309269899136, 2.190973119206534, 2.661898765018394, 6.387707712961809, 3.329145461680143, 4.8850234402308175, 2.828810182996089, 13.796339328728983, 18.660216596388942, 3.339365286219823, 8.686930213679766, 2.914146932069629]"
39,"[0.2477625012397766, 0.19221846759319305, 0.02072184346616268, 0.010447368025779724, 0.10246863961219788, 0.50096595287323, 0.10327685624361038, 0.10824251919984818, 0.07599583268165588, 0.17129454016685486, 0.020803315564990044, 0.14957864582538605, 0.10464409738779068, 0.24665910005569458, 0.1724330484867096, 0.19245964288711548, 0.03097609058022499, 0.016427267342805862, 0.031269967555999756]","[0.1324475258588791, 0.05832969397306442, 0.003477353136986494, 0.004893140401691198, 0.005049992352724075, 0.012365266680717468, 0.03900305926799774, 0.022859832271933556, 0.024446170777082443, 0.03339085727930069, 0.023228401318192482, 0.0720391497015953, 0.09226106852293015, 0.028567258268594742, 0.05722643435001373, 0.050743166357278824, 0.004863156471401453, 0.00430763466283679, 0.003964378964155912]","[1.8706465042145366, 3.2953793256991197, 5.959085157546127, 2.135104895450954, 20.290850451867332, 40.51396268342855, 2.6479168091398844, 4.7350530796651675, 3.108700883039716, 5.12998329854328, 0.8955982497468256, 2.0763521841245947, 1.1342172713053167, 8.63432877375068, 3.013171280811561, 3.792818948900855, 6.36954429954798, 3.813523807979504, 7.887734204708579]"
40,"[0.14158234000205994, 0.18045024573802948, 0.06334593892097473, 0.04468313977122307, 0.03693816810846329, 0.11714199185371399, 0.06804435700178146, 0.05583066865801811, 0.04879271611571312, 0.0255722813308239, 0.033587198704481125, 0.1373588740825653, 0.047335077077150345, 0.07187514007091522, 0.15520814061164856, 0.25395819544792175, 0.01624368689954281, 0.016729267314076424, 0.013116618618369102]","[0.017906351014971733, 0.0217268243432045, 0.0020654737018048763, 0.0034743649885058403, 0.004540617577731609, 0.013425652869045734, 0.020975178107619286, 0.026738138869404793, 0.019037794321775436, 0.0164698027074337, 0.021819060668349266, 0.044275570660829544, 0.013880039565265179, 0.012740991078317165, 0.0918249860405922, 0.03599327802658081, 0.0046170298010110855, 0.002418328309431672, 0.0018817110685631633]","[7.906822550483965, 8.305412833811994, 30.66896415365688, 12.860807635077848, 8.135053762205795, 8.725236157699062, 3.244041917196602, 2.0880536573883437, 2.5629395554454537, 1.5526768465345224, 1.5393512679124048, 3.1023625903050474, 3.4102984256331985, 5.641251895485081, 1.6902604324169153, 7.0557117709694355, 3.5182114042204353, 6.917698994313946, 6.970580572916909]"
41,"[0.15010198950767517, 0.14809054136276245, 0.02632882446050644, 0.035083167254924774, 0.14264194667339325, 0.4009353816509247, 0.07270556688308716, 0.06353513896465302, 0.07267369329929352, 0.030320551246404648, 0.03510448709130287, 0.028134401887655258, 0.014483554288744926, 0.10379142314195633, 0.10398123413324356, 0.12029529362916946, 0.03565391153097153, 0.0480538085103035, 0.04766114801168442]","[0.1124001145362854, 0.060558073222637177, 0.004104911349713802, 0.0017671629320830107, 0.005273140501230955, 0.014985357411205769, 0.021952703595161438, 0.0323464535176754, 0.018546054139733315, 0.04493087902665138, 0.01785462163388729, 0.024687139317393303, 0.017258308827877045, 0.01564537174999714, 0.012802922166883945, 0.15865935385227203, 0.005277643911540508, 0.0033340922091156244, 0.0013722449075430632]","[1.335425592108438, 2.445430204133457, 6.413981257437412, 19.852819803984424, 27.05066300435103, 26.755143080612328, 3.3119185784074485, 1.9642072640184454, 3.918552849665009, 0.6748265759149645, 1.9661288719037366, 1.1396379923142084, 0.8392221064760351, 6.6340017227123615, 8.12167978355766, 0.7581985600494541, 6.755649325451438, 14.412861281676994, 34.73224622638196]"
42,"[0.1261570006608963, 0.2710660994052887, 0.022367125377058983, 0.13464316725730896, 0.07035406678915024, 0.2974787652492523, 0.23543252050876617, 0.19913601875305176, 0.06946776807308197, 0.12388119846582413, 0.11823555082082748, 0.06297260522842407, 0.07430029660463333, 0.09286927431821823, 0.27203619480133057, 0.0279728714376688, 0.09739367663860321, 0.018147775903344154, 0.007878173142671585]","[0.027941638603806496, 0.03430287539958954, 0.010001369751989841, 0.014119136147201061, 0.00448594568297267, 0.009535197168588638, 0.043379902839660645, 0.042046599090099335, 0.030290337279438972, 0.029808513820171356, 0.05366586893796921, 0.018195288255810738, 0.06811238080263138, 0.04369065910577774, 0.08710765093564987, 0.00754967425018549, 0.006724537815898657, 0.0035282569006085396, 0.003234165720641613]","[4.515017979071202, 7.902139288548744, 2.2364062055208875, 9.53621849478378, 15.683218603424821, 31.197966857908607, 5.427225629779855, 4.736079089924353, 2.2933969810972217, 4.15589986180371, 2.20317965889069, 3.4609292440483057, 1.090848620017154, 2.1256093686610695, 3.1229885306205225, 3.7051759467610843, 14.483326483544753, 5.143552868900816, 2.4359212925887626]"
43,"[0.2029176950454712, 0.3327336013317108, 0.07656097412109375, 0.07843980938196182, 0.022196903824806213, 0.7717048525810242, 0.3174297511577606, 0.3697923719882965, 0.157831609249115, 0.2971545457839966, 0.12585528194904327, 0.12290321290493011, 0.07983968406915665, 0.07331722974777222, 0.232149139046669, 0.05141446366906166, 0.06602697819471359, 0.01454244740307331, 0.020085720345377922]","[0.04245920106768608, 0.09075989574193954, 0.005255699623376131, 0.007991289719939232, 0.003922553732991219, 0.025094226002693176, 0.02094740979373455, 0.03525291010737419, 0.030125359073281288, 0.04459191858768463, 0.05651627480983734, 0.08729791641235352, 0.02478133887052536, 0.014524788595736027, 0.017486147582530975, 0.033336713910102844, 0.00648321071639657, 0.0029562076088041067, 0.008042567409574986]","[4.779121837973144, 3.666086200426923, 14.567227887333653, 9.815663319807443, 5.658788976710725, 30.752287498255686, 15.153651658292619, 10.489697754369034, 5.239161095646446, 6.663865453550244, 2.2268856603255216, 1.407859636928724, 3.2217663656630373, 5.047731281217794, 13.27617406584117, 1.542277496447551, 10.184302359281022, 4.919291649126179, 2.4974264215013107]"
44,"[0.23981785774230957, 0.3427058756351471, 0.09217960387468338, 0.23323358595371246, 0.3107320964336395, 0.2531362771987915, 0.04403305426239967, 0.1290738433599472, 0.044303495436906815, 0.02357790246605873, 0.06910744309425354, 0.1397922784090042, 0.05809076130390167, 0.15029992163181305, 0.2923803925514221, 0.5681944489479065, 0.06405697017908096, 0.012256546877324581, 0.01715228520333767]","[0.049433205276727676, 0.09004319459199905, 0.0050991312600672245, 0.014179513789713383, 0.00605394970625639, 0.04020242393016815, 0.056421443819999695, 0.04588592052459717, 0.044773511588573456, 0.024006329476833344, 0.05297445133328438, 0.024500563740730286, 0.03320857137441635, 0.04419397562742233, 0.08736266195774078, 0.03296830132603645, 0.0038679814897477627, 0.0020497143268585205, 0.008382159285247326]","[4.851351564192658, 3.8060164034384316, 18.077511476625162, 16.44863070854469, 51.32716846202352, 6.296542657191286, 0.7804311850451315, 2.8129291487299923, 0.989502361217819, 0.9821535811550011, 1.304542875951084, 5.7056759953898695, 1.7492701100853252, 3.400914253538033, 3.346743173792631, 17.234568542940956, 16.560826454021687, 5.979636633612981, 2.0462848079642013]"
45,"[0.09329494833946228, 0.1153586134314537, 0.016064049676060677, 0.015434257686138153, 0.5166937708854675, 0.12009291350841522, 0.07312755286693573, 0.03860268369317055, 0.023563260212540627, 0.02086624689400196, 0.10987009853124619, 0.09381691366434097, 0.036128412932157516, 0.15013167262077332, 0.7070425748825073, 0.06919621676206589, 0.07302002608776093, 0.01464398205280304, 0.006206508260220289]","[0.013107114471495152, 0.013386119157075882, 0.003258112818002701, 0.004164915531873703, 0.01205502264201641, 0.038908977061510086, 0.01882181689143181, 0.04471844062209129, 0.02416803315281868, 0.010281329043209553, 0.036256637424230576, 0.015619765967130661, 0.019575342535972595, 0.031108329072594643, 0.08692405372858047, 0.005002164281904697, 0.006340815685689449, 0.004115148913115263, 0.002980548655614257]","[7.117886132936166, 8.617778766034315, 4.930476804639415, 3.7057792812414188, 42.86128580833935, 3.0865091446265414, 3.8852547173713785, 0.863238591421287, 0.9749763277609738, 2.029528167643206, 3.030344409650609, 6.006294451643123, 1.8456082117473143, 4.82609246772544, 8.134026711297208, 13.833255539483746, 11.515872674324758, 3.5585545898792774, 2.082337508072385]"
46,"[0.23346273601055145, 0.21049249172210693, 0.18979042768478394, 0.07135261595249176, 0.10879348963499069, 0.47252562642097473, 0.0381273552775383, 0.18104073405265808, 0.03994598984718323, 0.054882507771253586, 0.048977259546518326, 0.07041483372449875, 0.06574133783578873, 0.03488154709339142, 0.12428747117519379, 0.03173605725169182, 0.031353920698165894, 0.005587959662079811, 0.09475837647914886]","[0.06663424521684647, 0.015535369515419006, 0.009514144621789455, 0.006635233759880066, 0.00156975572463125, 0.013567067682743073, 0.03409634903073311, 0.04291115701198578, 0.028892476111650467, 0.025100480765104294, 0.01995069906115532, 0.020635010674595833, 0.044317614287137985, 0.06035642698407173, 0.03408714756369591, 0.031043672934174538, 0.01980932056903839, 0.0017955192597582936, 0.008355916477739811]","[3.5036449388868807, 13.549242682202769, 19.948238672988285, 10.753594904813344, 69.30599960738941, 34.828869249470465, 1.1182239847196485, 4.2189665033289705, 1.3825741238936455, 2.1865122140430664, 2.4549144567008527, 3.412396282943911, 1.483413285964457, 0.5779259780005993, 3.646168132518211, 1.0223035566373033, 1.582786274213337, 3.1121691575906807, 11.34027329396907]"
47,"[0.09298629313707352, 0.11396639049053192, 0.023487797006964684, 0.018652407452464104, 0.06523061543703079, 0.03780600428581238, 0.2025197297334671, 0.12070818245410919, 0.04091315343976021, 0.1252041906118393, 0.04446111246943474, 0.09654055535793304, 0.05579177290201187, 0.11744247376918793, 0.32984545826911926, 0.20931074023246765, 0.028213132172822952, 0.014651848934590816, 0.012783496640622616]","[0.03301962837576866, 0.041042108088731766, 0.009982753545045853, 0.00656136916950345, 0.011405602097511292, 0.004784851334989071, 0.031186208128929138, 0.03747984766960144, 0.020469000563025475, 0.026214636862277985, 0.040780726820230484, 0.02320651151239872, 0.014338708482682705, 0.03237966448068619, 0.024333370849490166, 0.1138124018907547, 0.0044751460663974285, 0.005130631383508444, 0.0043985177762806416]","[2.8160914495727996, 2.776816196773814, 2.352837511311795, 2.8427614680116644, 5.719173339499907, 7.9011868162668275, 6.493887583133408, 3.220615609705673, 1.9987860820945198, 4.776117680729886, 1.0902481622122167, 4.1600632351119895, 3.8909901103989455, 3.6270441850699218, 13.555271906605993, 1.8390855192861943, 6.304404762263999, 2.855759425962024, 2.9063191945156257]"
